img_id,img_path,img_rel_path,width,height,aspect_ratio,raw_abnormal_score,sha1,calibrated_abnormal_score,rank
00312330,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\sewerml_gate2_train7200\train\Normal\00312330.png,train/Normal/00312330.png,352,288,1.222222,0.5237347782,16c5a43fcdc36574d707425e3a8cf2ed35ac8702,0.5105762432,17
00292889,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\sewerml_gate2_train7200\train\Normal\00292889.png,train/Normal/00292889.png,352,288,1.222222,0.5226075649,c87b5d235189f139c2a038afbb262617f2234f04,0.5100733923,18
00347487,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\sewerml_gate2_train7200\train\Normal\00347487.png,train/Normal/00347487.png,352,288,1.222222,0.4968572259,62af68cfd34a4932402ec6a21d3a2ec6da69ef29,0.4986004054,19
00038009,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\sewerml_gate2_train7200\train\Normal\00038009.png,train/Normal/00038009.png,720,576,1.25,0.4909720421,a106f1cb0ca4844351138ec7c1883a95e463aaf3,0.4959792055,20
00375408,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\sewerml_gate2_train7200\train\Normal\00375408.png,train/Normal/00375408.png,352,288,1.222222,0.4705190063,da4a59cd4b984cb8628d17a79bf7d8df6bd868ff,0.4868589327,21
00022588,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\sewerml_gate2_train7200\train\Normal\00022588.png,train/Normal/00022588.png,720,576,1.25,0.4644227624,ad9c88703a04a004761143931fd35f501d532b1a,0.484134803,22
00463730,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\sewerml_gate2_train7200\train\Normal\00463730.png,train/Normal/00463730.png,352,288,1.222222,0.4612275958,b41a4189e7871bb517953cbc33d04dd4361b5387,0.4827055509,23
00452559,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\sewerml_gate2_train7200\train\Normal\00452559.png,train/Normal/00452559.png,352,288,1.222222,0.4475297928,491fa3ab5a524c84e796e8d243d71e7b63da71ea,0.4765641438,24
00022521,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\sewerml_gate2_train7200\train\Normal\00022521.png,train/Normal/00022521.png,720,576,1.25,0.4263023138,dc6064d5af8c8289b5993ce3778720e05273df98,0.4669872907,25
00136785,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\sewerml_gate2_train7200\train\Normal\00136785.png,train/Normal/00136785.png,720,576,1.25,0.3931007981,dd6156c654a10e44f65a63a91e29b8b117a11dee,0.4517985416,26
00350271,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\sewerml_gate2_train7200\train\Normal\00350271.png,train/Normal/00350271.png,352,288,1.222222,0.3839586377,c5543ff55832ac1ba088ed5e691e1b698cd13c03,0.4475575742,27
00296371,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\sewerml_gate2_train7200\train\Normal\00296371.png,train/Normal/00296371.png,352,288,1.222222,0.3743097782,feeadeeb0dfb1d17fa3a7a6bf6436e0df750a38f,0.4430484109,28
00312268,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\sewerml_gate2_train7200\train\Normal\00312268.png,train/Normal/00312268.png,352,288,1.222222,0.3731976151,0cc198c55b6069086fd743eadc859a55262e794b,0.4425263289,29
00164738,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\sewerml_gate2_train7200\train\Normal\00164738.png,train/Normal/00164738.png,720,576,1.25,0.3684773445,f14d759615b2a1d31a765dc7f1f1b9297e9cd294,0.4403048351,30
00147837,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\sewerml_gate2_train7200\train\Normal\00147837.png,train/Normal/00147837.png,720,576,1.25,0.3658621907,c8b024d18e1b7893b2c9fb06da3816e1f19b3678,0.4390700165,31
00375701,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\sewerml_gate2_train7200\train\Normal\00375701.png,train/Normal/00375701.png,352,288,1.222222,0.3510687947,366287c64e2216430d9227cddc194a9431ff9af8,0.4320265448,32
00169695,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\sewerml_gate2_train7200\train\Normal\00169695.png,train/Normal/00169695.png,720,576,1.25,0.3470289707,5c39d71505e251001e1fc266dd0d11caf8cc76d0,0.4300846823,33
00306790,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\sewerml_gate2_train7200\train\Normal\00306790.png,train/Normal/00306790.png,352,288,1.222222,0.3353008628,306ac7d711cf7fb2988299867879fe43da87a708,0.4243982059,34
00136698,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\sewerml_gate2_train7200\train\Normal\00136698.png,train/Normal/00136698.png,720,576,1.25,0.3270587921,fa6f80449440794e6a6d41ebd26c3fa5f989be86,0.4203551811,35
00302995,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\sewerml_gate2_train7200\train\Normal\00302995.png,train/Normal/00302995.png,352,288,1.222222,0.3170045018,7e5bcbc138d72efe56cf3812d9bb457b648d2919,0.4153662354,36
00314643,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\sewerml_gate2_train7200\train\Normal\00314643.png,train/Normal/00314643.png,352,288,1.222222,0.3118584156,28b85065764bfcfb3cfb1022bd8e84ff3e4fb204,0.4127868729,37
00399031,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\sewerml_gate2_train7200\train\Normal\00399031.png,train/Normal/00399031.png,352,288,1.222222,0.3031422496,b58a7155c97807331d540589119f73421b76b203,0.408375371,38
00313867,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\sewerml_gate2_train7200\train\Normal\00313867.png,train/Normal/00313867.png,352,288,1.222222,0.2990579605,b6a1b81bdb5a3f3e05a2d9582dc955f3151dfc8d,0.40628877,39
00462963,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\sewerml_gate2_train7200\train\Normal\00462963.png,train/Normal/00462963.png,352,288,1.222222,0.291260004,4d7b9e665cb37b5124dd97a61a37f590fcd4aeb9,0.4022684704,40
00160245,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\sewerml_gate2_train7200\train\Normal\00160245.png,train/Normal/00160245.png,720,576,1.25,0.2896071672,f2ce4b1c2d836bc6787bcd9dae4c3870cffb2cf3,0.4014099599,41
00384016,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\sewerml_gate2_train7200\train\Normal\00384016.png,train/Normal/00384016.png,352,288,1.222222,0.2882971168,835c1b362236190710d1476adcd49332dba363e9,0.4007278661,42
00018926,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\sewerml_gate2_train7200\train\Normal\00018926.png,train/Normal/00018926.png,720,576,1.25,0.2654036283,1cb6a2101a20d113c784b4d10693b1bfe5514682,0.388557557,43
00308456,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\sewerml_gate2_train7200\train\Normal\00308456.png,train/Normal/00308456.png,352,288,1.222222,0.2573081851,8899c586323e96914033fb80e2b0c64905c30e90,0.3841298409,44
00476293,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\sewerml_gate2_train7200\train\Normal\00476293.png,train/Normal/00476293.png,352,288,1.222222,0.2515993714,2bbccf8999bfd5abfd89b026b44b31430dce2f75,0.3809643005,45
00013447,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\sewerml_gate2_train7200\train\Normal\00013447.png,train/Normal/00013447.png,720,576,1.25,0.2513232231,55a55dcdc4d9fdfd77fa72dab7ba8130c47b8980,0.3808102342,46
00423666,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\sewerml_gate2_train7200\train\Normal\00423666.png,train/Normal/00423666.png,352,288,1.222222,0.2414517999,46eb9d856ad2f9bba5f5f77636e7a8faa77c1de7,0.3752431082,47
00464987,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\sewerml_gate2_train7200\train\Normal\00464987.png,train/Normal/00464987.png,352,288,1.222222,0.2405381799,0a5f20c46a5c3bc9115121573c57f834bf804ef5,0.3747217924,48
00344448,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\sewerml_gate2_train7200\train\Normal\00344448.png,train/Normal/00344448.png,352,288,1.222222,0.2361513972,595ff99a05651ea9b43f2bdda5cd4f3215b636a6,0.3722037147,49
00414877,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\sewerml_gate2_train7200\train\Normal\00414877.png,train/Normal/00414877.png,352,288,1.222222,0.2333965302,c8ab355ab0a86a84ac3895af009ee59c421b0a1c,0.3706094211,50
00294075,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\sewerml_gate2_train7200\train\Normal\00294075.png,train/Normal/00294075.png,352,288,1.222222,0.2328754067,ae11ce748a7fd140238d8d1f0b1cb0e71f52c9ad,0.370306687,51
00415416,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\sewerml_gate2_train7200\train\Normal\00415416.png,train/Normal/00415416.png,352,288,1.222222,0.2318623066,934985f8a2b24927a08bf68153e8fd198cd1c41f,0.3697170905,52
00405592,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\sewerml_gate2_train7200\train\Normal\00405592.png,train/Normal/00405592.png,352,288,1.222222,0.2274899483,969efe9cdabb4de737fe908ecabdddaf7dbbef10,0.3671561481,53
00005039,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\sewerml_gate2_train7200\train\Normal\00005039.png,train/Normal/00005039.png,720,576,1.25,0.218267262,f1e37f8bacd80ceb35a831fc0662cc64110365dc,0.3616633327,54
00143693,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\sewerml_gate2_train7200\train\Normal\00143693.png,train/Normal/00143693.png,720,576,1.25,0.2181490064,e60c2d121e320449c27b400b901792eb95a7afcc,0.3615920671,55
00153734,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\sewerml_gate2_train7200\train\Normal\00153734.png,train/Normal/00153734.png,720,576,1.25,0.2090373039,0506bee3adf88115255a4665be588a5e7d059fc7,0.3560336833,56
00388181,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\sewerml_gate2_train7200\train\Normal\00388181.png,train/Normal/00388181.png,352,288,1.222222,0.1943511367,6cbe25ad9ef3bf416079e22ea1be6342408845a4,0.3467729012,57
00425299,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\sewerml_gate2_train7200\train\Normal\00425299.png,train/Normal/00425299.png,352,288,1.222222,0.1927909255,826557780f98575bbd552265edd1c657cd164a33,0.3457653297,58
00491918,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\sewerml_gate2_train7200\train\Normal\00491918.png,train/Normal/00491918.png,352,288,1.222222,0.192730844,5350220be48432fdf10c520a20c1e90c84c0e9fd,0.3457264335,59
00022239,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\sewerml_gate2_train7200\train\Normal\00022239.png,train/Normal/00022239.png,720,576,1.25,0.1898872852,aad1afcf51b30fa763224795d137ebd873211bba,0.3438772644,60
00035450,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\sewerml_gate2_train7200\train\Normal\00035450.png,train/Normal/00035450.png,720,576,1.25,0.1893596053,d1a08d57b08d509957909f71105f9f8d32523aab,0.3435323104,61
00457555,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\sewerml_gate2_train7200\train\Normal\00457555.png,train/Normal/00457555.png,352,288,1.222222,0.1861242056,995fad5bb8e6fce052ae60c564c3e8354ba55c68,0.3414046508,62
00157820,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\sewerml_gate2_train7200\train\Normal\00157820.png,train/Normal/00157820.png,720,576,1.25,0.1827537417,55e1b67c89d6f50e3b2f222b12c3bacc15a47174,0.3391645233,63
00275204,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\sewerml_gate2_train7200\train\Normal\00275204.png,train/Normal/00275204.png,352,288,1.222222,0.1810683012,0417cec9e40a2ee441d0ba911e841d8fd69f5bc7,0.3380350092,64
00319480,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\sewerml_gate2_train7200\train\Normal\00319480.png,train/Normal/00319480.png,352,288,1.222222,0.1797716618,f6fc378d24216729d45cbce61f321490dc360ed3,0.3371617346,65
00001883,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\sewerml_gate2_train7200\train\Normal\00001883.png,train/Normal/00001883.png,720,576,1.25,0.1762843728,8f9568dceedb1f13c783ae45731eb71433dc1d67,0.3347940138,66
00015255,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\sewerml_gate2_train7200\train\Normal\00015255.png,train/Normal/00015255.png,720,576,1.25,0.1742506027,d45e0683618423725c7e441c1a2577555b442896,0.3334000258,67
00330978,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\sewerml_gate2_train7200\train\Normal\00330978.png,train/Normal/00330978.png,352,288,1.222222,0.172965765,e06385aeba5db0d9f6f44c3a1df8cab208b604c1,0.3325142576,68
00518591,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\sewerml_gate2_train7200\train\Normal\00518591.png,train/Normal/00518591.png,352,288,1.222222,0.1703790426,6d755e63c791fd7ef3bbbab0562a1beb47be572d,0.3307186988,69
00131773,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\sewerml_gate2_train7200\train\Normal\00131773.png,train/Normal/00131773.png,720,576,1.25,0.1698632836,92c91a30566190b6ad187f50a502c21375523c62,0.3303586956,70
00365215,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\sewerml_gate2_train7200\train\Normal\00365215.png,train/Normal/00365215.png,352,288,1.222222,0.1666424274,8674ee94b43b59c13e9e243c513b9e824ae3ee9a,0.3280951831,71
00284601,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\sewerml_gate2_train7200\train\Normal\00284601.png,train/Normal/00284601.png,352,288,1.222222,0.1658614874,6fd4f69d0d6ee01aa8bfee92f4d8fb3047bfd044,0.3275423152,72
00315784,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\sewerml_gate2_train7200\train\Normal\00315784.png,train/Normal/00315784.png,352,288,1.222222,0.1634901166,ae63e6fd96e98117436773f4f75775e96eae5df6,0.3258535819,73
00315066,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\sewerml_gate2_train7200\train\Normal\00315066.png,train/Normal/00315066.png,352,288,1.222222,0.1625805497,22592223256251265e7318c9b61fc265a07ed8d0,0.3252018287,74
00038163,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\sewerml_gate2_train7200\train\Normal\00038163.png,train/Normal/00038163.png,720,576,1.25,0.1621277928,f3d9119e82b20218d02d1fcdcecb26a6686151bd,0.3248765615,75
00021678,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\sewerml_gate2_train7200\train\Normal\00021678.png,train/Normal/00021678.png,720,576,1.25,0.1620751619,20db1452a401a06672af5e12c0036aaba6527ce1,0.3248387142,76
00356286,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\sewerml_gate2_train7200\train\Normal\00356286.png,train/Normal/00356286.png,352,288,1.222222,0.1588808894,2d17daedd2e6f94df0eb24f7a5325c16630164db,0.3225272363,77
00163562,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\sewerml_gate2_train7200\train\Normal\00163562.png,train/Normal/00163562.png,720,576,1.25,0.1568956971,d5bf6308c602b46ce3747be554ef44a601d659c0,0.3210760714,78
00509544,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\sewerml_gate2_train7200\train\Normal\00509544.png,train/Normal/00509544.png,480,576,0.833333,0.1563625932,a47225f1f2ef3a96b5547feeac69855443941b2a,0.3206844244,79
00360221,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\sewerml_gate2_train7200\train\Normal\00360221.png,train/Normal/00360221.png,352,288,1.222222,0.1562272906,014f26031b8f01ebc86c1226f700c2ec912cc3f9,0.3205848909,80
00032145,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\sewerml_gate2_train7200\train\Normal\00032145.png,train/Normal/00032145.png,720,576,1.25,0.153948009,8e58af977cfc320d4a244bf328711aaae55a8f53,0.3188999947,81
00345686,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\sewerml_gate2_train7200\train\Normal\00345686.png,train/Normal/00345686.png,352,288,1.222222,0.1516080499,4123edabf00b53fc954fc1f2315f3de03cf14500,0.3171538822,82
00333534,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\sewerml_gate2_train7200\train\Normal\00333534.png,train/Normal/00333534.png,352,288,1.222222,0.1515620947,ca0c9f7bd8488a0eb1b320e57c3c1b64d1be027d,0.3171194207,83
00351625,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\sewerml_gate2_train7200\train\Normal\00351625.png,train/Normal/00351625.png,480,576,0.833333,0.1460287571,a333a24377373ad48bea681b9c451449718c01b9,0.3129208423,84
00360211,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\sewerml_gate2_train7200\train\Normal\00360211.png,train/Normal/00360211.png,352,288,1.222222,0.1457018852,830efe4a5417bf6af19a489cbf90a13a294254d9,0.312669694,85
00017743,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\sewerml_gate2_train7200\train\Normal\00017743.png,train/Normal/00017743.png,720,576,1.25,0.1441912651,d1751bcd5ee28ad4fbb9964a6e5944367ba9c612,0.3115043591,86
00002449,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\sewerml_gate2_train7200\train\Normal\00002449.png,train/Normal/00002449.png,720,576,1.25,0.1416554451,0b7001ddbedc1bcd7d5c8a8a725bfed684e3fbec,0.3095305821,87
00009997,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\sewerml_gate2_train7200\train\Normal\00009997.png,train/Normal/00009997.png,720,576,1.25,0.1399842501,ac6b53fbd96436a6a44e28680943f53282c31875,0.3082174572,88
00306773,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\sewerml_gate2_train7200\train\Normal\00306773.png,train/Normal/00306773.png,352,288,1.222222,0.1396148801,14232b61f85de0d8a4893c498a018326d778ea27,0.3079258799,89
00436092,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\sewerml_gate2_train7200\train\Normal\00436092.png,train/Normal/00436092.png,352,288,1.222222,0.1385583878,1079b7fbc062317ca6ad9de5fea80f56907e8c03,0.3070891632,90
00332366,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\sewerml_gate2_train7200\train\Normal\00332366.png,train/Normal/00332366.png,480,576,0.833333,0.1362195015,dbca42385c832849448563206f57acc0ef484198,0.3052221851,91
00337016,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\sewerml_gate2_train7200\train\Normal\00337016.png,train/Normal/00337016.png,352,288,1.222222,0.1352617145,3e87253b4cb0a4b59ab40c6eac9f96fd24673b63,0.304451716,92
00315400,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\sewerml_gate2_train7200\train\Normal\00315400.png,train/Normal/00315400.png,352,288,1.222222,0.1341641545,dcd949ccc44089478bf7d7c278a954ef7ca4e98b,0.3035644895,93
00298702,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\sewerml_gate2_train7200\train\Normal\00298702.png,train/Normal/00298702.png,352,288,1.222222,0.1339024901,e7f5a83f723a0dacbf76758c55bb1b5e3d662f83,0.3033522817,94
00030510,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\sewerml_gate2_train7200\train\Normal\00030510.png,train/Normal/00030510.png,720,576,1.25,0.1320839524,302b9b04a0d3ab5101f52452110b59e321ba2a3b,0.3018700367,95
00481991,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\sewerml_gate2_train7200\train\Normal\00481991.png,train/Normal/00481991.png,352,288,1.222222,0.1317176223,1af3b48a0a6e74b950f67f262668da168a9a7750,0.3015698619,96
00335278,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\sewerml_gate2_train7200\train\Normal\00335278.png,train/Normal/00335278.png,352,288,1.222222,0.1309440136,aba17be7d361132d47be963c2ab459578e42423c,0.3009341852,97
00350647,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\sewerml_gate2_train7200\train\Normal\00350647.png,train/Normal/00350647.png,352,288,1.222222,0.1304119825,89608c1b2e5ac0c004a7ba2c8e7fe852e0efeb26,0.3004956059,98
00484090,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\sewerml_gate2_train7200\train\Normal\00484090.png,train/Normal/00484090.png,352,288,1.222222,0.1286019087,08d01540ff5b809bc91fa402b1e035fb9b9dac2f,0.2989947596,99
00452804,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\sewerml_gate2_train7200\train\Normal\00452804.png,train/Normal/00452804.png,352,288,1.222222,0.1281709671,0bfbeaf016daf987e8f21a8fad33c5f541440702,0.2986354282,100
00361526,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\sewerml_gate2_train7200\train\Normal\00361526.png,train/Normal/00361526.png,352,288,1.222222,0.1248871088,5fb08e8af1fd60156352fa8322aaaa561c351a2a,0.2958711945,101
00399106,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\sewerml_gate2_train7200\train\Normal\00399106.png,train/Normal/00399106.png,352,288,1.222222,0.1200188994,8a63514a0dd2879c24f0f21c74c62c96fb1c14bd,0.291685001,102
