img_id,img_path,img_rel_path,width,height,aspect_ratio,raw_abnormal_score,sha1,calibrated_abnormal_score,rank
00312330,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\sewerml_gate2_train7200\train\Normal\00312330.png,train/Normal/00312330.png,352,288,1.222222,0.5237347782,16c5a43fcdc36574d707425e3a8cf2ed35ac8702,0.5105762432,17
00292889,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\sewerml_gate2_train7200\train\Normal\00292889.png,train/Normal/00292889.png,352,288,1.222222,0.5226075649,c87b5d235189f139c2a038afbb262617f2234f04,0.5100733923,18
00347487,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\sewerml_gate2_train7200\train\Normal\00347487.png,train/Normal/00347487.png,352,288,1.222222,0.4968572259,62af68cfd34a4932402ec6a21d3a2ec6da69ef29,0.4986004054,19
00038009,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\sewerml_gate2_train7200\train\Normal\00038009.png,train/Normal/00038009.png,720,576,1.25,0.4909720421,a106f1cb0ca4844351138ec7c1883a95e463aaf3,0.4959792055,20
00375408,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\sewerml_gate2_train7200\train\Normal\00375408.png,train/Normal/00375408.png,352,288,1.222222,0.4705190063,da4a59cd4b984cb8628d17a79bf7d8df6bd868ff,0.4868589327,21
00022588,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\sewerml_gate2_train7200\train\Normal\00022588.png,train/Normal/00022588.png,720,576,1.25,0.4644227624,ad9c88703a04a004761143931fd35f501d532b1a,0.484134803,22
00463730,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\sewerml_gate2_train7200\train\Normal\00463730.png,train/Normal/00463730.png,352,288,1.222222,0.4612275958,b41a4189e7871bb517953cbc33d04dd4361b5387,0.4827055509,23
00452559,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\sewerml_gate2_train7200\train\Normal\00452559.png,train/Normal/00452559.png,352,288,1.222222,0.4475297928,491fa3ab5a524c84e796e8d243d71e7b63da71ea,0.4765641438,24
00022521,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\sewerml_gate2_train7200\train\Normal\00022521.png,train/Normal/00022521.png,720,576,1.25,0.4263023138,dc6064d5af8c8289b5993ce3778720e05273df98,0.4669872907,25
00136785,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\sewerml_gate2_train7200\train\Normal\00136785.png,train/Normal/00136785.png,720,576,1.25,0.3931007981,dd6156c654a10e44f65a63a91e29b8b117a11dee,0.4517985416,26
00350271,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\sewerml_gate2_train7200\train\Normal\00350271.png,train/Normal/00350271.png,352,288,1.222222,0.3839586377,c5543ff55832ac1ba088ed5e691e1b698cd13c03,0.4475575742,27
00296371,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\sewerml_gate2_train7200\train\Normal\00296371.png,train/Normal/00296371.png,352,288,1.222222,0.3743097782,feeadeeb0dfb1d17fa3a7a6bf6436e0df750a38f,0.4430484109,28
00312268,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\sewerml_gate2_train7200\train\Normal\00312268.png,train/Normal/00312268.png,352,288,1.222222,0.3731976151,0cc198c55b6069086fd743eadc859a55262e794b,0.4425263289,29
00164738,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\sewerml_gate2_train7200\train\Normal\00164738.png,train/Normal/00164738.png,720,576,1.25,0.3684773445,f14d759615b2a1d31a765dc7f1f1b9297e9cd294,0.4403048351,30
00147837,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\sewerml_gate2_train7200\train\Normal\00147837.png,train/Normal/00147837.png,720,576,1.25,0.3658621907,c8b024d18e1b7893b2c9fb06da3816e1f19b3678,0.4390700165,31
00375701,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\sewerml_gate2_train7200\train\Normal\00375701.png,train/Normal/00375701.png,352,288,1.222222,0.3510687947,366287c64e2216430d9227cddc194a9431ff9af8,0.4320265448,32
00169695,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\sewerml_gate2_train7200\train\Normal\00169695.png,train/Normal/00169695.png,720,576,1.25,0.3470289707,5c39d71505e251001e1fc266dd0d11caf8cc76d0,0.4300846823,33
00306790,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\sewerml_gate2_train7200\train\Normal\00306790.png,train/Normal/00306790.png,352,288,1.222222,0.3353008628,306ac7d711cf7fb2988299867879fe43da87a708,0.4243982059,34
00136698,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\sewerml_gate2_train7200\train\Normal\00136698.png,train/Normal/00136698.png,720,576,1.25,0.3270587921,fa6f80449440794e6a6d41ebd26c3fa5f989be86,0.4203551811,35
00302995,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\sewerml_gate2_train7200\train\Normal\00302995.png,train/Normal/00302995.png,352,288,1.222222,0.3170045018,7e5bcbc138d72efe56cf3812d9bb457b648d2919,0.4153662354,36
00314643,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\sewerml_gate2_train7200\train\Normal\00314643.png,train/Normal/00314643.png,352,288,1.222222,0.3118584156,28b85065764bfcfb3cfb1022bd8e84ff3e4fb204,0.4127868729,37
00399031,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\sewerml_gate2_train7200\train\Normal\00399031.png,train/Normal/00399031.png,352,288,1.222222,0.3031422496,b58a7155c97807331d540589119f73421b76b203,0.408375371,38
00313867,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\sewerml_gate2_train7200\train\Normal\00313867.png,train/Normal/00313867.png,352,288,1.222222,0.2990579605,b6a1b81bdb5a3f3e05a2d9582dc955f3151dfc8d,0.40628877,39
00462963,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\sewerml_gate2_train7200\train\Normal\00462963.png,train/Normal/00462963.png,352,288,1.222222,0.291260004,4d7b9e665cb37b5124dd97a61a37f590fcd4aeb9,0.4022684704,40
00160245,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\sewerml_gate2_train7200\train\Normal\00160245.png,train/Normal/00160245.png,720,576,1.25,0.2896071672,f2ce4b1c2d836bc6787bcd9dae4c3870cffb2cf3,0.4014099599,41
00384016,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\sewerml_gate2_train7200\train\Normal\00384016.png,train/Normal/00384016.png,352,288,1.222222,0.2882971168,835c1b362236190710d1476adcd49332dba363e9,0.4007278661,42
00018926,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\sewerml_gate2_train7200\train\Normal\00018926.png,train/Normal/00018926.png,720,576,1.25,0.2654036283,1cb6a2101a20d113c784b4d10693b1bfe5514682,0.388557557,43
