run_slot,triad_id,condition_slot,arm,budget,training_seed,unique_group_count,largest_group_share,group_entropy,normalized_group_entropy,fold_counts_json,fold_total_variation_from_uniform,primary_class_counts_json,mean_p_defect_mean,mean_p_defect_std,correct_rate_mean,correct_rate_std,std_p_defect_mean,std_p_defect_std
RUN_066,TRIAD_022,A08,R2,3000,1829910790,965,0.009,6.629422899968388,0.9646826721225832,"{""00"": 284, ""01"": 292, ""02"": 348, ""03"": 329, ""04"": 340, ""05"": 301, ""06"": 281, ""07"": 275, ""08"": 282, ""09"": 268}",0.0393333333333333,"{""Normal"": 3000}",0.4726836300242333,0.1130674355218553,0.5262866666666667,0.2407332434228577,0.1992943367292333,0.0678701222837025
RUN_067,TRIAD_023,A08,T,3000,1385197443,972,0.0096666666666666,6.623277471220229,0.9627758266153098,"{""00"": 301, ""01"": 300, ""02"": 350, ""03"": 303, ""04"": 341, ""05"": 289, ""06"": 281, ""07"": 278, ""08"": 283, ""09"": 274}",0.0316666666666666,"{""Normal"": 3000}",0.4830453576447334,0.0941333516195947,0.5071016666666667,0.2094775437381189,0.2039516917824,0.0669214603253086
RUN_068,TRIAD_023,A08,R1,3000,1385197443,952,0.0036666666666666,6.666693589663009,0.972024549719212,"{""00"": 268, ""01"": 337, ""02"": 315, ""03"": 261, ""04"": 292, ""05"": 305, ""06"": 305, ""07"": 320, ""08"": 272, ""09"": 325}",0.0356666666666666,"{""Normal"": 3000}",0.0516750720496666,0.1096654453083466,0.9792733333333334,0.1141170683503957,0.0393322516605666,0.0509159731948058
RUN_069,TRIAD_023,A08,R2,3000,1385197443,974,0.009,6.635805361021059,0.96430878321552,"{""00"": 287, ""01"": 296, ""02"": 352, ""03"": 306, ""04"": 333, ""05"": 307, ""06"": 288, ""07"": 284, ""08"": 287, ""09"": 260}",0.0326666666666666,"{""Normal"": 3000}",0.4727199899281333,0.1124103476007755,0.5262800000000001,0.2404789213215994,0.1988096472962666,0.0676990667504261
RUN_070,TRIAD_024,A08,T,3000,1343723075,972,0.0096666666666666,6.623277471220229,0.9627758266153098,"{""00"": 301, ""01"": 300, ""02"": 350, ""03"": 303, ""04"": 341, ""05"": 289, ""06"": 281, ""07"": 278, ""08"": 283, ""09"": 274}",0.0316666666666666,"{""Normal"": 3000}",0.4830453576447334,0.0941333516195947,0.5071016666666667,0.2094775437381189,0.2039516917824,0.0669214603253086
RUN_071,TRIAD_024,A08,R1,3000,1343723075,953,0.0036666666666666,6.680999738898314,0.973961342252502,"{""00"": 321, ""01"": 297, ""02"": 281, ""03"": 295, ""04"": 304, ""05"": 280, ""06"": 304, ""07"": 301, ""08"": 292, ""09"": 325}",0.0183333333333333,"{""Normal"": 3000}",0.0529907367027666,0.1132844736673049,0.977385,0.1196460200271339,0.0402813913483666,0.051896997537158
RUN_072,TRIAD_024,A08,R2,3000,1343723075,972,0.0093333333333333,6.630544455583389,0.9638321732514946,"{""00"": 289, ""01"": 285, ""02"": 353, ""03"": 311, ""04"": 331, ""05"": 308, ""06"": 283, ""07"": 285, ""08"": 289, ""09"": 266}",0.0343333333333333,"{""Normal"": 3000}",0.4727484048946333,0.112199100057097,0.52611,0.2404155802632877,0.1984577674075,0.0676216988630123
RUN_073,TRIAD_025,A09,T,600,1829910790,437,0.0066666666666666,5.980600086429439,0.983662138138906,"{""00"": 51, ""01"": 61, ""02"": 61, ""03"": 63, ""04"": 60, ""05"": 87, ""06"": 42, ""07"": 58, ""08"": 76, ""09"": 41}",0.0799999999999999,"{""Normal"": 600}",0.7336890498851667,0.0705915942423226,0.0684916666666666,0.0402245770297491,0.1375242008901666,0.0401026126922152
RUN_074,TRIAD_025,A09,R1,600,1829910790,446,0.0066666666666666,6.010070134131052,0.9852058853645468,"{""00"": 53, ""01"": 53, ""02"": 63, ""03"": 56, ""04"": 56, ""05"": 58, ""06"": 62, ""07"": 76, ""08"": 44, ""09"": 79}",0.0666666666666666,"{""Normal"": 600}",0.0641146720078333,0.1344405982347427,0.960925,0.1398622037637998,0.045211953165,0.0658565514344195
RUN_075,TRIAD_025,A09,R2,600,1829910790,436,0.0066666666666666,5.97916167606718,0.9837962546430526,"{""00"": 51, ""01"": 61, ""02"": 62, ""03"": 66, ""04"": 65, ""05"": 78, ""06"": 43, ""07"": 60, ""08"": 71, ""09"": 43}",0.0716666666666666,"{""Normal"": 600}",0.7316529287491667,0.0705552812971583,0.07275,0.0459322417625499,0.1397489870751666,0.0419228270060573
RUN_076,TRIAD_026,A09,T,600,1385197443,437,0.0066666666666666,5.980600086429439,0.983662138138906,"{""00"": 51, ""01"": 61, ""02"": 61, ""03"": 63, ""04"": 60, ""05"": 87, ""06"": 42, ""07"": 58, ""08"": 76, ""09"": 41}",0.0799999999999999,"{""Normal"": 600}",0.7336890498851667,0.0705915942423226,0.0684916666666666,0.0402245770297491,0.1375242008901666,0.0401026126922152
RUN_077,TRIAD_026,A09,R1,600,1385197443,440,0.0083333333333333,5.993215000680264,0.984629014473236,"{""00"": 52, ""01"": 66, ""02"": 64, ""03"": 50, ""04"": 61, ""05"": 55, ""06"": 70, ""07"": 64, ""08"": 56, ""09"": 62}",0.045,"{""Normal"": 600}",0.0582132224014999,0.1124793932378634,0.972625,0.1106916936435009,0.0437698203893333,0.0589018296667626
RUN_078,TRIAD_026,A09,R2,600,1385197443,432,0.0066666666666666,5.970791793899321,0.9839111820809128,"{""00"": 48, ""01"": 57, ""02"": 60, ""03"": 67, ""04"": 59, ""05"": 85, ""06"": 42, ""07"": 63, ""08"": 72, ""09"": 47}",0.0783333333333333,"{""Normal"": 600}",0.7320294689278333,0.0715547728406924,0.0726999999999999,0.0448780941365977,0.1400219216671666,0.0416243817932103
RUN_079,TRIAD_027,A09,T,600,1343723075,437,0.0066666666666666,5.980600086429439,0.983662138138906,"{""00"": 51, ""01"": 61, ""02"": 61, ""03"": 63, ""04"": 60, ""05"": 87, ""06"": 42, ""07"": 58, ""08"": 76, ""09"": 41}",0.0799999999999999,"{""Normal"": 600}",0.7336890498851667,0.0705915942423226,0.0684916666666666,0.0402245770297491,0.1375242008901666,0.0401026126922152
RUN_080,TRIAD_027,A09,R1,600,1343723075,425,0.01,5.95230786908439,0.9835129164400992,"{""00"": 66, ""01"": 50, ""02"": 57, ""03"": 55, ""04"": 67, ""05"": 56, ""06"": 74, ""07"": 61, ""08"": 60, ""09"": 54}",0.0466666666666666,"{""Normal"": 600}",0.0664795772778333,0.127122244480399,0.963725,0.1312669012927478,0.047263176448,0.0647607039975967
RUN_081,TRIAD_027,A09,R2,600,1343723075,436,0.0066666666666666,5.97916167606718,0.9837962546430526,"{""00"": 50, ""01"": 61, ""02"": 57, ""03"": 62, ""04"": 64, ""05"": 84, ""06"": 42, ""07"": 62, ""08"": 76, ""09"": 42}",0.0816666666666666,"{""Normal"": 600}",0.7309921592211667,0.0708768136630384,0.07275,0.0451878025577699,0.139445694666,0.0418972523426993
RUN_082,TRIAD_028,A10,T,3000,1829910790,973,0.009,6.645129363487477,0.965807908993391,"{""00"": 310, ""01"": 284, ""02"": 320, ""03"": 309, ""04"": 349, ""05"": 323, ""06"": 280, ""07"": 274, ""08"": 290, ""09"": 261}",0.037,"{""Normal"": 3000}",0.5812251359662334,0.1249323952397293,0.3234566666666666,0.1828266522936108,0.2052513679027333,0.0686185776830341
RUN_083,TRIAD_028,A10,R1,3000,1829910790,942,0.004,6.6626937793337,0.972939346888262,"{""00"": 298, ""01"": 289, ""02"": 290, ""03"": 317, ""04"": 306, ""05"": 316, ""06"": 317, ""07"": 272, ""08"": 275, ""09"": 320}",0.0253333333333333,"{""Normal"": 3000}",0.0456407995604333,0.0796030359702055,0.989525,0.0456807695680943,0.0387137736687333,0.0492669557560175
RUN_084,TRIAD_028,A10,R2,3000,1829910790,970,0.009,6.644326940184375,0.9661248943056878,"{""00"": 312, ""01"": 281, ""02"": 322, ""03"": 306, ""04"": 355, ""05"": 319, ""06"": 287, ""07"": 275, ""08"": 281, ""09"": 262}",0.038,"{""Normal"": 3000}",0.5700530577924667,0.1274081513295865,0.3418733333333333,0.1869614682821629,0.2082535491493333,0.0678338203158731
RUN_085,TRIAD_029,A10,T,3000,1385197443,973,0.009,6.645129363487477,0.965807908993391,"{""00"": 310, ""01"": 284, ""02"": 320, ""03"": 309, ""04"": 349, ""05"": 323, ""06"": 280, ""07"": 274, ""08"": 290, ""09"": 261}",0.037,"{""Normal"": 3000}",0.5812251359662334,0.1249323952397293,0.3234566666666666,0.1828266522936108,0.2052513679027333,0.0686185776830341
RUN_086,TRIAD_029,A10,R1,3000,1385197443,958,0.0036666666666666,6.685153491365381,0.9738239954595768,"{""00"": 326, ""01"": 294, ""02"": 296, ""03"": 301, ""04"": 321, ""05"": 285, ""06"": 274, ""07"": 300, ""08"": 315, ""09"": 288}",0.0209999999999999,"{""Normal"": 3000}",0.0469353331753,0.0805013737113006,0.989585,0.0429459285031771,0.0391443338581666,0.0491099346052965
RUN_087,TRIAD_029,A10,R2,3000,1385197443,971,0.009,6.643616942592776,0.9658769430644872,"{""00"": 309, ""01"": 285, ""02"": 316, ""03"": 309, ""04"": 349, ""05"": 321, ""06"": 285, ""07"": 281, ""08"": 283, ""09"": 262}",0.0346666666666666,"{""Normal"": 3000}",0.5697729616804332,0.1269925360140162,0.3418533333333333,0.1861953682440988,0.2081344547079666,0.0675944571622194
RUN_088,TRIAD_030,A10,T,3000,1343723075,973,0.009,6.645129363487477,0.965807908993391,"{""00"": 310, ""01"": 284, ""02"": 320, ""03"": 309, ""04"": 349, ""05"": 323, ""06"": 280, ""07"": 274, ""08"": 290, ""09"": 261}",0.037,"{""Normal"": 3000}",0.5812251359662334,0.1249323952397293,0.3234566666666666,0.1828266522936108,0.2052513679027333,0.0686185776830341
RUN_089,TRIAD_030,A10,R1,3000,1343723075,955,0.004,6.682129395318539,0.9738284028209192,"{""00"": 319, ""01"": 280, ""02"": 293, ""03"": 283, ""04"": 302, ""05"": 316, ""06"": 299, ""07"": 301, ""08"": 314, ""09"": 293}",0.0173333333333333,"{""Normal"": 3000}",0.0467451401472333,0.078543643366388,0.9899966666666666,0.0426344929474819,0.0396448872788666,0.0508745178449454
RUN_090,TRIAD_030,A10,R2,3000,1343723075,969,0.0093333333333333,6.638010639993646,0.9653512502289222,"{""00"": 303, ""01"": 281, ""02"": 330, ""03"": 306, ""04"": 346, ""05"": 318, ""06"": 279, ""07"": 282, ""08"": 288, ""09"": 267}",0.0343333333333333,"{""Normal"": 3000}",0.5695816798866334,0.1269718615209104,0.34191,0.1870732527647926,0.2078578620016333,0.0678572997706634
RUN_091,TRIAD_031,A11,T,600,1829910790,416,0.0083333333333333,5.912362343054786,0.9803798553397974,"{""00"": 61, ""01"": 50, ""02"": 42, ""03"": 76, ""04"": 57, ""05"": 75, ""06"": 73, ""07"": 53, ""08"": 57, ""09"": 56}",0.075,"{""Normal"": 600}",0.3526678958523334,0.2109594997041428,0.673275,0.3016536082578824,0.2148675019558333,0.0689754796398406
RUN_092,TRIAD_031,A11,R1,600,1829910790,449,0.01,6.012380624732918,0.984502716831257,"{""00"": 70, ""01"": 59, ""02"": 57, ""03"": 55, ""04"": 63, ""05"": 53, ""06"": 57, ""07"": 65, ""08"": 56, ""09"": 65}",0.0383333333333333,"{""Normal"": 600}",0.0723015336183333,0.1431590440431523,0.9551083333333332,0.1614763551232467,0.0465559619468333,0.0583823991065759
RUN_093,TRIAD_031,A11,R2,600,1829910790,421,0.01,5.914076661758448,0.9787251392791324,"{""00"": 61, ""01"": 50, ""02"": 42, ""03"": 76, ""04"": 57, ""05"": 75, ""06"": 73, ""07"": 53, ""08"": 57, ""09"": 56}",0.075,"{""Normal"": 600}",0.3517682588385,0.2084890058216871,0.6740583333333333,0.2988405175516793,0.2124714067895,0.067121422031419
RUN_094,TRIAD_032,A11,T,600,1385197443,416,0.0083333333333333,5.912362343054786,0.9803798553397974,"{""00"": 61, ""01"": 50, ""02"": 42, ""03"": 76, ""04"": 57, ""05"": 75, ""06"": 73, ""07"": 53, ""08"": 57, ""09"": 56}",0.075,"{""Normal"": 600}",0.3526678958523334,0.2109594997041428,0.673275,0.3016536082578824,0.2148675019558333,0.0689754796398406
RUN_095,TRIAD_032,A11,R1,600,1385197443,445,0.0066666666666666,6.012686374849875,0.9859975619572098,"{""00"": 57, ""01"": 64, ""02"": 67, ""03"": 56, ""04"": 69, ""05"": 69, ""06"": 45, ""07"": 63, ""08"": 62, ""09"": 48}",0.0566666666666666,"{""Normal"": 600}",0.0866592453445,0.1642638703008233,0.9421333333333332,0.1863890167245794,0.0507117547925,0.0647429943149316
RUN_096,TRIAD_032,A11,R2,600,1385197443,422,0.01,5.921343725456559,0.9795431795084908,"{""00"": 61, ""01"": 50, ""02"": 42, ""03"": 76, ""04"": 57, ""05"": 75, ""06"": 73, ""07"": 53, ""08"": 57, ""09"": 56}",0.075,"{""Normal"": 600}",0.3521116877824999,0.2092330656038602,0.674275,0.2990490751950255,0.2124441986393333,0.0671840675375493
RUN_097,TRIAD_033,A11,T,600,1343723075,416,0.0083333333333333,5.912362343054786,0.9803798553397974,"{""00"": 61, ""01"": 50, ""02"": 42, ""03"": 76, ""04"": 57, ""05"": 75, ""06"": 73, ""07"": 53, ""08"": 57, ""09"": 56}",0.075,"{""Normal"": 600}",0.3526678958523334,0.2109594997041428,0.673275,0.3016536082578824,0.2148675019558333,0.0689754796398406
RUN_098,TRIAD_033,A11,R1,600,1343723075,441,0.0066666666666666,6.005188572921624,0.9862283323180356,"{""00"": 71, ""01"": 50, ""02"": 51, ""03"": 52, ""04"": 71, ""05"": 65, ""06"": 65, ""07"": 58, ""08"": 50, ""09"": 67}",0.065,"{""Normal"": 600}",0.0789032942566666,0.1506972897600613,0.9496833333333332,0.1705559039989202,0.0494929715823333,0.0650771995696958
RUN_099,TRIAD_033,A11,R2,600,1343723075,422,0.01,5.920777395333907,0.9794494938799048,"{""00"": 61, ""01"": 50, ""02"": 42, ""03"": 76, ""04"": 57, ""05"": 75, ""06"": 73, ""07"": 53, ""08"": 57, ""09"": 56}",0.075,"{""Normal"": 600}",0.3521959863858333,0.2091560209726043,0.6738416666666667,0.2994608209163411,0.2122826194764999,0.0669974661971512
RUN_100,TRIAD_034,A12,T,3000,1829910790,937,0.005,6.625162878668872,0.9682112419064948,"{""00"": 321, ""01"": 248, ""02"": 200, ""03"": 354, ""04"": 297, ""05"": 316, ""06"": 318, ""07"": 297, ""08"": 360, ""09"": 289}",0.0563333333333333,"{""Normal"": 3000}",0.2956043855955333,0.2117663406061683,0.7523983333333333,0.3008564269944866,0.1752900706243333,0.0699576144924687
RUN_101,TRIAD_034,A12,R1,3000,1829910790,956,0.004,6.675535136826378,0.972719017835531,"{""00"": 301, ""01"": 322, ""02"": 297, ""03"": 296, ""04"": 282, ""05"": 313, ""06"": 274, ""07"": 307, ""08"": 285, ""09"": 323}",0.0219999999999999,"{""Normal"": 3000}",0.0597174537843,0.1258844991619409,0.968445,0.1350733392457593,0.0399843247987,0.053265635302157
RUN_102,TRIAD_034,A12,R2,3000,1829910790,949,0.0063333333333333,6.620550551575626,0.965741175481479,"{""00"": 321, ""01"": 248, ""02"": 200, ""03"": 354, ""04"": 297, ""05"": 316, ""06"": 318, ""07"": 297, ""08"": 360, ""09"": 289}",0.0563333333333333,"{""Normal"": 3000}",0.2958337342349666,0.2098729924386125,0.7598549999999998,0.2926705553604599,0.1702137504169666,0.0662631080144745
RUN_103,TRIAD_035,A12,T,3000,1385197443,937,0.005,6.625162878668872,0.9682112419064948,"{""00"": 321, ""01"": 248, ""02"": 200, ""03"": 354, ""04"": 297, ""05"": 316, ""06"": 318, ""07"": 297, ""08"": 360, ""09"": 289}",0.0563333333333333,"{""Normal"": 3000}",0.2956043855955333,0.2117663406061683,0.7523983333333333,0.3008564269944866,0.1752900706243333,0.0699576144924687
RUN_104,TRIAD_035,A12,R1,3000,1385197443,931,0.004,6.651513915033395,0.972975664797012,"{""00"": 298, ""01"": 329, ""02"": 282, ""03"": 294, ""04"": 335, ""05"": 326, ""06"": 292, ""07"": 299, ""08"": 283, ""09"": 262}",0.03,"{""Normal"": 3000}",0.0589423588449666,0.1268496769092232,0.9670983333333334,0.1390830279505335,0.0391978588556,0.0523515383213578
RUN_105,TRIAD_035,A12,R2,3000,1385197443,948,0.006,6.622118724953995,0.9661185050722686,"{""00"": 321, ""01"": 248, ""02"": 200, ""03"": 354, ""04"": 297, ""05"": 316, ""06"": 318, ""07"": 297, ""08"": 360, ""09"": 289}",0.0563333333333333,"{""Normal"": 3000}",0.2958573666069666,0.2098190183347187,0.7596883333333333,0.2927979016270817,0.1699556686154666,0.0656845111033317
RUN_106,TRIAD_036,A12,T,3000,1343723075,937,0.005,6.625162878668872,0.9682112419064948,"{""00"": 321, ""01"": 248, ""02"": 200, ""03"": 354, ""04"": 297, ""05"": 316, ""06"": 318, ""07"": 297, ""08"": 360, ""09"": 289}",0.0563333333333333,"{""Normal"": 3000}",0.2956043855955333,0.2117663406061683,0.7523983333333333,0.3008564269944866,0.1752900706243333,0.0699576144924687
RUN_107,TRIAD_036,A12,R1,3000,1343723075,938,0.004,6.6601865197924575,0.9731779462163982,"{""00"": 312, ""01"": 305, ""02"": 303, ""03"": 286, ""04"": 313, ""05"": 302, ""06"": 279, ""07"": 293, ""08"": 289, ""09"": 318}",0.0176666666666666,"{""Normal"": 3000}",0.0589308023514333,0.1268599410200011,0.96676,0.1405928011433492,0.0393877318023,0.054441169152751
RUN_108,TRIAD_036,A12,R2,3000,1343723075,949,0.0063333333333333,6.619245719106038,0.965550839280106,"{""00"": 321, ""01"": 248, ""02"": 200, ""03"": 354, ""04"": 297, ""05"": 316, ""06"": 318, ""07"": 297, ""08"": 360, ""09"": 289}",0.0563333333333333,"{""Normal"": 3000}",0.2959119174429,0.2100397654590057,0.7596116666666667,0.2929509757574161,0.1700342082926333,0.0657287977730321
RUN_109,TRIAD_037,A13,T,3000,1829910790,870,0.011,6.433373221656473,0.9504882431712552,"{""00"": 309, ""01"": 337, ""02"": 390, ""03"": 249, ""04"": 331, ""05"": 259, ""06"": 220, ""07"": 301, ""08"": 279, ""09"": 325}",0.0643333333333333,"{""Normal"": 3000}",0.3535503554581333,0.2323433839091926,0.6915800000000001,0.3263623807977874,0.1431236301723999,0.0825164590557533
RUN_110,TRIAD_037,A13,R1,3000,1829910790,948,0.004,6.665225733015864,0.9724075010743994,"{""00"": 295, ""01"": 311, ""02"": 292, ""03"": 325, ""04"": 312, ""05"": 293, ""06"": 286, ""07"": 291, ""08"": 291, ""09"": 304}",0.0173333333333333,"{""Normal"": 3000}",0.0584908891846,0.1215313585938247,0.9689066666666668,0.1333943575351754,0.0417155433653333,0.0558820255089455
RUN_111,TRIAD_037,A13,R2,3000,1829910790,975,0.0046666666666666,6.67822674732223,0.9703287208149514,"{""00"": 309, ""01"": 337, ""02"": 390, ""03"": 249, ""04"": 331, ""05"": 259, ""06"": 220, ""07"": 301, ""08"": 279, ""09"": 325}",0.0643333333333333,"{""Normal"": 3000}",0.3467491350769,0.2302935226912207,0.6820033333333333,0.331876136516154,0.1438261417221,0.0807742391357349
RUN_112,TRIAD_038,A13,T,3000,1385197443,870,0.011,6.433373221656473,0.9504882431712552,"{""00"": 309, ""01"": 337, ""02"": 390, ""03"": 249, ""04"": 331, ""05"": 259, ""06"": 220, ""07"": 301, ""08"": 279, ""09"": 325}",0.0643333333333333,"{""Normal"": 3000}",0.3535503554581333,0.2323433839091926,0.6915800000000001,0.3263623807977874,0.1431236301723999,0.0825164590557533
RUN_113,TRIAD_038,A13,R1,3000,1385197443,939,0.0036666666666666,6.657845252838484,0.9726844022402478,"{""00"": 304, ""01"": 306, ""02"": 290, ""03"": 330, ""04"": 307, ""05"": 299, ""06"": 289, ""07"": 285, ""08"": 314, ""09"": 276}",0.0203333333333333,"{""Normal"": 3000}",0.0598399494273666,0.1228432252815128,0.96675,0.1346102553052082,0.0437904918279333,0.0603386099401164
RUN_114,TRIAD_038,A13,R2,3000,1385197443,974,0.0046666666666666,6.674695460885808,0.969960254715874,"{""00"": 309, ""01"": 337, ""02"": 390, ""03"": 249, ""04"": 331, ""05"": 259, ""06"": 220, ""07"": 301, ""08"": 279, ""09"": 325}",0.0643333333333333,"{""Normal"": 3000}",0.3468146438881999,0.2303130678676693,0.6815916666666667,0.3315952476497347,0.1441173091732,0.0809861028554771
RUN_115,TRIAD_039,A13,T,3000,1343723075,870,0.011,6.433373221656473,0.9504882431712552,"{""00"": 309, ""01"": 337, ""02"": 390, ""03"": 249, ""04"": 331, ""05"": 259, ""06"": 220, ""07"": 301, ""08"": 279, ""09"": 325}",0.0643333333333333,"{""Normal"": 3000}",0.3535503554581333,0.2323433839091926,0.6915800000000001,0.3263623807977874,0.1431236301723999,0.0825164590557533
RUN_116,TRIAD_039,A13,R1,3000,1343723075,950,0.0033333333333333,6.672668885611268,0.9731941780766415,"{""00"": 306, ""01"": 295, ""02"": 294, ""03"": 291, ""04"": 301, ""05"": 304, ""06"": 287, ""07"": 304, ""08"": 306, ""09"": 312}",0.0109999999999999,"{""Normal"": 3000}",0.0580720838689333,0.1204760512458526,0.9689233333333334,0.1323987945144852,0.0417901753453666,0.056027632643486
RUN_117,TRIAD_039,A13,R2,3000,1343723075,973,0.0046666666666666,6.675539710031213,0.970227770759898,"{""00"": 309, ""01"": 337, ""02"": 390, ""03"": 249, ""04"": 331, ""05"": 259, ""06"": 220, ""07"": 301, ""08"": 279, ""09"": 325}",0.0643333333333333,"{""Normal"": 3000}",0.3467826402327666,0.2303569245153764,0.6816266666666667,0.3317529009502236,0.1439845060524666,0.0809374897512469
RUN_118,TRIAD_040,A14,T,3000,1829910790,961,0.0066666666666666,6.6598238770164615,0.969692587718154,"{""00"": 300, ""01"": 300, ""02"": 300, ""03"": 300, ""04"": 300, ""05"": 300, ""06"": 300, ""07"": 300, ""08"": 300, ""09"": 300}",0.0,"{""Normal"": 3000}",0.3561278625558333,0.1681931291734102,0.6824683333333333,0.2708677395530068,0.2165359189168666,0.0541575423971835
RUN_119,TRIAD_040,A14,R1,3000,1829910790,948,0.004,6.664689636251097,0.972329288492224,"{""00"": 309, ""01"": 306, ""02"": 295, ""03"": 287, ""04"": 314, ""05"": 319, ""06"": 311, ""07"": 303, ""08"": 281, ""09"": 275}",0.0206666666666666,"{""Normal"": 3000}",0.0544198228011666,0.1186389756670494,0.9725233333333332,0.1296366696665037,0.0372980269477,0.0478901342767715
RUN_120,TRIAD_040,A14,R2,3000,1829910790,953,0.006,6.654981164463742,0.9701683342192506,"{""00"": 299, ""01"": 307, ""02"": 311, ""03"": 301, ""04"": 298, ""05"": 297, ""06"": 298, ""07"": 288, ""08"": 310, ""09"": 291}",0.0096666666666666,"{""Normal"": 3000}",0.344712612291,0.168981517554333,0.703465,0.2716918023085471,0.2110725392702333,0.0551981221450056
RUN_121,TRIAD_041,A14,T,3000,1385197443,961,0.0066666666666666,6.6598238770164615,0.969692587718154,"{""00"": 300, ""01"": 300, ""02"": 300, ""03"": 300, ""04"": 300, ""05"": 300, ""06"": 300, ""07"": 300, ""08"": 300, ""09"": 300}",0.0,"{""Normal"": 3000}",0.3561278625558333,0.1681931291734102,0.6824683333333333,0.2708677395530068,0.2165359189168666,0.0541575423971835
RUN_122,TRIAD_041,A14,R1,3000,1385197443,953,0.0046666666666666,6.673015839828839,0.9727974432316951,"{""00"": 319, ""01"": 287, ""02"": 326, ""03"": 311, ""04"": 315, ""05"": 287, ""06"": 304, ""07"": 305, ""08"": 269, ""09"": 277}",0.0266666666666666,"{""Normal"": 3000}",0.058793467571,0.1287699842625827,0.9684516666666668,0.140999152469872,0.0380539787491333,0.0493565110414895
RUN_123,TRIAD_041,A14,R2,3000,1385197443,958,0.0053333333333333,6.659879249146511,0.970142305342576,"{""00"": 294, ""01"": 313, ""02"": 309, ""03"": 312, ""04"": 302, ""05"": 292, ""06"": 303, ""07"": 289, ""08"": 293, ""09"": 293}",0.0129999999999999,"{""Normal"": 3000}",0.3454139318832333,0.1698885866274168,0.7026466666666669,0.2725241490624679,0.2110625802885666,0.0554683678501254
RUN_124,TRIAD_042,A14,T,3000,1343723075,961,0.0066666666666666,6.6598238770164615,0.969692587718154,"{""00"": 300, ""01"": 300, ""02"": 300, ""03"": 300, ""04"": 300, ""05"": 300, ""06"": 300, ""07"": 300, ""08"": 300, ""09"": 300}",0.0,"{""Normal"": 3000}",0.3561278625558333,0.1681931291734102,0.6824683333333333,0.2708677395530068,0.2165359189168666,0.0541575423971835
RUN_125,TRIAD_042,A14,R1,3000,1343723075,953,0.0033333333333333,6.68029147044672,0.9738580903263312,"{""00"": 309, ""01"": 330, ""02"": 315, ""03"": 319, ""04"": 280, ""05"": 274, ""06"": 282, ""07"": 305, ""08"": 292, ""09"": 294}",0.0259999999999999,"{""Normal"": 3000}",0.0557298846284666,0.120242624411784,0.9723033333333332,0.1278165142781723,0.0379292489739666,0.049844904894031
RUN_126,TRIAD_042,A14,R2,3000,1343723075,956,0.0056666666666666,6.651876176219558,0.9692715757274792,"{""00"": 294, ""01"": 320, ""02"": 311, ""03"": 304, ""04"": 299, ""05"": 298, ""06"": 292, ""07"": 286, ""08"": 300, ""09"": 296}",0.0116666666666666,"{""Normal"": 3000}",0.3461654068141333,0.1701736721718412,0.7013266666666667,0.2728763272172131,0.2110676254662666,0.0553651847803539
RUN_127,TRIAD_043,A15,T,3000,1829910790,1119,0.001,6.994837508124118,0.9963885311323823,"{""00"": 285, ""01"": 283, ""02"": 296, ""03"": 312, ""04"": 305, ""05"": 309, ""06"": 305, ""07"": 291, ""08"": 312, ""09"": 302}",0.0149999999999999,"{""Normal"": 3000}",0.3313304470059334,0.1862473535831025,0.7106566666666666,0.2831049312926608,0.1998144084706333,0.0683260106175705
RUN_128,TRIAD_043,A15,R1,3000,1829910790,955,0.005,6.672395813571228,0.9724098672305502,"{""00"": 304, ""01"": 294, ""02"": 305, ""03"": 302, ""04"": 328, ""05"": 280, ""06"": 315, ""07"": 337, ""08"": 257, ""09"": 278}",0.0303333333333333,"{""Normal"": 3000}",0.0620461205892666,0.1311378859876935,0.9656266666666669,0.1417297567751936,0.0401388307208333,0.0526162348510805
RUN_129,TRIAD_043,A15,R2,3000,1829910790,1108,0.0023333333333333,6.964632166721726,0.9934839274699702,"{""00"": 287, ""01"": 275, ""02"": 286, ""03"": 323, ""04"": 305, ""05"": 314, ""06"": 308, ""07"": 286, ""08"": 311, ""09"": 305}",0.022,"{""Normal"": 3000}",0.3157022121707,0.1898959813512881,0.7309216666666666,0.2826412488129706,0.1928622220975666,0.0708247846404372
RUN_130,TRIAD_044,A15,T,3000,1385197443,1119,0.001,6.994837508124118,0.9963885311323823,"{""00"": 285, ""01"": 283, ""02"": 296, ""03"": 312, ""04"": 305, ""05"": 309, ""06"": 305, ""07"": 291, ""08"": 312, ""09"": 302}",0.0149999999999999,"{""Normal"": 3000}",0.3313304470059334,0.1862473535831025,0.7106566666666666,0.2831049312926608,0.1998144084706333,0.0683260106175705
RUN_131,TRIAD_044,A15,R1,3000,1385197443,951,0.0036666666666666,6.670294580797363,0.972698636847048,"{""00"": 329, ""01"": 300, ""02"": 311, ""03"": 270, ""04"": 275, ""05"": 292, ""06"": 300, ""07"": 302, ""08"": 324, ""09"": 297}",0.022,"{""Normal"": 3000}",0.0569200256878999,0.1199092925812276,0.97153,0.1289299904340853,0.0389799225269333,0.0506985132623078
