row_id,img_id,split,gt_label,y_true,img_rel_path,img_path,pred_label,pred_index,correct,top1_prob,p_normal_raw,p_abnormal_raw,logit_abnormal,embedding_index,embedding_dim,probs_json
29,00000088_rcis2,train,Abnormal,1,train/Abnormal/00000088_rcis2.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_rcis\yolo11l_gate2_hn02_rcis_full\train\Abnormal\00000088_rcis2.png,Abnormal,0,1,0.9560546875,0.044006347656,0.955993652344,3.078417384794,29,512,"{""Abnormal"": 0.9560546875, ""Normal"": 0.04400634765625}"
30,00000088_rcis3,train,Abnormal,1,train/Abnormal/00000088_rcis3.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_rcis\yolo11l_gate2_hn02_rcis_full\train\Abnormal\00000088_rcis3.png,Abnormal,0,1,0.9560546875,0.044006347656,0.955993652344,3.078417384794,30,512,"{""Abnormal"": 0.9560546875, ""Normal"": 0.04400634765625}"
31,00000089,train,Abnormal,1,train/Abnormal/00000089.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_rcis\yolo11l_gate2_hn02_rcis_full\train\Abnormal\00000089.png,Abnormal,0,1,0.9990234375,0.000794887543,0.999205112457,7.136514705375,31,512,"{""Abnormal"": 0.9990234375, ""Normal"": 0.0007948875427246094}"
32,00000089_rcis1,train,Abnormal,1,train/Abnormal/00000089_rcis1.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_rcis\yolo11l_gate2_hn02_rcis_full\train\Abnormal\00000089_rcis1.png,Abnormal,0,1,0.9990234375,0.000794887543,0.999205112457,7.136514705375,32,512,"{""Abnormal"": 0.9990234375, ""Normal"": 0.0007948875427246094}"
33,00000089_rcis2,train,Abnormal,1,train/Abnormal/00000089_rcis2.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_rcis\yolo11l_gate2_hn02_rcis_full\train\Abnormal\00000089_rcis2.png,Abnormal,0,1,0.9990234375,0.000794887543,0.999205112457,7.136514705375,33,512,"{""Abnormal"": 0.9990234375, ""Normal"": 0.0007948875427246094}"
34,00000090,train,Abnormal,1,train/Abnormal/00000090.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_rcis\yolo11l_gate2_hn02_rcis_full\train\Abnormal\00000090.png,Abnormal,0,1,0.99853515625,0.001455307007,0.998544692993,6.53108203236,34,512,"{""Abnormal"": 0.99853515625, ""Normal"": 0.0014553070068359375}"
35,00000090_rcis1,train,Abnormal,1,train/Abnormal/00000090_rcis1.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_rcis\yolo11l_gate2_hn02_rcis_full\train\Abnormal\00000090_rcis1.png,Abnormal,0,1,0.99853515625,0.001455307007,0.998544692993,6.53108203236,35,512,"{""Abnormal"": 0.99853515625, ""Normal"": 0.0014553070068359375}"
36,00000090_rcis2,train,Abnormal,1,train/Abnormal/00000090_rcis2.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_rcis\yolo11l_gate2_hn02_rcis_full\train\Abnormal\00000090_rcis2.png,Abnormal,0,1,0.99853515625,0.001455307007,0.998544692993,6.53108203236,36,512,"{""Abnormal"": 0.99853515625, ""Normal"": 0.0014553070068359375}"
37,00000091,train,Abnormal,1,train/Abnormal/00000091.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_rcis\yolo11l_gate2_hn02_rcis_full\train\Abnormal\00000091.png,Abnormal,0,1,1.0,1.1384487e-05,0.999988615513,11.38324752084,37,512,"{""Abnormal"": 1.0, ""Normal"": 1.138448715209961e-05}"
38,00000091_rcis1,train,Abnormal,1,train/Abnormal/00000091_rcis1.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_rcis\yolo11l_gate2_hn02_rcis_full\train\Abnormal\00000091_rcis1.png,Abnormal,0,1,1.0,1.1384487e-05,0.999988615513,11.38324752084,38,512,"{""Abnormal"": 1.0, ""Normal"": 1.138448715209961e-05}"
39,00000091_rcis2,train,Abnormal,1,train/Abnormal/00000091_rcis2.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_rcis\yolo11l_gate2_hn02_rcis_full\train\Abnormal\00000091_rcis2.png,Abnormal,0,1,1.0,1.1384487e-05,0.999988615513,11.38324752084,39,512,"{""Abnormal"": 1.0, ""Normal"": 1.138448715209961e-05}"
40,00000101,train,Abnormal,1,train/Abnormal/00000101.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_rcis\yolo11l_gate2_hn02_rcis_full\train\Abnormal\00000101.png,Abnormal,0,1,0.9619140625,0.038146972656,0.961853027344,3.227415259886,40,512,"{""Abnormal"": 0.9619140625, ""Normal"": 0.03814697265625}"
41,00000101_rcis1,train,Abnormal,1,train/Abnormal/00000101_rcis1.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_rcis\yolo11l_gate2_hn02_rcis_full\train\Abnormal\00000101_rcis1.png,Abnormal,0,1,0.9619140625,0.038146972656,0.961853027344,3.227415259886,41,512,"{""Abnormal"": 0.9619140625, ""Normal"": 0.03814697265625}"
42,00000101_rcis2,train,Abnormal,1,train/Abnormal/00000101_rcis2.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_rcis\yolo11l_gate2_hn02_rcis_full\train\Abnormal\00000101_rcis2.png,Abnormal,0,1,0.9619140625,0.038146972656,0.961853027344,3.227415259886,42,512,"{""Abnormal"": 0.9619140625, ""Normal"": 0.03814697265625}"
43,00000144,train,Abnormal,1,train/Abnormal/00000144.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_rcis\yolo11l_gate2_hn02_rcis_full\train\Abnormal\00000144.png,Abnormal,0,1,1.0,1.8179417e-05,0.999981820583,10.915202377249,43,512,"{""Abnormal"": 1.0, ""Normal"": 1.817941665649414e-05}"
44,00000144_rcis1,train,Abnormal,1,train/Abnormal/00000144_rcis1.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_rcis\yolo11l_gate2_hn02_rcis_full\train\Abnormal\00000144_rcis1.png,Abnormal,0,1,1.0,1.8179417e-05,0.999981820583,10.915202377249,44,512,"{""Abnormal"": 1.0, ""Normal"": 1.817941665649414e-05}"
45,00000153,train,Abnormal,1,train/Abnormal/00000153.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_rcis\yolo11l_gate2_hn02_rcis_full\train\Abnormal\00000153.png,Abnormal,0,1,1.0,6.3300133e-05,0.999936699867,9.667559829501,45,512,"{""Abnormal"": 1.0, ""Normal"": 6.330013275146484e-05}"
46,00000153_rcis1,train,Abnormal,1,train/Abnormal/00000153_rcis1.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_rcis\yolo11l_gate2_hn02_rcis_full\train\Abnormal\00000153_rcis1.png,Abnormal,0,1,1.0,6.3300133e-05,0.999936699867,9.667559829501,46,512,"{""Abnormal"": 1.0, ""Normal"": 6.330013275146484e-05}"
47,00000153_rcis2,train,Abnormal,1,train/Abnormal/00000153_rcis2.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_rcis\yolo11l_gate2_hn02_rcis_full\train\Abnormal\00000153_rcis2.png,Abnormal,0,1,1.0,6.3300133e-05,0.999936699867,9.667559829501,47,512,"{""Abnormal"": 1.0, ""Normal"": 6.330013275146484e-05}"
48,00000266,train,Abnormal,1,train/Abnormal/00000266.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_rcis\yolo11l_gate2_hn02_rcis_full\train\Abnormal\00000266.png,Abnormal,0,1,0.99853515625,0.001654624939,0.998345375061,6.402524923475,48,512,"{""Abnormal"": 0.99853515625, ""Normal"": 0.0016546249389648438}"
49,00000301,train,Abnormal,1,train/Abnormal/00000301.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_rcis\yolo11l_gate2_hn02_rcis_full\train\Abnormal\00000301.png,Abnormal,0,1,1.0,0.000180959702,0.999819040298,8.617055218846,49,512,"{""Abnormal"": 1.0, ""Normal"": 0.00018095970153808594}"
50,00000305,train,Abnormal,1,train/Abnormal/00000305.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_rcis\yolo11l_gate2_hn02_rcis_full\train\Abnormal\00000305.png,Abnormal,0,1,0.99951171875,0.000323057175,0.999676942825,8.037358129636,50,512,"{""Abnormal"": 0.99951171875, ""Normal"": 0.0003230571746826172}"
51,00000321,train,Abnormal,1,train/Abnormal/00000321.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_rcis\yolo11l_gate2_hn02_rcis_full\train\Abnormal\00000321.png,Abnormal,0,1,0.9970703125,0.003154754639,0.996845245361,5.755684813688,51,512,"{""Abnormal"": 0.9970703125, ""Normal"": 0.003154754638671875}"
52,00000321_rcis1,train,Abnormal,1,train/Abnormal/00000321_rcis1.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_rcis\yolo11l_gate2_hn02_rcis_full\train\Abnormal\00000321_rcis1.png,Abnormal,0,1,0.9970703125,0.003154754639,0.996845245361,5.755684813688,52,512,"{""Abnormal"": 0.9970703125, ""Normal"": 0.003154754638671875}"
53,00000321_rcis2,train,Abnormal,1,train/Abnormal/00000321_rcis2.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_rcis\yolo11l_gate2_hn02_rcis_full\train\Abnormal\00000321_rcis2.png,Abnormal,0,1,0.9970703125,0.003154754639,0.996845245361,5.755684813688,53,512,"{""Abnormal"": 0.9970703125, ""Normal"": 0.003154754638671875}"
54,00000322,train,Abnormal,1,train/Abnormal/00000322.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_rcis\yolo11l_gate2_hn02_rcis_full\train\Abnormal\00000322.png,Abnormal,0,1,0.994140625,0.005664825439,0.994335174561,5.167798267425,54,512,"{""Abnormal"": 0.994140625, ""Normal"": 0.005664825439453125}"
55,00000322_rcis1,train,Abnormal,1,train/Abnormal/00000322_rcis1.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_rcis\yolo11l_gate2_hn02_rcis_full\train\Abnormal\00000322_rcis1.png,Abnormal,0,1,0.994140625,0.005664825439,0.994335174561,5.167798267425,55,512,"{""Abnormal"": 0.994140625, ""Normal"": 0.005664825439453125}"
56,00000322_rcis2,train,Abnormal,1,train/Abnormal/00000322_rcis2.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_rcis\yolo11l_gate2_hn02_rcis_full\train\Abnormal\00000322_rcis2.png,Abnormal,0,1,0.994140625,0.005664825439,0.994335174561,5.167798267425,56,512,"{""Abnormal"": 0.994140625, ""Normal"": 0.005664825439453125}"
57,00000353,train,Abnormal,1,train/Abnormal/00000353.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_rcis\yolo11l_gate2_hn02_rcis_full\train\Abnormal\00000353.png,Abnormal,0,1,1.0,7.808208e-06,0.999992191792,11.760327201999,57,512,"{""Abnormal"": 1.0, ""Normal"": 7.808208465576172e-06}"
58,00000353_rcis1,train,Abnormal,1,train/Abnormal/00000353_rcis1.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_rcis\yolo11l_gate2_hn02_rcis_full\train\Abnormal\00000353_rcis1.png,Abnormal,0,1,1.0,7.808208e-06,0.999992191792,11.760327201999,58,512,"{""Abnormal"": 1.0, ""Normal"": 7.808208465576172e-06}"
59,00000353_rcis2,train,Abnormal,1,train/Abnormal/00000353_rcis2.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_rcis\yolo11l_gate2_hn02_rcis_full\train\Abnormal\00000353_rcis2.png,Abnormal,0,1,1.0,7.808208e-06,0.999992191792,11.760327201999,59,512,"{""Abnormal"": 1.0, ""Normal"": 7.808208465576172e-06}"
60,00000357,train,Abnormal,1,train/Abnormal/00000357.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_rcis\yolo11l_gate2_hn02_rcis_full\train\Abnormal\00000357.png,Abnormal,0,1,0.99951171875,0.000265359879,0.999734640121,8.234158225951,60,512,"{""Abnormal"": 0.99951171875, ""Normal"": 0.00026535987854003906}"
61,00000357_rcis1,train,Abnormal,1,train/Abnormal/00000357_rcis1.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_rcis\yolo11l_gate2_hn02_rcis_full\train\Abnormal\00000357_rcis1.png,Abnormal,0,1,0.99951171875,0.000265359879,0.999734640121,8.234158225951,61,512,"{""Abnormal"": 0.99951171875, ""Normal"": 0.00026535987854003906}"
62,00000357_rcis2,train,Abnormal,1,train/Abnormal/00000357_rcis2.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_rcis\yolo11l_gate2_hn02_rcis_full\train\Abnormal\00000357_rcis2.png,Abnormal,0,1,0.99951171875,0.000265359879,0.999734640121,8.234158225951,62,512,"{""Abnormal"": 0.99951171875, ""Normal"": 0.00026535987854003906}"
63,00000360,train,Abnormal,1,train/Abnormal/00000360.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_rcis\yolo11l_gate2_hn02_rcis_full\train\Abnormal\00000360.png,Abnormal,0,1,0.99951171875,0.000303030014,0.999696969986,8.101375625192,63,512,"{""Abnormal"": 0.99951171875, ""Normal"": 0.00030303001403808594}"
64,00000360_rcis1,train,Abnormal,1,train/Abnormal/00000360_rcis1.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_rcis\yolo11l_gate2_hn02_rcis_full\train\Abnormal\00000360_rcis1.png,Abnormal,0,1,0.99951171875,0.000303030014,0.999696969986,8.101375625192,64,512,"{""Abnormal"": 0.99951171875, ""Normal"": 0.00030303001403808594}"
65,00000360_rcis2,train,Abnormal,1,train/Abnormal/00000360_rcis2.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_rcis\yolo11l_gate2_hn02_rcis_full\train\Abnormal\00000360_rcis2.png,Abnormal,0,1,0.99951171875,0.000303030014,0.999696969986,8.101375625192,65,512,"{""Abnormal"": 0.99951171875, ""Normal"": 0.00030303001403808594}"
66,00000368,train,Abnormal,1,train/Abnormal/00000368.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_rcis\yolo11l_gate2_hn02_rcis_full\train\Abnormal\00000368.png,Abnormal,0,1,1.0,0.0,1.0,13.815509557935,66,512,"{""Abnormal"": 1.0, ""Normal"": 0.0}"
