row_id,img_id,split,gt_label,y_true,img_rel_path,img_path,pred_label,pred_index,correct,top1_prob,p_normal_raw,p_abnormal_raw,logit_abnormal,embedding_index,embedding_dim,probs_json
10,00000090,train,Abnormal,1,train/Abnormal/00000090.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_maxfilter\yolo11l_gate2_hn02_hardmix\train\Abnormal\00000090.png,Abnormal,0,1,1.0,1.4066696e-05,0.999985933304,11.171686461618,10,512,"{""Abnormal"": 1.0, ""Normal"": 1.4066696166992188e-05}"
11,00000091,train,Abnormal,1,train/Abnormal/00000091.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_maxfilter\yolo11l_gate2_hn02_hardmix\train\Abnormal\00000091.png,Abnormal,0,1,1.0,1.19209e-07,0.999999880791,13.815509557935,11,512,"{""Abnormal"": 1.0, ""Normal"": 1.1920928955078125e-07}"
12,00000101,train,Abnormal,1,train/Abnormal/00000101.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_maxfilter\yolo11l_gate2_hn02_hardmix\train\Abnormal\00000101.png,Abnormal,0,1,0.97119140625,0.029037475586,0.970962524414,3.509700615391,12,512,"{""Abnormal"": 0.97119140625, ""Normal"": 0.0290374755859375}"
13,00000144,train,Abnormal,1,train/Abnormal/00000144.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_maxfilter\yolo11l_gate2_hn02_hardmix\train\Abnormal\00000144.png,Abnormal,0,1,1.0,2.324581e-06,0.999997675419,12.971968362725,13,512,"{""Abnormal"": 1.0, ""Normal"": 2.3245811462402344e-06}"
14,00000153,train,Abnormal,1,train/Abnormal/00000153.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_maxfilter\yolo11l_gate2_hn02_hardmix\train\Abnormal\00000153.png,Abnormal,0,1,1.0,1.6272068e-05,0.999983727932,11.026044266053,14,512,"{""Abnormal"": 1.0, ""Normal"": 1.627206802368164e-05}"
15,00000266,train,Abnormal,1,train/Abnormal/00000266.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_maxfilter\yolo11l_gate2_hn02_hardmix\train\Abnormal\00000266.png,Abnormal,0,1,0.9990234375,0.001111984253,0.998888015747,6.800496641322,15,512,"{""Abnormal"": 0.9990234375, ""Normal"": 0.0011119842529296875}"
16,00000301,train,Abnormal,1,train/Abnormal/00000301.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_maxfilter\yolo11l_gate2_hn02_hardmix\train\Abnormal\00000301.png,Abnormal,0,1,1.0,2.4497509e-05,0.999975502491,10.616914621133,16,512,"{""Abnormal"": 1.0, ""Normal"": 2.4497509002685547e-05}"
17,00000305,train,Abnormal,1,train/Abnormal/00000305.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_maxfilter\yolo11l_gate2_hn02_hardmix\train\Abnormal\00000305.png,Abnormal,0,1,1.0,0.000169992447,0.999830007553,8.679586545007,17,512,"{""Abnormal"": 1.0, ""Normal"": 0.00016999244689941406}"
18,00000321,train,Abnormal,1,train/Abnormal/00000321.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_maxfilter\yolo11l_gate2_hn02_hardmix\train\Abnormal\00000321.png,Abnormal,0,1,0.99072265625,0.009429931641,0.990570068359,4.654391756549,18,512,"{""Abnormal"": 0.99072265625, ""Normal"": 0.009429931640625}"
19,00000322,train,Abnormal,1,train/Abnormal/00000322.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_maxfilter\yolo11l_gate2_hn02_hardmix\train\Abnormal\00000322.png,Abnormal,0,1,0.9892578125,0.010780334473,0.989219665527,4.519192823536,19,512,"{""Abnormal"": 0.9892578125, ""Normal"": 0.01078033447265625}"
20,00000353,train,Abnormal,1,train/Abnormal/00000353.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_maxfilter\yolo11l_gate2_hn02_hardmix\train\Abnormal\00000353.png,Abnormal,0,1,1.0,5.9605e-08,0.999999940395,13.815509557935,20,512,"{""Abnormal"": 1.0, ""Normal"": 5.960464477539063e-08}"
21,00000357,train,Abnormal,1,train/Abnormal/00000357.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_maxfilter\yolo11l_gate2_hn02_hardmix\train\Abnormal\00000357.png,Abnormal,0,1,1.0,2.026558e-06,0.999997973442,13.109169782263,21,512,"{""Abnormal"": 1.0, ""Normal"": 2.0265579223632812e-06}"
22,00000360,train,Abnormal,1,train/Abnormal/00000360.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_maxfilter\yolo11l_gate2_hn02_hardmix\train\Abnormal\00000360.png,Abnormal,0,1,0.99951171875,0.000294685364,0.999705314636,8.129307605509,22,512,"{""Abnormal"": 0.99951171875, ""Normal"": 0.00029468536376953125}"
23,00000368,train,Abnormal,1,train/Abnormal/00000368.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_maxfilter\yolo11l_gate2_hn02_hardmix\train\Abnormal\00000368.png,Abnormal,0,1,1.0,1.490116e-06,0.999998509884,13.416655018453,23,512,"{""Abnormal"": 1.0, ""Normal"": 1.4901161193847656e-06}"
24,00000409,train,Abnormal,1,train/Abnormal/00000409.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_maxfilter\yolo11l_gate2_hn02_hardmix\train\Abnormal\00000409.png,Abnormal,0,1,0.919921875,0.080139160156,0.919860839844,2.440457772117,24,512,"{""Abnormal"": 0.919921875, ""Normal"": 0.08013916015625}"
25,00000416,train,Abnormal,1,train/Abnormal/00000416.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_maxfilter\yolo11l_gate2_hn02_hardmix\train\Abnormal\00000416.png,Abnormal,0,1,0.9765625,0.023483276367,0.976516723633,3.727703352404,25,512,"{""Abnormal"": 0.9765625, ""Normal"": 0.0234832763671875}"
26,00000477,train,Abnormal,1,train/Abnormal/00000477.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_maxfilter\yolo11l_gate2_hn02_hardmix\train\Abnormal\00000477.png,Abnormal,0,1,1.0,0.0,1.0,13.815509557935,26,512,"{""Abnormal"": 1.0, ""Normal"": 0.0}"
27,00000500,train,Abnormal,1,train/Abnormal/00000500.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_maxfilter\yolo11l_gate2_hn02_hardmix\train\Abnormal\00000500.png,Abnormal,0,1,0.99951171875,0.00025510788,0.99974489212,8.273568904438,27,512,"{""Abnormal"": 0.99951171875, ""Normal"": 0.0002551078796386719}"
28,00000505,train,Abnormal,1,train/Abnormal/00000505.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_maxfilter\yolo11l_gate2_hn02_hardmix\train\Abnormal\00000505.png,Abnormal,0,1,0.994140625,0.005695343018,0.994304656982,5.162394829212,28,512,"{""Abnormal"": 0.994140625, ""Normal"": 0.005695343017578125}"
29,00000525,train,Abnormal,1,train/Abnormal/00000525.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_maxfilter\yolo11l_gate2_hn02_hardmix\train\Abnormal\00000525.png,Abnormal,0,1,0.99853515625,0.001642227173,0.998357772827,6.410058349105,29,512,"{""Abnormal"": 0.99853515625, ""Normal"": 0.0016422271728515625}"
30,00000607,train,Abnormal,1,train/Abnormal/00000607.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_maxfilter\yolo11l_gate2_hn02_hardmix\train\Abnormal\00000607.png,Abnormal,0,1,0.9970703125,0.003015518188,0.996984481812,5.800963519405,30,512,"{""Abnormal"": 0.9970703125, ""Normal"": 0.0030155181884765625}"
31,00000658,train,Abnormal,1,train/Abnormal/00000658.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_maxfilter\yolo11l_gate2_hn02_hardmix\train\Abnormal\00000658.png,Abnormal,0,1,0.994140625,0.005729675293,0.994270324707,5.156350264902,31,512,"{""Abnormal"": 0.994140625, ""Normal"": 0.00572967529296875}"
32,00000755,train,Abnormal,1,train/Abnormal/00000755.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_maxfilter\yolo11l_gate2_hn02_hardmix\train\Abnormal\00000755.png,Abnormal,0,1,0.99853515625,0.001540184021,0.998459815979,6.474312004218,32,512,"{""Abnormal"": 0.99853515625, ""Normal"": 0.0015401840209960938}"
33,00000763,train,Abnormal,1,train/Abnormal/00000763.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_maxfilter\yolo11l_gate2_hn02_hardmix\train\Abnormal\00000763.png,Abnormal,0,1,0.99951171875,0.000725269318,0.999274730682,7.228241967047,33,512,"{""Abnormal"": 0.99951171875, ""Normal"": 0.0007252693176269531}"
34,00000772,train,Abnormal,1,train/Abnormal/00000772.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_maxfilter\yolo11l_gate2_hn02_hardmix\train\Abnormal\00000772.png,Abnormal,0,1,0.97998046875,0.019989013672,0.980010986328,3.892380975922,34,512,"{""Abnormal"": 0.97998046875, ""Normal"": 0.019989013671875}"
35,00000803,train,Abnormal,1,train/Abnormal/00000803.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_maxfilter\yolo11l_gate2_hn02_hardmix\train\Abnormal\00000803.png,Abnormal,0,1,1.0,0.000134944916,0.999865055084,8.910508940094,35,512,"{""Abnormal"": 1.0, ""Normal"": 0.00013494491577148438}"
36,00000875,train,Abnormal,1,train/Abnormal/00000875.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_maxfilter\yolo11l_gate2_hn02_hardmix\train\Abnormal\00000875.png,Abnormal,0,1,0.99951171875,0.000251293182,0.999748706818,8.288638918456,36,512,"{""Abnormal"": 0.99951171875, ""Normal"": 0.0002512931823730469}"
37,00000942,train,Abnormal,1,train/Abnormal/00000942.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_maxfilter\yolo11l_gate2_hn02_hardmix\train\Abnormal\00000942.png,Abnormal,0,1,0.99853515625,0.001635551453,0.998364448547,6.414138361172,37,512,"{""Abnormal"": 0.99853515625, ""Normal"": 0.0016355514526367188}"
38,00000953,train,Abnormal,1,train/Abnormal/00000953.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_maxfilter\yolo11l_gate2_hn02_hardmix\train\Abnormal\00000953.png,Abnormal,0,1,1.0,3.6180019e-05,0.999963819981,10.226967361705,38,512,"{""Abnormal"": 1.0, ""Normal"": 3.618001937866211e-05}"
39,00001061,train,Abnormal,1,train/Abnormal/00001061.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_maxfilter\yolo11l_gate2_hn02_hardmix\train\Abnormal\00001061.png,Abnormal,0,1,1.0,0.000231385231,0.999768614769,8.371195157705,39,512,"{""Abnormal"": 1.0, ""Normal"": 0.0002313852310180664}"
40,00001150,train,Abnormal,1,train/Abnormal/00001150.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_maxfilter\yolo11l_gate2_hn02_hardmix\train\Abnormal\00001150.png,Abnormal,0,1,0.99853515625,0.001372337341,0.998627662659,6.589866624453,40,512,"{""Abnormal"": 0.99853515625, ""Normal"": 0.0013723373413085938}"
41,00001163,train,Abnormal,1,train/Abnormal/00001163.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_maxfilter\yolo11l_gate2_hn02_hardmix\train\Abnormal\00001163.png,Abnormal,0,1,1.0,3.57628e-07,0.999999642372,13.815509557935,41,512,"{""Abnormal"": 1.0, ""Normal"": 3.5762786865234375e-07}"
42,00001213,train,Abnormal,1,train/Abnormal/00001213.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_maxfilter\yolo11l_gate2_hn02_hardmix\train\Abnormal\00001213.png,Abnormal,0,1,0.99951171875,0.000277042389,0.999722957611,8.191062954135,42,512,"{""Abnormal"": 0.99951171875, ""Normal"": 0.0002770423889160156}"
43,00001340,train,Abnormal,1,train/Abnormal/00001340.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_maxfilter\yolo11l_gate2_hn02_hardmix\train\Abnormal\00001340.png,Abnormal,0,1,1.0,7.092953e-06,0.999992907047,11.856401747349,43,512,"{""Abnormal"": 1.0, ""Normal"": 7.092952728271484e-06}"
44,00001453,train,Abnormal,1,train/Abnormal/00001453.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_maxfilter\yolo11l_gate2_hn02_hardmix\train\Abnormal\00001453.png,Abnormal,0,1,0.9990234375,0.000849246979,0.999150753021,7.070310900676,44,512,"{""Abnormal"": 0.9990234375, ""Normal"": 0.0008492469787597656}"
45,00001584,train,Abnormal,1,train/Abnormal/00001584.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_maxfilter\yolo11l_gate2_hn02_hardmix\train\Abnormal\00001584.png,Abnormal,0,1,0.99267578125,0.007301330566,0.992698669434,4.912370562328,45,512,"{""Abnormal"": 0.99267578125, ""Normal"": 0.00730133056640625}"
46,00001604,train,Abnormal,1,train/Abnormal/00001604.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_maxfilter\yolo11l_gate2_hn02_hardmix\train\Abnormal\00001604.png,Abnormal,0,1,0.95068359375,0.04931640625,0.95068359375,2.958924488531,46,512,"{""Abnormal"": 0.95068359375, ""Normal"": 0.04931640625}"
47,00001717,train,Abnormal,1,train/Abnormal/00001717.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_maxfilter\yolo11l_gate2_hn02_hardmix\train\Abnormal\00001717.png,Abnormal,0,1,1.0,0.00016283989,0.99983716011,8.722580259599,47,512,"{""Abnormal"": 1.0, ""Normal"": 0.0001628398895263672}"
48,00001718,train,Abnormal,1,train/Abnormal/00001718.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_maxfilter\yolo11l_gate2_hn02_hardmix\train\Abnormal\00001718.png,Abnormal,0,1,1.0,0.000141978264,0.999858021736,8.85969459518,48,512,"{""Abnormal"": 1.0, ""Normal"": 0.00014197826385498047}"
49,00001755,train,Abnormal,1,train/Abnormal/00001755.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_maxfilter\yolo11l_gate2_hn02_hardmix\train\Abnormal\00001755.png,Abnormal,0,1,0.9892578125,0.010795593262,0.989204406738,4.517762970948,49,512,"{""Abnormal"": 0.9892578125, ""Normal"": 0.01079559326171875}"
50,00002046,train,Abnormal,1,train/Abnormal/00002046.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_maxfilter\yolo11l_gate2_hn02_hardmix\train\Abnormal\00002046.png,Abnormal,0,1,0.99755859375,0.002531051636,0.997468948364,5.976586136145,50,512,"{""Abnormal"": 0.99755859375, ""Normal"": 0.0025310516357421875}"
51,00002197,train,Abnormal,1,train/Abnormal/00002197.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_maxfilter\yolo11l_gate2_hn02_hardmix\train\Abnormal\00002197.png,Abnormal,0,1,0.99755859375,0.002332687378,0.997667312622,6.05839888262,51,512,"{""Abnormal"": 0.99755859375, ""Normal"": 0.0023326873779296875}"
52,00002198,train,Abnormal,1,train/Abnormal/00002198.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_maxfilter\yolo11l_gate2_hn02_hardmix\train\Abnormal\00002198.png,Abnormal,0,1,0.99951171875,0.000433921814,0.999566078186,7.742212176263,52,512,"{""Abnormal"": 0.99951171875, ""Normal"": 0.00043392181396484375}"
53,00002305,train,Abnormal,1,train/Abnormal/00002305.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_maxfilter\yolo11l_gate2_hn02_hardmix\train\Abnormal\00002305.png,Abnormal,0,1,1.0,9.953976e-06,0.999990046024,11.517528566997,53,512,"{""Abnormal"": 1.0, ""Normal"": 9.953975677490234e-06}"
54,00002358,train,Abnormal,1,train/Abnormal/00002358.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_maxfilter\yolo11l_gate2_hn02_hardmix\train\Abnormal\00002358.png,Abnormal,0,1,0.99951171875,0.000435590744,0.999564409256,7.7383717303,54,512,"{""Abnormal"": 0.99951171875, ""Normal"": 0.0004355907440185547}"
55,00002359,train,Abnormal,1,train/Abnormal/00002359.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_maxfilter\yolo11l_gate2_hn02_hardmix\train\Abnormal\00002359.png,Abnormal,0,1,1.0,3.218651e-06,0.999996781349,12.646545068218,55,512,"{""Abnormal"": 1.0, ""Normal"": 3.2186508178710938e-06}"
56,00002427,train,Abnormal,1,train/Abnormal/00002427.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_maxfilter\yolo11l_gate2_hn02_hardmix\train\Abnormal\00002427.png,Abnormal,0,1,1.0,5.9605e-08,0.999999940395,13.815509557935,56,512,"{""Abnormal"": 1.0, ""Normal"": 5.960464477539063e-08}"
57,00002475,train,Abnormal,1,train/Abnormal/00002475.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_maxfilter\yolo11l_gate2_hn02_hardmix\train\Abnormal\00002475.png,Abnormal,0,1,1.0,0.0,1.0,13.815509557935,57,512,"{""Abnormal"": 1.0, ""Normal"": 0.0}"
58,00002517,train,Abnormal,1,train/Abnormal/00002517.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_maxfilter\yolo11l_gate2_hn02_hardmix\train\Abnormal\00002517.png,Abnormal,0,1,1.0,8.5830688e-05,0.999914169312,9.363048106496,58,512,"{""Abnormal"": 1.0, ""Normal"": 8.58306884765625e-05}"
59,00002518,train,Abnormal,1,train/Abnormal/00002518.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_maxfilter\yolo11l_gate2_hn02_hardmix\train\Abnormal\00002518.png,Abnormal,0,1,0.99951171875,0.000481128693,0.999518871307,7.638894526933,59,512,"{""Abnormal"": 0.99951171875, ""Normal"": 0.0004811286926269531}"
60,00002519,train,Abnormal,1,train/Abnormal/00002519.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_maxfilter\yolo11l_gate2_hn02_hardmix\train\Abnormal\00002519.png,Abnormal,0,1,0.99462890625,0.005458831787,0.994541168213,5.205046684868,60,512,"{""Abnormal"": 0.99462890625, ""Normal"": 0.005458831787109375}"
61,00002567,train,Abnormal,1,train/Abnormal/00002567.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_maxfilter\yolo11l_gate2_hn02_hardmix\train\Abnormal\00002567.png,Abnormal,0,1,1.0,6.4253807e-05,0.999935746193,9.652605326098,61,512,"{""Abnormal"": 1.0, ""Normal"": 6.42538070678711e-05}"
62,00002622,train,Abnormal,1,train/Abnormal/00002622.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_maxfilter\yolo11l_gate2_hn02_hardmix\train\Abnormal\00002622.png,Abnormal,0,1,1.0,7.092953e-06,0.999992907047,11.856401747349,62,512,"{""Abnormal"": 1.0, ""Normal"": 7.092952728271484e-06}"
63,00002652,train,Abnormal,1,train/Abnormal/00002652.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_maxfilter\yolo11l_gate2_hn02_hardmix\train\Abnormal\00002652.png,Abnormal,0,1,0.99951171875,0.000544071198,0.999455928802,7.515886222639,63,512,"{""Abnormal"": 0.99951171875, ""Normal"": 0.0005440711975097656}"
64,00002693,train,Abnormal,1,train/Abnormal/00002693.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_maxfilter\yolo11l_gate2_hn02_hardmix\train\Abnormal\00002693.png,Abnormal,0,1,1.0,2.6464462e-05,0.999973535538,10.539681306194,64,512,"{""Abnormal"": 1.0, ""Normal"": 2.6464462280273438e-05}"
65,00002694,train,Abnormal,1,train/Abnormal/00002694.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_maxfilter\yolo11l_gate2_hn02_hardmix\train\Abnormal\00002694.png,Abnormal,0,1,1.0,6.5267086e-05,0.999934732914,9.636957421972,65,512,"{""Abnormal"": 1.0, ""Normal"": 6.526708602905273e-05}"
66,00002698,train,Abnormal,1,train/Abnormal/00002698.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_maxfilter\yolo11l_gate2_hn02_hardmix\train\Abnormal\00002698.png,Abnormal,0,1,0.99853515625,0.001385688782,0.998614311218,6.580171297892,66,512,"{""Abnormal"": 0.99853515625, ""Normal"": 0.0013856887817382812}"
67,00002700,train,Abnormal,1,train/Abnormal/00002700.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_maxfilter\yolo11l_gate2_hn02_hardmix\train\Abnormal\00002700.png,Abnormal,0,1,1.0,1.072884e-06,0.999998927116,13.745159502658,67,512,"{""Abnormal"": 1.0, ""Normal"": 1.0728836059570312e-06}"
68,00002701,train,Abnormal,1,train/Abnormal/00002701.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_maxfilter\yolo11l_gate2_hn02_hardmix\train\Abnormal\00002701.png,Abnormal,0,1,1.0,1.7225742e-05,0.999982774258,10.969088419436,68,512,"{""Abnormal"": 1.0, ""Normal"": 1.722574234008789e-05}"
69,00002921,train,Abnormal,1,train/Abnormal/00002921.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_maxfilter\yolo11l_gate2_hn02_hardmix\train\Abnormal\00002921.png,Abnormal,0,1,0.99755859375,0.002199172974,0.997800827026,6.117472315664,69,512,"{""Abnormal"": 0.99755859375, ""Normal"": 0.0021991729736328125}"
