row_id,img_id,split,gt_label,gt_index,img_rel_path,img_path,pred_label,pred_index,correct,top5_correct,top1_prob,top2_label,top2_prob,top3_label,top3_prob,margin,entropy,entropy_norm,p_normal,p_abnormal,abnormal_conf,width,height,aspect_ratio,embedding_index,top5_labels_json,top5_probs_json,probs_json
395,00409812,val,Abnormal,0,val/Abnormal/00409812.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\sewerml_gate2_train7200\val\Abnormal\00409812.png,Normal,1,0,1,0.9749338626861572,Abnormal,0.025066111236810684,Abnormal,0.025066111236810684,0.9498677514493465,0.11714898756574553,0.1690102634062639,0.9749338626861572,0.025066137313842773,0.025066137313842773,480,576,0.833333,395,"[""Normal"", ""Abnormal""]","[0.9749338626861572, 0.025066111236810684]","{""Abnormal"": 0.025066111236810684, ""Normal"": 0.9749338626861572}"
616,00161450,val,Normal,1,val/Normal/00161450.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\sewerml_gate2_train7200\val\Normal\00161450.png,Abnormal,0,0,1,0.9744579792022705,Normal,0.02554202638566494,Normal,0.02554202638566494,0.9489159528166056,0.11888660623948707,0.1715171172498269,0.02554202638566494,0.9744579736143351,0.9744579736143351,720,576,1.25,616,"[""Abnormal"", ""Normal""]","[0.9744579792022705, 0.02554202638566494]","{""Abnormal"": 0.9744579792022705, ""Normal"": 0.02554202638566494}"
338,00381217,val,Abnormal,0,val/Abnormal/00381217.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\sewerml_gate2_train7200\val\Abnormal\00381217.png,Normal,1,0,1,0.9647526144981384,Abnormal,0.03524737060070038,Abnormal,0.03524737060070038,0.929505243897438,0.15253406344441192,0.2200601368978956,0.9647526144981384,0.03524738550186157,0.03524738550186157,352,288,1.222222,338,"[""Normal"", ""Abnormal""]","[0.9647526144981384, 0.03524737060070038]","{""Abnormal"": 0.03524737060070038, ""Normal"": 0.9647526144981384}"
692,00457432,val,Normal,1,val/Normal/00457432.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\sewerml_gate2_train7200\val\Normal\00457432.png,Abnormal,0,0,1,0.9644625782966614,Normal,0.03553740680217743,Normal,0.03553740680217743,0.928925171494484,0.15349269904122148,0.22144315571943238,0.03553740680217743,0.9644625931978226,0.9644625931978226,352,288,1.222222,692,"[""Abnormal"", ""Normal""]","[0.9644625782966614, 0.03553740680217743]","{""Abnormal"": 0.9644625782966614, ""Normal"": 0.03553740680217743}"
697,00464860,val,Normal,1,val/Normal/00464860.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\sewerml_gate2_train7200\val\Normal\00464860.png,Abnormal,0,0,1,0.9536965489387512,Normal,0.046303439885377884,Normal,0.046303439885377884,0.9073931090533733,0.1874836324266194,0.27048170674973304,0.046303439885377884,0.9536965601146221,0.9536965601146221,352,288,1.222222,697,"[""Abnormal"", ""Normal""]","[0.9536965489387512, 0.046303439885377884]","{""Abnormal"": 0.9536965489387512, ""Normal"": 0.046303439885377884}"
627,00290825,val,Normal,1,val/Normal/00290825.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\sewerml_gate2_train7200\val\Normal\00290825.png,Abnormal,0,0,1,0.9533674716949463,Normal,0.046632491052150726,Normal,0.046632491052150726,0.9067349806427956,0.18847785638032932,0.2719160687172834,0.046632491052150726,0.9533675089478493,0.9533675089478493,352,288,1.222222,627,"[""Abnormal"", ""Normal""]","[0.9533674716949463, 0.046632491052150726]","{""Abnormal"": 0.9533674716949463, ""Normal"": 0.046632491052150726}"
288,00323612,val,Abnormal,0,val/Abnormal/00323612.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\sewerml_gate2_train7200\val\Abnormal\00323612.png,Normal,1,0,1,0.9524847269058228,Abnormal,0.04751526564359665,Abnormal,0.04751526564359665,0.9049694612622261,0.19113306720332995,0.2757467282041411,0.9524847269058228,0.047515273094177246,0.047515273094177246,480,576,0.833333,288,"[""Normal"", ""Abnormal""]","[0.9524847269058228, 0.04751526564359665]","{""Abnormal"": 0.04751526564359665, ""Normal"": 0.9524847269058228}"
685,00432761,val,Normal,1,val/Normal/00432761.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\sewerml_gate2_train7200\val\Normal\00432761.png,Abnormal,0,0,1,0.9464804530143738,Normal,0.053519513458013535,Normal,0.053519513458013535,0.8929609395563602,0.208750678610563,0.3011635688136651,0.053519513458013535,0.9464804865419865,0.9464804865419865,352,288,1.222222,685,"[""Abnormal"", ""Normal""]","[0.9464804530143738, 0.053519513458013535]","{""Abnormal"": 0.9464804530143738, ""Normal"": 0.053519513458013535}"
641,00326802,val,Normal,1,val/Normal/00326802.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\sewerml_gate2_train7200\val\Normal\00326802.png,Abnormal,0,0,1,0.9181420803070068,Normal,0.08185793459415436,Normal,0.08185793459415436,0.8362841457128525,0.28328379247779123,0.40869212257192766,0.08185793459415436,0.9181420654058456,0.9181420654058456,352,288,1.222222,641,"[""Abnormal"", ""Normal""]","[0.9181420803070068, 0.08185793459415436]","{""Abnormal"": 0.9181420803070068, ""Normal"": 0.08185793459415436}"
649,00343781,val,Normal,1,val/Normal/00343781.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\sewerml_gate2_train7200\val\Normal\00343781.png,Abnormal,0,0,1,0.9172489047050476,Normal,0.08275116235017776,Normal,0.08275116235017776,0.8344977423548698,0.2854377136260612,0.4117995739310026,0.08275116235017776,0.9172488376498222,0.9172488376498222,352,288,1.222222,649,"[""Abnormal"", ""Normal""]","[0.9172489047050476, 0.08275116235017776]","{""Abnormal"": 0.9172489047050476, ""Normal"": 0.08275116235017776}"
605,00020484,val,Normal,1,val/Normal/00020484.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\sewerml_gate2_train7200\val\Normal\00020484.png,Abnormal,0,0,1,0.9009122252464294,Normal,0.09908779710531235,Normal,0.09908779710531235,0.8018244281411171,0.32307400334323877,0.46609726246343497,0.09908779710531235,0.9009122028946877,0.9009122028946877,720,576,1.25,605,"[""Abnormal"", ""Normal""]","[0.9009122252464294, 0.09908779710531235]","{""Abnormal"": 0.9009122252464294, ""Normal"": 0.09908779710531235}"
675,00404389,val,Normal,1,val/Normal/00404389.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\sewerml_gate2_train7200\val\Normal\00404389.png,Abnormal,0,0,1,0.8865175843238831,Normal,0.11348240822553635,Normal,0.11348240822553635,0.7730351760983467,0.35373478472789416,0.5103314197168579,0.11348240822553635,0.8865175917744637,0.8865175917744637,352,288,1.222222,675,"[""Abnormal"", ""Normal""]","[0.8865175843238831, 0.11348240822553635]","{""Abnormal"": 0.8865175843238831, ""Normal"": 0.11348240822553635}"
282,00320226,val,Abnormal,0,val/Abnormal/00320226.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\sewerml_gate2_train7200\val\Abnormal\00320226.png,Normal,1,0,1,0.8845206499099731,Abnormal,0.11547937244176865,Abnormal,0.11547937244176865,0.7690412774682045,0.3578201052083141,0.5162252913144019,0.8845206499099731,0.11547935009002686,0.11547935009002686,480,576,0.833333,282,"[""Normal"", ""Abnormal""]","[0.8845206499099731, 0.11547937244176865]","{""Abnormal"": 0.11547937244176865, ""Normal"": 0.8845206499099731}"
628,00296877,val,Normal,1,val/Normal/00296877.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\sewerml_gate2_train7200\val\Normal\00296877.png,Abnormal,0,0,1,0.8762118816375732,Normal,0.12378811836242676,Normal,0.12378811836242676,0.7524237632751465,0.3744052159270509,0.5401525483009179,0.12378811836242676,0.8762118816375732,0.8762118816375732,352,288,1.222222,628,"[""Abnormal"", ""Normal""]","[0.8762118816375732, 0.12378811836242676]","{""Abnormal"": 0.8762118816375732, ""Normal"": 0.12378811836242676}"
400,00416204,val,Abnormal,0,val/Abnormal/00416204.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\sewerml_gate2_train7200\val\Abnormal\00416204.png,Normal,1,0,1,0.8659484386444092,Abnormal,0.13405151665210724,Abnormal,0.13405151665210724,0.7318969219923019,0.3940165742057088,0.5684457576346343,0.8659484386444092,0.13405156135559082,0.13405156135559082,352,288,1.222222,400,"[""Normal"", ""Abnormal""]","[0.8659484386444092, 0.13405151665210724]","{""Abnormal"": 0.13405151665210724, ""Normal"": 0.8659484386444092}"
597,00515273,val,Abnormal,0,val/Abnormal/00515273.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\sewerml_gate2_train7200\val\Abnormal\00515273.png,Normal,1,0,1,0.8391516208648682,Abnormal,0.16084833443164825,Abnormal,0.16084833443164825,0.6783032864332199,0.44107397470971144,0.6363352359788848,0.8391516208648682,0.16084837913513184,0.16084837913513184,352,288,1.222222,597,"[""Normal"", ""Abnormal""]","[0.8391516208648682, 0.16084833443164825]","{""Abnormal"": 0.16084833443164825, ""Normal"": 0.8391516208648682}"
610,00034103,val,Normal,1,val/Normal/00034103.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\sewerml_gate2_train7200\val\Normal\00034103.png,Abnormal,0,0,1,0.8319389820098877,Normal,0.16806097328662872,Normal,0.16806097328662872,0.663878008723259,0.4527983120979815,0.653249879386651,0.16806097328662872,0.8319390267133713,0.8319390267133713,720,576,1.25,610,"[""Abnormal"", ""Normal""]","[0.8319389820098877, 0.16806097328662872]","{""Abnormal"": 0.8319389820098877, ""Normal"": 0.16806097328662872}"
362,00388524,val,Abnormal,0,val/Abnormal/00388524.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\sewerml_gate2_train7200\val\Abnormal\00388524.png,Normal,1,0,1,0.8197263479232788,Abnormal,0.18027363717556,Abnormal,0.18027363717556,0.6394527107477188,0.47180817424412497,0.6806753132328751,0.8197263479232788,0.1802736520767212,0.1802736520767212,352,288,1.222222,362,"[""Normal"", ""Abnormal""]","[0.8197263479232788, 0.18027363717556]","{""Abnormal"": 0.18027363717556, ""Normal"": 0.8197263479232788}"
617,00163892,val,Normal,1,val/Normal/00163892.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\sewerml_gate2_train7200\val\Normal\00163892.png,Abnormal,0,0,1,0.8127418756484985,Normal,0.18725816905498505,Normal,0.18725816905498505,0.6254837065935135,0.4822227320582503,0.6957003441443651,0.18725816905498505,0.812741830945015,0.812741830945015,720,576,1.25,617,"[""Abnormal"", ""Normal""]","[0.8127418756484985, 0.18725816905498505]","{""Abnormal"": 0.8127418756484985, ""Normal"": 0.18725816905498505}"
712,00498582,val,Normal,1,val/Normal/00498582.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\sewerml_gate2_train7200\val\Normal\00498582.png,Abnormal,0,0,1,0.8104926943778992,Normal,0.1895073652267456,Normal,0.1895073652267456,0.6209853291511536,0.48550780316115144,0.7004396999334882,0.1895073652267456,0.8104926347732544,0.8104926347732544,352,288,1.222222,712,"[""Abnormal"", ""Normal""]","[0.8104926943778992, 0.1895073652267456]","{""Abnormal"": 0.8104926943778992, ""Normal"": 0.1895073652267456}"
682,00421207,val,Normal,1,val/Normal/00421207.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\sewerml_gate2_train7200\val\Normal\00421207.png,Abnormal,0,0,1,0.8072471618652344,Normal,0.19275283813476562,Normal,0.19275283813476562,0.6144943237304688,0.4901900780156201,0.7071947946461092,0.19275283813476562,0.8072471618652344,0.8072471618652344,352,288,1.222222,682,"[""Abnormal"", ""Normal""]","[0.8072471618652344, 0.19275283813476562]","{""Abnormal"": 0.8072471618652344, ""Normal"": 0.19275283813476562}"
608,00025114,val,Normal,1,val/Normal/00025114.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\sewerml_gate2_train7200\val\Normal\00025114.png,Abnormal,0,0,1,0.7764161825180054,Normal,0.22358377277851105,Normal,0.22358377277851105,0.5528324097394943,0.5314065775253619,0.7666576340916161,0.22358377277851105,0.776416227221489,0.776416227221489,720,576,1.25,608,"[""Abnormal"", ""Normal""]","[0.7764161825180054, 0.22358377277851105]","{""Abnormal"": 0.7764161825180054, ""Normal"": 0.22358377277851105}"
595,00513530,val,Abnormal,0,val/Abnormal/00513530.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\sewerml_gate2_train7200\val\Abnormal\00513530.png,Normal,1,0,1,0.776164710521698,Abnormal,0.2238352745771408,Abnormal,0.2238352745771408,0.5523294359445572,0.5317194683612135,0.7671090401488388,0.776164710521698,0.223835289478302,0.223835289478302,352,288,1.222222,595,"[""Normal"", ""Abnormal""]","[0.776164710521698, 0.2238352745771408]","{""Abnormal"": 0.2238352745771408, ""Normal"": 0.776164710521698}"
602,00002200,val,Normal,1,val/Normal/00002200.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\sewerml_gate2_train7200\val\Normal\00002200.png,Abnormal,0,0,1,0.7698480486869812,Normal,0.2301519513130188,Normal,0.2301519513130188,0.5396960973739624,0.5394598807944853,0.7782760947807552,0.2301519513130188,0.7698480486869812,0.7698480486869812,720,576,1.25,602,"[""Abnormal"", ""Normal""]","[0.7698480486869812, 0.2301519513130188]","{""Abnormal"": 0.7698480486869812, ""Normal"": 0.2301519513130188}"
631,00315236,val,Normal,1,val/Normal/00315236.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\sewerml_gate2_train7200\val\Normal\00315236.png,Abnormal,0,0,1,0.7613912224769592,Normal,0.23860874772071838,Normal,0.23860874772071838,0.5227824747562408,0.549470968857021,0.7927190418824782,0.23860874772071838,0.7613912522792816,0.7613912522792816,352,288,1.222222,631,"[""Abnormal"", ""Normal""]","[0.7613912224769592, 0.23860874772071838]","{""Abnormal"": 0.7613912224769592, ""Normal"": 0.23860874772071838}"
709,00491165,val,Normal,1,val/Normal/00491165.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\sewerml_gate2_train7200\val\Normal\00491165.png,Abnormal,0,0,1,0.7555255889892578,Normal,0.2444744110107422,Normal,0.2444744110107422,0.5110511779785156,0.5561828405073993,0.8024022258275623,0.2444744110107422,0.7555255889892578,0.7555255889892578,352,288,1.222222,709,"[""Abnormal"", ""Normal""]","[0.7555255889892578, 0.2444744110107422]","{""Abnormal"": 0.7555255889892578, ""Normal"": 0.2444744110107422}"
693,00458372,val,Normal,1,val/Normal/00458372.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\sewerml_gate2_train7200\val\Normal\00458372.png,Abnormal,0,0,1,0.7379775047302246,Normal,0.2620225250720978,Normal,0.2620225250720978,0.47595497965812683,0.5751617813318122,0.8297830496362678,0.2620225250720978,0.7379774749279022,0.7379774749279022,352,288,1.222222,693,"[""Abnormal"", ""Normal""]","[0.7379775047302246, 0.2620225250720978]","{""Abnormal"": 0.7379775047302246, ""Normal"": 0.2620225250720978}"
651,00346933,val,Normal,1,val/Normal/00346933.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\sewerml_gate2_train7200\val\Normal\00346933.png,Abnormal,0,0,1,0.7366762757301331,Normal,0.26332372426986694,Normal,0.26332372426986694,0.4733525514602661,0.5765047981642109,0.8317206133601998,0.26332372426986694,0.7366762757301331,0.7366762757301331,352,288,1.222222,651,"[""Abnormal"", ""Normal""]","[0.7366762757301331, 0.26332372426986694]","{""Abnormal"": 0.7366762757301331, ""Normal"": 0.26332372426986694}"
673,00393811,val,Normal,1,val/Normal/00393811.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\sewerml_gate2_train7200\val\Normal\00393811.png,Abnormal,0,0,1,0.7131718397140503,Normal,0.2868282198905945,Normal,0.2868282198905945,0.4263436198234558,0.599287198974383,0.8645886700285799,0.2868282198905945,0.7131717801094055,0.7131717801094055,352,288,1.222222,673,"[""Abnormal"", ""Normal""]","[0.7131718397140503, 0.2868282198905945]","{""Abnormal"": 0.7131718397140503, ""Normal"": 0.2868282198905945}"
8,00004815,val,Abnormal,0,val/Abnormal/00004815.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\sewerml_gate2_train7200\val\Abnormal\00004815.png,Normal,1,0,1,0.7115993499755859,Abnormal,0.2884005904197693,Abnormal,0.2884005904197693,0.42319875955581665,0.6007134172921808,0.8666462681228917,0.7115993499755859,0.28840065002441406,0.28840065002441406,720,576,1.25,8,"[""Normal"", ""Abnormal""]","[0.7115993499755859, 0.2884005904197693]","{""Abnormal"": 0.2884005904197693, ""Normal"": 0.7115993499755859}"
695,00461903,val,Normal,1,val/Normal/00461903.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\sewerml_gate2_train7200\val\Normal\00461903.png,Abnormal,0,0,1,0.6923185586929321,Normal,0.3076814115047455,Normal,0.3076814115047455,0.38463714718818665,0.617232952247664,0.8904789192809591,0.3076814115047455,0.6923185884952545,0.6923185884952545,352,288,1.222222,695,"[""Abnormal"", ""Normal""]","[0.6923185586929321, 0.3076814115047455]","{""Abnormal"": 0.6923185586929321, ""Normal"": 0.3076814115047455}"
614,00139300,val,Normal,1,val/Normal/00139300.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\sewerml_gate2_train7200\val\Normal\00139300.png,Abnormal,0,0,1,0.6906061172485352,Normal,0.30939388275146484,Normal,0.30939388275146484,0.3812122344970703,0.6186148392468755,0.8924725608017907,0.30939388275146484,0.6906061172485352,0.6906061172485352,720,576,1.25,614,"[""Abnormal"", ""Normal""]","[0.6906061172485352, 0.30939388275146484]","{""Abnormal"": 0.6906061172485352, ""Normal"": 0.30939388275146484}"
609,00030756,val,Normal,1,val/Normal/00030756.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\sewerml_gate2_train7200\val\Normal\00030756.png,Abnormal,0,0,1,0.6775635480880737,Normal,0.3224364221096039,Normal,0.3224364221096039,0.35512712597846985,0.6286923602307171,0.9070113503496333,0.3224364221096039,0.6775635778903961,0.6775635778903961,720,576,1.25,609,"[""Abnormal"", ""Normal""]","[0.6775635480880737, 0.3224364221096039]","{""Abnormal"": 0.6775635480880737, ""Normal"": 0.3224364221096039}"
137,00147722,val,Abnormal,0,val/Abnormal/00147722.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\sewerml_gate2_train7200\val\Abnormal\00147722.png,Normal,1,0,1,0.6349828243255615,Abnormal,0.3650171458721161,Abnormal,0.3650171458721161,0.26996567845344543,0.6562503804042517,0.9467691693907097,0.6349828243255615,0.3650171756744385,0.3650171756744385,720,576,1.25,137,"[""Normal"", ""Abnormal""]","[0.6349828243255615, 0.3650171458721161]","{""Abnormal"": 0.3650171458721161, ""Normal"": 0.6349828243255615}"
664,00370966,val,Normal,1,val/Normal/00370966.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\sewerml_gate2_train7200\val\Normal\00370966.png,Abnormal,0,0,1,0.6311289072036743,Normal,0.3688710629940033,Normal,0.3688710629940033,0.262257844209671,0.6583521225594748,0.9498013423752775,0.3688710629940033,0.6311289370059967,0.6311289370059967,352,288,1.222222,664,"[""Abnormal"", ""Normal""]","[0.6311289072036743, 0.3688710629940033]","{""Abnormal"": 0.6311289072036743, ""Normal"": 0.3688710629940033}"
671,00390345,val,Normal,1,val/Normal/00390345.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\sewerml_gate2_train7200\val\Normal\00390345.png,Abnormal,0,0,1,0.6057109832763672,Normal,0.3942889869213104,Normal,0.3942889869213104,0.21142199635505676,0.6706280064219801,0.9675116991462426,0.3942889869213104,0.6057110130786896,0.6057110130786896,352,288,1.222222,671,"[""Abnormal"", ""Normal""]","[0.6057109832763672, 0.3942889869213104]","{""Abnormal"": 0.6057109832763672, ""Normal"": 0.3942889869213104}"
194,00169399,val,Abnormal,0,val/Abnormal/00169399.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\sewerml_gate2_train7200\val\Abnormal\00169399.png,Normal,1,0,1,0.5879007577896118,Abnormal,0.41209927201271057,Abnormal,0.41209927201271057,0.17580148577690125,0.6776134907870568,0.9775896227979461,0.5879007577896118,0.4120992422103882,0.4120992422103882,720,576,1.25,194,"[""Normal"", ""Abnormal""]","[0.5879007577896118, 0.41209927201271057]","{""Abnormal"": 0.41209927201271057, ""Normal"": 0.5879007577896118}"
426,00424488,val,Abnormal,0,val/Abnormal/00424488.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\sewerml_gate2_train7200\val\Abnormal\00424488.png,Normal,1,0,1,0.5780490040779114,Abnormal,0.42195093631744385,Abnormal,0.42195093631744385,0.15609806776046753,0.6809139284755126,0.9823511478838444,0.5780490040779114,0.4219509959220886,0.4219509959220886,352,288,1.222222,426,"[""Normal"", ""Abnormal""]","[0.5780490040779114, 0.42195093631744385]","{""Abnormal"": 0.42195093631744385, ""Normal"": 0.5780490040779114}"
