image_id,y,WaterLevel,PF,DE,FS,RB,AF,OB,BE,RO,IN,FO,Defect
00980359,1,0,1,0,0,0,0,0,1,0,0,0,1
01157732,1,10,0,0,1,0,0,1,0,0,0,0,1
00161609,1,0,0,0,1,0,0,1,0,0,0,0,1
01249570,1,10,0,0,1,0,0,1,1,1,0,0,1
00858695,1,10,1,0,0,0,0,0,0,0,0,0,1
00422847,1,5,0,1,0,0,0,0,1,0,0,0,1
00914782,1,0,1,0,0,0,0,0,0,0,0,0,1
00474846,1,0,0,0,1,0,0,1,0,0,0,0,1
00658206,1,5,1,1,0,0,0,0,0,0,0,0,1
01295872,0,0,0,0,0,0,0,0,0,0,0,0,0
00441258,1,0,0,0,1,0,1,0,0,0,0,0,1
00446247,1,10,0,0,0,1,1,1,1,0,1,0,1
00244807,0,10,0,0,0,0,0,0,0,0,0,0,0
00201355,1,0,0,0,1,0,1,1,0,0,0,0,1
00708641,1,0,0,0,1,0,1,0,0,0,0,0,1
00772934,1,10,0,1,0,0,0,0,0,0,0,0,1
01016099,1,20,0,1,1,0,0,0,1,0,0,0,1
01287675,0,20,0,0,0,0,0,0,0,0,0,0,0
00718582,1,10,1,1,0,0,0,0,0,0,0,0,1
00478257,0,0,0,0,0,0,0,0,0,0,0,0,0
00784007,1,10,0,0,1,1,1,1,0,0,0,0,1
01197857,1,0,0,0,1,0,0,1,0,0,0,0,1
01236029,1,0,0,1,0,0,0,0,0,0,0,0,1
00834516,1,0,0,1,0,0,0,0,0,0,0,0,1
01250765,1,0,0,0,1,0,1,1,0,0,0,0,1
00662297,1,10,1,0,0,0,0,0,0,0,0,0,1
00515297,0,10,0,0,0,0,0,0,0,0,0,0,0
00299610,1,2,0,0,1,1,0,0,0,0,0,0,1
00257112,1,0,1,0,1,0,0,0,0,0,0,0,1
00580842,1,10,1,0,0,0,0,0,0,0,0,0,1
01032109,0,0,0,0,0,0,0,0,0,0,0,0,0
00538216,1,0,0,1,0,0,0,0,0,0,0,0,1
00710233,1,10,1,0,0,0,0,0,0,0,0,0,1
00725159,1,0,0,0,1,0,0,1,0,0,0,0,1
00299168,1,5,0,0,1,0,0,1,0,0,0,0,1
00832437,1,0,1,1,0,0,0,0,0,0,0,0,1
00764501,0,10,0,0,0,0,0,0,0,0,0,0,0
00153794,0,10,0,0,0,0,0,0,0,0,0,0,0
00175058,1,10,0,1,0,0,0,0,0,0,0,0,1
00649457,1,10,0,0,0,0,1,0,0,0,0,0,1
00136065,1,5,0,1,0,0,0,0,0,0,0,0,1
00744024,1,0,0,0,1,0,0,0,0,0,0,0,1
00080883,1,0,0,0,1,0,1,0,0,0,0,0,1
01279746,1,30,0,0,0,0,0,1,1,0,0,0,1
00877403,0,5,0,0,0,0,0,0,0,0,0,0,0
00581645,1,0,0,0,0,1,0,0,0,0,0,0,1
00572078,1,0,0,0,1,0,0,1,1,0,0,0,1
00056058,1,10,0,1,0,0,0,0,0,0,0,0,1
00164085,1,0,0,0,1,1,0,1,0,0,0,0,1
00167817,1,0,0,0,0,1,1,0,0,0,0,0,1
00071239,1,0,0,0,0,1,0,1,0,0,0,0,1
00178702,1,20,1,0,0,0,0,0,0,0,0,0,1
00177005,1,0,0,0,1,0,0,1,1,0,0,0,1
01199457,1,0,0,1,0,0,1,0,0,0,0,0,1
00713491,1,10,0,0,1,1,1,0,0,0,0,0,1
00787230,1,10,1,0,0,0,0,0,0,0,0,0,1
00171171,1,20,0,0,0,0,1,0,0,0,0,0,1
00690737,1,0,1,1,0,0,0,0,0,0,0,0,1
00129032,0,10,0,0,0,0,0,0,0,0,0,0,0
01090747,1,0,0,0,1,0,0,1,0,0,0,0,1
00591340,0,0,0,0,0,0,0,0,0,0,0,0,0
00560311,1,5,0,1,0,0,0,0,0,0,0,0,1
01177498,1,0,0,0,0,1,0,1,0,0,0,0,1
00187092,1,0,0,0,1,0,1,1,0,1,0,0,1
00499400,1,10,0,0,1,0,0,1,0,0,0,0,1
00737066,1,20,0,0,1,0,0,1,0,0,0,0,1
00700939,1,0,1,1,0,0,0,0,0,0,0,0,1
00901458,0,0,0,0,0,0,0,0,0,0,0,0,0
00281405,1,10,0,0,1,1,0,1,1,0,0,0,1
00660247,1,0,0,0,0,1,0,0,0,0,0,0,1
00786742,1,0,0,1,0,0,0,0,0,0,0,0,1
00510476,1,10,0,1,0,0,0,0,0,0,0,0,1
01249842,1,10,0,0,1,1,0,1,0,0,0,0,1
00735475,0,2,0,0,0,0,0,0,0,0,0,0,0
01186189,1,0,0,1,0,0,1,0,0,0,0,0,1
00700106,1,0,1,1,0,0,0,0,0,0,0,0,1
00924295,1,10,0,0,1,0,0,1,0,0,0,0,1
00535911,1,10,0,0,0,0,1,0,0,0,0,0,1
00113979,1,10,0,0,1,1,0,0,1,0,0,0,1
00000089,1,0,1,1,0,0,0,0,0,0,0,0,1
01056702,1,0,0,0,1,0,0,0,0,0,0,0,1
00260934,1,0,0,1,0,0,0,0,0,0,0,0,1
01113707,1,0,0,0,1,1,0,0,1,0,1,0,1
00710720,1,0,0,1,0,0,0,0,0,0,0,0,1
01172789,1,5,0,0,1,1,0,1,0,0,0,0,1
01105898,1,10,0,1,0,0,1,0,1,0,0,0,1
00198145,1,5,0,0,0,0,1,1,0,0,0,0,1
00167448,1,30,0,0,1,0,0,1,0,0,0,0,1
00462490,1,10,1,0,0,0,0,0,0,0,0,0,1
00076467,1,10,0,0,1,0,0,1,1,0,0,0,1
00741030,1,10,1,0,0,0,0,0,0,0,0,0,1
00157169,0,0,0,0,0,0,0,0,0,0,0,0,0
00944934,0,0,0,0,0,0,0,0,0,0,0,0,0
00691175,1,10,0,1,0,0,0,0,0,0,0,0,1
00408960,1,5,0,0,1,1,0,1,0,0,0,0,1
00183766,1,0,0,0,1,0,0,1,0,0,0,0,1
00468759,1,10,1,1,0,0,0,0,0,0,0,0,1
00719268,1,0,0,0,0,0,0,1,0,0,0,0,1
01243427,1,10,0,1,0,0,0,0,0,0,0,0,1
01296970,1,10,0,0,1,1,0,1,0,0,0,0,1
00493816,1,5,1,0,0,1,0,0,0,0,0,0,1
00970782,0,0,0,0,0,0,0,0,0,0,0,0,0
00731120,1,10,0,1,0,0,0,0,0,0,0,0,1
00149464,1,10,0,0,1,0,0,1,1,0,0,0,1
00840801,1,10,0,1,0,0,0,0,0,0,0,0,1
00598757,1,0,0,0,1,0,0,1,0,0,0,0,1
00917567,1,10,0,0,1,0,0,1,0,1,0,0,1
00491734,1,10,0,0,1,0,0,1,0,0,0,0,1
01159540,1,5,0,0,0,1,0,1,0,0,1,0,1
00478315,0,0,0,0,0,0,0,0,0,0,0,0,0
00178178,1,10,1,0,0,0,0,0,0,0,0,0,1
00860273,1,20,1,0,0,0,0,0,0,0,0,0,1
00725932,1,10,0,1,0,0,0,0,0,0,0,0,1
00813712,1,5,0,0,1,0,0,1,0,0,0,0,1
00718935,1,40,1,0,0,0,0,0,0,0,0,0,1
01225453,1,10,0,0,1,1,0,1,0,0,0,0,1
00751726,1,5,0,0,1,1,0,0,0,0,0,0,1
00000518,1,0,1,0,0,0,0,0,1,0,0,0,1
00183227,1,0,0,0,1,0,1,0,0,0,0,0,1
00785305,1,0,0,0,1,0,0,0,0,0,0,1,1
00097384,1,0,0,0,1,1,0,1,0,1,0,0,1
01195279,1,5,0,0,1,0,1,0,1,0,0,0,1
00760170,1,0,0,1,0,0,0,0,0,0,0,0,1
00033862,1,10,0,0,0,1,0,0,0,1,0,0,1
00163051,0,10,0,0,0,0,0,0,0,0,0,0,0
00927468,1,10,0,1,0,0,0,0,0,0,0,0,1
00663101,1,0,0,0,0,0,1,0,0,0,0,0,1
00678834,1,0,0,0,0,1,1,0,0,0,0,0,1
01021819,1,0,0,0,1,0,0,1,0,1,0,0,1
00254039,1,0,0,1,0,0,0,0,0,0,0,0,1
00872665,0,10,0,0,0,0,0,0,0,0,0,0,0
01280110,1,0,0,0,1,1,1,0,0,0,1,0,1
00611376,1,20,0,0,1,0,0,1,0,0,0,0,1
00344342,1,2,0,0,1,0,0,0,0,0,0,0,1
00526318,1,0,0,0,1,0,1,1,1,0,0,0,1
00597764,1,10,0,0,1,0,1,1,0,0,0,0,1
00570466,1,0,0,0,1,0,0,1,1,0,1,0,1
00209996,1,5,0,0,1,0,1,1,0,0,0,0,1
01072367,1,0,0,0,0,1,0,0,0,0,0,0,1
00163034,1,0,0,0,1,0,0,0,0,0,0,0,1
00719901,1,0,0,0,1,0,1,0,0,0,0,0,1
00912707,0,0,0,0,0,0,0,0,0,0,0,0,0
01055413,1,10,0,1,0,0,0,0,0,0,0,0,1
00168379,1,20,0,0,1,0,1,1,0,0,0,0,1
00679110,0,0,0,0,0,0,0,0,0,0,0,0,0
01079609,1,2,0,1,0,0,0,0,0,0,0,0,1
00451664,1,0,0,0,1,0,0,0,0,0,0,0,1
00776656,1,10,0,0,0,0,1,0,0,0,0,0,1
00482960,1,10,0,0,1,1,0,1,0,0,0,0,1
00467228,1,0,0,0,0,0,1,1,0,0,0,0,1
00197738,1,0,0,0,1,1,0,0,0,0,0,0,1
00538200,1,10,0,0,1,0,0,1,0,0,0,0,1
00575860,1,5,0,1,0,0,0,0,0,0,0,0,1
00092173,1,0,0,0,1,0,0,0,0,0,0,0,1
00561743,1,5,0,0,0,0,1,0,0,0,0,0,1
00948385,1,20,1,0,0,0,0,0,0,0,0,0,1
00761433,1,10,0,0,1,1,0,0,0,0,0,0,1
00704324,1,0,1,0,0,0,0,0,0,0,0,0,1
00715605,1,5,0,1,0,0,0,0,0,0,0,0,1
00623566,1,10,0,0,0,1,0,1,1,0,1,0,1
00708659,1,0,0,0,1,0,1,1,0,0,0,0,1
00293623,1,0,0,1,0,0,0,0,0,0,0,0,1
01210464,1,0,0,0,1,1,0,1,0,0,0,0,1
00901848,0,0,0,0,0,0,0,0,0,0,0,0,0
00745325,0,5,0,0,0,0,0,0,0,0,0,0,0
00246224,0,10,0,0,0,0,0,0,0,0,0,0,0
00949868,1,10,0,0,0,0,0,1,0,0,0,0,1
00279314,1,5,0,0,1,1,0,1,0,0,0,0,1
00702062,1,10,0,1,0,0,0,0,0,0,0,0,1
01289236,1,10,0,0,0,0,1,0,0,0,0,0,1
01041963,1,0,0,0,1,0,1,1,0,0,0,0,1
00017387,1,0,0,0,1,0,1,0,0,0,0,0,1
00092598,1,0,0,0,1,1,0,0,0,0,0,0,1
00023683,1,20,0,0,1,0,1,0,0,0,0,0,1
00234395,1,0,0,0,1,1,0,0,0,0,0,0,1
00322984,1,10,0,1,0,0,0,0,0,0,0,0,1
00883746,0,10,0,0,0,0,0,0,0,0,0,0,0
00423150,1,5,0,0,1,0,0,1,0,0,0,0,1
01093159,1,10,0,1,0,0,0,0,0,0,0,0,1
00208802,0,0,0,0,0,0,0,0,0,0,0,0,0
00469312,1,5,0,0,1,1,0,1,0,0,0,0,1
00594272,1,0,0,1,0,0,0,0,0,0,0,0,1
00064824,1,0,0,0,1,0,1,0,0,0,0,0,1
00600618,1,10,0,0,0,0,0,1,0,0,0,0,1
00603916,1,10,0,0,0,1,0,0,1,0,0,0,1
00140270,1,0,0,0,1,1,0,0,0,0,0,1,1
00508075,1,0,1,1,0,0,0,0,0,0,0,0,1
00898036,1,0,0,0,1,0,1,0,0,0,0,0,1
00121406,1,0,0,0,1,0,1,0,0,0,0,0,1
00759866,1,10,0,1,0,0,0,0,0,0,0,0,1
00696231,1,0,1,0,0,0,0,0,0,0,0,0,1
00165978,1,10,0,0,0,0,1,0,0,0,0,0,1
01225773,1,0,1,0,0,0,0,0,0,0,0,0,1
00788935,0,10,0,0,0,0,0,0,0,0,0,0,0
00160144,1,0,0,0,1,0,0,1,0,0,0,0,1
00032028,1,30,0,0,1,1,0,0,0,0,0,0,1
00143646,1,5,0,1,0,0,0,0,0,0,0,0,1
01211497,0,40,0,0,0,0,0,0,0,0,0,0,0
00265251,0,5,0,0,0,0,0,0,0,0,0,0,0
00291492,1,10,1,0,0,0,0,0,0,0,0,0,1
00061147,1,10,0,0,0,1,0,0,0,1,0,1,1
01172193,1,0,0,0,1,0,1,0,0,0,0,0,1
00978296,0,2,0,0,0,0,0,0,0,0,0,0,0
00294130,1,0,0,1,0,0,0,0,0,0,0,0,1
00901717,1,40,0,0,1,0,0,0,0,0,0,0,1
00337520,1,2,0,0,0,1,0,0,0,0,0,0,1
00094040,1,10,0,0,1,0,1,0,0,1,0,0,1
00803890,1,20,0,0,0,0,0,1,0,0,1,0,1
01299141,1,10,1,0,0,0,0,0,0,0,0,0,1
00312891,1,2,0,0,0,0,0,1,0,0,0,0,1
01157541,1,2,1,0,0,0,0,0,0,0,0,0,1
00106356,1,0,0,0,1,0,1,1,1,1,0,0,1
00765738,1,10,1,0,0,0,0,0,0,0,0,0,1
00378617,1,0,1,0,0,0,0,0,0,0,0,0,1
00736372,1,5,0,0,1,1,0,0,0,0,0,0,1
01058670,1,0,0,0,1,1,1,0,0,0,0,0,1
00144016,1,10,0,0,0,1,1,1,1,0,0,0,1
00898754,1,0,0,0,1,0,1,0,0,0,0,0,1
00503117,1,10,0,0,1,1,0,1,0,0,0,0,1
01042171,1,0,0,1,0,0,1,0,0,0,0,0,1
00238579,0,10,0,0,0,0,0,0,0,0,0,0,0
00323852,0,10,0,0,0,0,0,0,0,0,0,0,0
00424636,1,10,1,0,0,0,0,0,0,0,0,0,1
00125308,1,0,0,0,1,0,1,0,0,0,0,0,1
00614856,1,10,0,0,1,1,0,1,0,0,0,0,1
01294539,1,0,0,0,0,0,1,0,1,0,0,0,1
00122910,1,0,0,0,1,0,0,1,0,0,0,0,1
00154779,1,0,0,0,1,0,1,0,0,0,0,0,1
01169995,1,0,0,1,0,0,0,0,0,0,0,0,1
00499742,1,0,0,0,1,0,1,0,0,0,0,0,1
00082128,1,0,0,0,1,1,0,0,0,0,0,0,1
00453417,1,0,0,0,1,0,0,1,0,0,0,0,1
00700283,1,0,1,1,0,0,0,0,0,0,0,0,1
00003700,1,0,0,0,1,0,0,1,0,0,0,0,1
00020607,1,10,0,0,0,0,0,1,1,0,0,0,1
00008643,1,0,0,0,1,1,0,1,0,0,0,0,1
00847934,0,0,0,0,0,0,0,0,0,0,0,0,0
01023686,1,0,0,0,0,0,0,1,0,0,0,0,1
01197823,1,0,0,0,1,0,0,1,0,0,0,0,1
00701547,1,0,0,1,0,0,0,0,0,0,0,0,1
00002359,1,0,0,1,1,0,0,0,0,0,0,0,1
00216591,1,10,0,0,0,0,0,1,0,0,0,0,1
00590489,1,5,0,0,1,1,0,1,1,0,0,0,1
01262176,1,0,0,1,0,0,0,0,0,0,0,0,1
00061972,1,10,0,0,1,0,0,1,0,0,0,0,1
00715171,1,2,0,0,1,0,0,1,0,0,0,0,1
00561272,1,5,0,1,0,0,0,0,0,0,0,0,1
00058743,1,0,1,0,0,0,0,0,1,0,0,0,1
00216274,1,10,0,0,0,1,0,0,0,0,0,0,1
01221511,1,10,0,1,0,0,0,0,0,0,0,0,1
00421502,1,5,0,0,1,1,0,1,0,0,0,0,1
00439039,1,10,0,0,0,0,1,0,0,1,0,0,1
00455268,1,10,0,0,1,0,0,1,0,0,0,0,1
00145524,1,5,0,0,1,1,0,0,0,0,0,0,1
00766097,1,10,0,1,0,0,0,0,0,0,0,0,1
00119612,1,10,0,0,1,0,0,1,0,0,0,0,1
01162384,1,2,0,1,0,0,0,0,0,0,0,0,1
00864173,1,0,1,0,0,0,0,0,0,0,0,0,1
00703689,1,5,1,1,0,0,0,0,0,0,0,1,1
00033296,1,0,0,0,1,0,1,0,0,0,0,0,1
00987149,1,0,1,0,0,0,0,0,0,0,0,0,1
00943306,1,10,0,0,0,1,0,1,0,0,0,0,1
00062571,1,0,0,0,1,0,1,1,0,0,0,0,1
00694689,0,10,0,0,0,0,0,0,0,0,0,0,0
00511444,1,0,0,0,1,0,1,0,0,0,0,0,1
00834695,1,10,0,1,0,0,0,0,0,0,0,0,1
00942772,1,10,0,0,1,1,1,1,0,0,0,0,1
01114829,1,0,0,0,1,1,0,0,0,0,0,0,1
01179042,0,0,0,0,0,0,0,0,0,0,0,0,0
01079484,0,5,0,0,0,0,0,0,0,0,0,0,0
00667243,1,10,0,0,1,1,0,0,0,0,0,0,1
00736256,1,0,0,0,1,1,0,0,0,0,0,0,1
00431828,1,0,0,0,1,0,1,0,0,0,0,0,1
00362230,0,0,0,0,0,0,0,0,0,0,0,0,0
00901308,1,0,0,1,1,0,0,0,0,0,0,0,1
00659545,1,0,0,1,0,0,0,0,0,0,0,0,1
01194221,1,2,0,0,1,1,0,1,0,0,0,0,1
00293504,1,0,1,1,0,0,0,0,0,0,0,0,1
00911837,1,10,0,0,0,0,0,1,0,0,0,0,1
00700079,1,0,1,1,0,0,0,0,0,0,0,0,1
00313897,0,0,0,0,0,0,0,0,0,0,0,0,0
00150621,1,0,0,0,1,0,0,1,0,1,0,0,1
00132950,1,0,0,0,1,0,1,0,0,0,0,0,1
01231265,0,0,0,0,0,0,0,0,0,0,0,0,0
00003721,1,0,0,0,1,0,0,1,0,0,0,0,1
00730449,0,10,0,0,0,0,0,0,0,0,0,0,0
01081040,1,50,0,0,0,1,0,1,0,0,0,0,1
00604664,1,10,0,0,1,0,0,1,0,0,0,0,1
00831850,1,10,0,0,0,0,1,1,0,0,0,0,1
00782983,1,10,1,0,0,0,0,0,0,0,0,0,1
00223788,1,10,0,1,0,0,0,0,0,0,0,0,1
00712706,1,10,1,0,0,0,0,0,1,0,1,0,1
00001604,1,0,0,1,0,0,0,0,0,0,0,0,1
00395871,1,0,0,0,1,1,0,1,0,0,0,0,1
00911666,1,0,0,0,1,0,0,1,1,0,0,0,1
01040760,0,0,0,0,0,0,0,0,0,0,0,0,0
00209164,0,2,0,0,0,0,0,0,0,0,0,0,0
00116518,1,0,0,0,1,0,1,0,0,0,0,0,1
00340111,0,0,0,0,0,0,0,0,0,0,0,0,0
00791868,1,0,0,1,0,0,0,0,0,0,0,0,1
00605371,1,10,0,0,1,0,0,0,0,0,0,0,1
01162775,1,10,0,0,1,0,0,1,0,0,0,0,1
00981888,1,0,1,0,0,0,0,0,0,0,0,0,1
00023717,1,10,0,0,1,0,0,1,1,0,0,0,1
00245142,0,10,0,0,0,0,0,0,0,0,0,0,0
00868636,1,0,0,0,1,1,0,0,0,0,0,0,1
00937937,1,0,0,0,1,1,1,1,0,0,0,0,1
00138414,1,0,0,0,1,0,0,1,0,0,0,0,1
00041049,1,10,0,0,1,0,1,0,0,0,0,0,1
00562199,0,0,0,0,0,0,0,0,0,0,0,0,0
00866996,1,0,0,0,1,0,1,0,0,0,0,0,1
01138212,0,0,0,0,0,0,0,0,0,0,0,0,0
00133920,1,40,0,0,1,0,0,1,0,0,0,0,1
00383246,1,10,0,0,1,1,0,1,1,0,0,0,1
01162693,1,5,0,0,1,0,0,1,0,0,0,0,1
01192474,1,0,0,1,0,0,0,0,0,0,0,0,1
00765639,1,10,1,1,0,0,0,0,0,0,1,0,1
01135349,1,5,0,0,1,0,0,1,0,1,0,0,1
00505630,1,10,0,0,1,0,0,1,0,0,0,0,1
01232321,0,10,0,0,0,0,0,0,0,0,0,0,0
00033391,1,0,0,0,1,0,1,0,0,0,0,0,1
00692957,1,5,1,0,0,0,0,0,0,0,0,0,1
00472117,1,2,1,0,1,0,0,1,0,0,1,0,1
00737329,1,10,0,0,1,0,0,1,0,1,0,0,1
00293596,1,0,0,0,1,0,1,1,0,0,0,0,1
00706794,1,5,0,0,1,1,0,0,0,0,0,0,1
00459764,1,0,0,1,0,0,0,0,0,0,0,0,1
00703637,1,10,1,1,0,0,0,0,0,0,0,0,1
01109236,1,0,0,0,1,0,1,1,1,0,0,0,1
00787652,1,10,0,0,1,0,0,1,0,0,0,0,1
00378230,0,0,0,0,0,0,0,0,0,0,0,0,0
01083119,1,10,0,0,1,0,0,1,0,0,0,0,1
01244327,1,10,1,0,0,0,0,0,0,0,0,0,1
00327848,1,10,0,0,1,0,0,1,0,0,0,0,1
00446782,0,0,0,0,0,0,0,0,0,0,0,0,0
00680326,1,0,0,0,1,1,1,0,0,0,0,0,1
00935831,1,20,0,1,0,0,0,0,0,0,0,0,1
00664426,1,0,0,0,1,0,1,0,0,0,0,0,1
00109373,1,10,0,0,1,1,0,0,0,0,0,0,1
00713914,1,10,0,0,1,0,0,0,0,0,0,0,1
00125200,1,0,0,0,1,0,0,1,0,0,0,0,1
00541595,1,20,1,1,0,0,0,0,0,0,0,0,1
01145486,1,2,0,1,0,0,0,0,0,0,0,0,1
00575649,1,5,0,0,1,0,1,1,0,0,0,0,1
01178980,1,0,0,0,0,1,0,1,0,0,0,0,1
00580679,1,20,0,0,0,0,1,1,0,0,0,0,1
00223630,1,10,1,1,0,0,0,0,0,0,0,0,1
01037500,1,10,0,0,0,0,0,1,0,0,0,0,1
01045119,1,5,0,0,1,0,0,1,0,0,0,0,1
01213786,1,10,0,0,1,1,0,0,0,1,0,0,1
00837251,1,0,0,0,1,1,1,1,0,0,0,0,1
01265944,1,0,0,1,0,0,0,0,0,0,0,0,1
01128571,1,0,0,0,1,0,0,1,0,0,0,0,1
00932039,1,0,0,1,0,0,1,0,0,0,0,0,1
00444751,0,0,0,0,0,0,0,0,0,0,0,0,0
00938420,1,0,1,0,0,0,0,0,0,0,0,0,1
01106666,1,10,0,0,1,0,0,1,0,0,0,0,1
00416296,0,0,0,0,0,0,0,0,0,0,0,0,0
00677652,1,10,1,0,0,0,0,0,0,0,0,0,1
00257119,1,0,1,0,0,0,0,0,0,0,0,0,1
00432832,1,0,0,0,1,0,0,1,1,0,0,0,1
00760355,1,10,1,1,0,0,0,0,0,0,0,0,1
00942283,1,10,0,0,0,1,0,1,0,1,0,0,1
00097026,1,0,0,0,1,0,1,0,0,0,0,0,1
01017636,1,0,0,1,0,0,1,0,0,0,0,0,1
00146393,1,0,0,0,1,1,1,0,0,0,0,0,1
00016917,1,10,0,0,0,1,0,0,1,0,0,0,1
00616385,1,10,0,0,1,0,0,0,0,0,0,0,1
00644751,1,0,0,0,1,0,0,1,1,0,0,0,1
01168651,1,0,0,1,1,0,0,0,0,0,0,0,1
00033043,1,10,0,0,1,1,0,0,0,0,0,0,1
00594979,1,20,0,0,0,1,1,0,0,0,0,0,1
00610553,0,0,0,0,0,0,0,0,0,0,0,0,0
00863285,1,0,1,1,0,0,0,0,0,0,0,0,1
00960794,1,0,0,0,1,0,1,0,0,0,0,0,1
01181081,1,0,0,0,0,0,1,0,0,0,0,0,1
00835527,1,10,1,1,0,0,0,0,0,0,0,0,1
00767311,1,10,0,1,0,0,0,0,0,0,0,0,1
00623402,0,0,0,0,0,0,0,0,0,0,0,0,0
00372076,1,10,0,0,1,1,1,1,0,0,0,0,1
00870178,1,10,0,0,1,0,0,1,0,0,0,0,1
00468376,1,0,0,0,1,1,0,1,0,0,0,0,1
01042238,1,10,0,0,0,0,1,0,0,0,0,0,1
00472925,1,0,0,0,1,0,1,1,0,0,0,0,1
00642304,1,0,0,0,1,1,0,1,1,0,0,0,1
