queue_id,decision,canonical_title,primary_url_checked,source_authority,checked_at,reading_scope,direct_rq_ids,relevance_class,problem_summary_zh,method_overview_zh,conclusion_summary_zh,critical_review_zh,stage1_transfer_zh,cannot_infer_zh,exclusion_reason,reviewer
"RG83BEB4CA3AD74FC1","ELIGIBLE_BROAD","Deep Generative Dual Memory Network for Continual Learning","https://doi.org/10.48550/arxiv.1710.10368","PRIMARY_PUBLISHER","2026-08-10T08:05:00+08:00","TITLE;ABSTRACT;PROBLEM;METHOD_OVERVIEW;CONCLUSION","RQ5;RQ6","TRANSFER_COMPONENT","顺序任务训练会遗忘，单一网络与有限容量难同时快速吸收新知识和长期保存旧知识。","方法构建模仿海马与新皮层的双 memory，并通过生成 replay 做记忆巩固。","作者报告在低容量和多任务下改善旧任务性能保持。","它支持 replay 的功能可能是保持边界而非提高当前样本难度，但生成器与架构是主要混杂。","Stage1 可将 weak-defect 轨迹视为需保护的旧知识，比较 replay 与无额外样本的约束损失。","不能把生物记忆类比当机制证明，也不能由生成 replay 选择真实训练帧。","NOT_APPLICABLE_WITH_REASON:included candidate","codex_primary_review"
"RG5E65389D3419650A","ELIGIBLE_BROAD","Dynamic Sample Selection for Federated Learning with Heterogeneous Data in Fog Computing","https://api.crossref.org/works/10.1109/icc40277.2020.9148586","OFFICIAL_REPOSITORY","2026-08-10T08:05:00+08:00","TITLE;ABSTRACT;PROBLEM;METHOD_OVERVIEW;CONCLUSION","RQ5;RQ6;RQ7","TRANSFER_COMPONENT","联邦客户端数据量和分布非 IID，全量本地目标评估昂贵且收敛缓慢。","FedSS 根据本地可用数据量在梯度迭代中动态选择训练样本规模，并分析收敛与复杂度。","作者报告异质数据下动态 sampling 可提高收敛速度并保持目标精度与较低计算成本。","它主要控制每轮数量而非样本身份，仍说明动态 k_t 是独立机制；客户端异质性与单机分类不同。","Stage1 应先记录风险池大小和实际 k_t，再让 count-matched random 复用同一轨迹。","不能把数据量比例直接当照片价值，也不能由联邦收敛确定 replay cap。","NOT_APPLICABLE_WITH_REASON:included candidate","codex_primary_review"
"RGF640CA8578B258F1","ELIGIBLE_BROAD","Self-Paced Learning for Neural Machine Translation","https://www.aclweb.org/anthology/2020.emnlp-main.80.pdf","OFFICIAL_REPOSITORY","2026-08-10T08:05:00+08:00","TITLE;ABSTRACT;PROBLEM;METHOD_OVERVIEW;CONCLUSION","RQ1;RQ2;RQ6","DIRECT_INTERVENTION","手工句长或词频课程依赖任务特征，不能随 NMT 模型实际掌握程度调整。","方法让模型自动估计训练例学习置信，并在每步通过 loss 调节从易到难的学习。","作者在多个翻译任务报告优于强基线和人工课程，提升翻译质量与收敛速度。","它支持 current-state self-paced，但 model confidence 容易自我确认，随机探索和总 token 曝光需筛读。","Stage1 可将动态分数转为软采样概率并保留 epsilon random，而非确定性 Top-K。","不能把翻译置信度直接等同 OOF reducibility，也不能由收敛快断言最终 FN95 更好。","NOT_APPLICABLE_WITH_REASON:included candidate","codex_primary_review"
"RG2FE1022F8EA86700","ELIGIBLE_BROAD","A Comprehensive Empirical Evaluation on Online Continual Learning","https://api.crossref.org/works/10.1109/iccvw60793.2023.00378","OFFICIAL_REPOSITORY","2026-08-10T08:05:00+08:00","TITLE;ABSTRACT;PROBLEM;METHOD_OVERVIEW;CONCLUSION","RQ5;RQ6;RQ7","STRICT_CONTROL_NEGATIVE","在线持续学习方法众多，但不同实现、预算和终点指标可能让复杂方法看似胜出。","研究在 Split-CIFAR100 和 Split-TinyImageNet 统一比较多种方法，记录准确率、遗忘、稳定性及表征质量并对齐计算预算。","作者发现多数方法存在稳定性和欠拟合，没有清晰赢家；正确调优的基础 ER 是非常强的基线。","这是防止弱随机对照的关键负结果，虽是持续学习而非重复训练，公平实现原则直接可迁移。","Stage1 的 Random 与 no-replay 必须同 seed、顺序、augmentation、steps 和 k_t，不能把工程较弱基线当科学胜利。","不能由无赢家否定所有条件性 replay，也不能把持续学习平均准确率替代安全前沿。","NOT_APPLICABLE_WITH_REASON:included candidate","codex_primary_review"
"RGDBAA7DBDB48A47FB","ELIGIBLE_BROAD","Infusion: Shaping Model Behavior by Editing Training Data via Influence Functions","https://arxiv.org/pdf/2602.09987","OFFICIAL_REPOSITORY","2026-08-10T08:05:00+08:00","TITLE;ABSTRACT;PROBLEM;METHOD_OVERVIEW;CONCLUSION","RQ3;RQ7","DIRECT_INTERVENTION","训练数据归因常只解释行为，尚不清楚反向按 influence 编辑少量数据能否稳定诱导目标行为。","Infusion 用可扩展 influence 近似计算训练文档微小扰动，使参数更新朝指定行为变化。","作者报告 CIFAR-10 仅编辑百分之零点二训练样本即可竞争显式插入行为样本，并可跨 ResNet 与 CNN；语言实验也报告失败条件。","它证明方向正确的小数据可强烈改变模型，同时是有害方向的反例；样本经过优化编辑，不是自然候选。","Stage1 应保留 A 正负符号、跨架构或 seed 转移率及 anti-target 对照。","不能由投毒编辑成功断言自然高 influence 样本值得回流，也不能隐去失败场景。","NOT_APPLICABLE_WITH_REASON:included candidate","codex_primary_review"
"RGD483F49039D8F1AF","ELIGIBLE_BROAD","Classification with Asymmetric Label Noise: Consistency and Maximal\n Denoising","https://arxiv.org/pdf/1303.1208","OFFICIAL_REPOSITORY","2026-08-10T08:05:00+08:00","TITLE;ABSTRACT;PROBLEM;METHOD_OVERVIEW;CONCLUSION","RQ4;RQ8","DIRECT_MECHANISM","真实二分类标签噪声可类别不对称且未知，类分布重叠时简单 separability 或对称噪声假设失效。","论文给出真实类条件分布可识别的充分必要条件，引入 mutual irreducibility，并连接 mixture proportion estimation 构造一致分类规则。","作者给出收敛率并在基准和核粒子分类中展示效果。","它提供 Q 的可识别性边界：仅靠预测轨迹无法在任意分布恢复真标签；理论假设必须显式。","Stage1 应把疑似错标标成风险而非自动更正，并优先人工复核极端 Q 尾部。","不能在缺少互不可约等条件时声称算法找到了真实噪声率，也不能由理论得到 replay utility。","NOT_APPLICABLE_WITH_REASON:included candidate","codex_primary_review"
"RG255C26ED82A4C79E","ELIGIBLE_BROAD","Calibrated Semi-Supervised Models for Disaster Response Based on Training Dynamics","https://ojs.iscram.org/index.php/Proceedings/article/download/171/141","AUTHOR_HOSTED","2026-08-10T08:05:00+08:00","TITLE;ABSTRACT;PROBLEM;METHOD_OVERVIEW;CONCLUSION","RQ1;RQ4;RQ7","DIRECT_INTERVENTION","低标注灾害响应模型即使 F1 较高也可能严重失准，使 uncertainty 选样不可靠。","研究比较 SSL 校准，并用 Area Under the Margin 选择配合 self-training 与 mixup。","作者报告 AUM-ST-Mixup 在各设置下 ECE 最低且兼顾预测表现。","它说明选样 proxy 的校准本身要审计，但 AUM、mixup 和 SSL 联合，摘要不能分离贡献。","Stage1 应保存 raw probability、margin 与校准后分数，主前沿仍用 raw score，校准仅用于独立阈值研究。","不能把低 ECE 当作样本 utility，也不能用校准后同一验证集选方法。","NOT_APPLICABLE_WITH_REASON:included candidate","codex_primary_review"
"RGF413251412D49E35","ELIGIBLE_BROAD","Self-Guided Curriculum Learning for Neural Machine Translation","https://aclanthology.org/2021.iwslt-1.25.pdf","OFFICIAL_REPOSITORY","2026-08-10T08:05:00+08:00","TITLE;ABSTRACT;PROBLEM;METHOD_OVERVIEW;CONCLUSION","RQ1;RQ2;RQ6","DIRECT_INTERVENTION","人工难度特征不一定反映 NMT 当前恢复训练例的能力，需要模型自身建立课程。","方法以句级 BLEU 表示恢复程度，先让模型浏览语料，再据恢复度从易到难调度。","作者在 WMT14 英德和 WMT17 中英任务报告持续改善翻译表现。","它提供当前模型恢复度 proxy，但 BLEU 与 CE 相关且 browse 阶段已暴露全数据，预算公平性需筛读。","Stage1 可在 epoch1 不回流、从 epoch2 使用上一轮轨迹，避免同轮窥视和选择。","不能把高恢复或低恢复直接叫剩余可学习性，也不能由翻译结果确定刷新频率。","NOT_APPLICABLE_WITH_REASON:included candidate","codex_primary_review"
"RG2AC105B5505839AC","EXCLUDE","Learning Dynamics via Graph Neural Networks for Human Pose Estimation and Tracking","https://api.crossref.org/works/10.1109/cvpr46437.2021.00798","OFFICIAL_REPOSITORY","2026-08-10T08:05:00+08:00","TITLE;ABSTRACT;PROBLEM","NOT_APPLICABLE_WITH_REASON:no direct research-question mapping","EXCLUDED","论文中的 dynamics 指人体姿态随视频时间变化，GNN 预测下一帧姿态以补偿遮挡。","NOT_APPLICABLE_WITH_REASON:method models physical pose trajectories rather than neural-network training-example dynamics","NOT_APPLICABLE_WITH_REASON:reported pose and tracking gains do not evaluate sample selection or replay","它未记录样本学习轨迹、难度、曝光预算或训练数据干预。","NOT_APPLICABLE_WITH_REASON:no Stage1 training-sample mechanism is present","不能把人体运动轨迹误作 OOF 训练动态。","NOT_APPLICABLE_WITH_REASON:dynamics keyword refers to target motion, not model learning","codex_primary_review"
"RGEF4F8968E69A57DD","ELIGIBLE_BROAD","Training Data Selection for Cross-Project Defect Prediction","https://api.crossref.org/works/10.1145/2499393.2499395","OFFICIAL_REPOSITORY","2026-08-10T08:05:00+08:00","TITLE;ABSTRACT;PROBLEM;METHOD_OVERVIEW;CONCLUSION","RQ2;RQ5;RQ7","DIRECT_INTERVENTION","跨软件项目缺陷预测有足够外部数据却因分布差异远弱于项目内模型。","论文按可用数据的分布特征和距离选择目标项目相关训练数据，在 14 个开源项目的 44 数据集上评估。","作者报告选择显著提高跨项目成功率，但仍不能达到项目内预测质量。","它同时提供正结果和清晰迁移上限，说明相似性选择不能消除全部域差；软件度量不是图像。","Stage1 可用 method-matched random 匹配难度与来源，并报告选择后仍存在的 common-support 缺口。","不能把 distribution distance 当目标梯度，也不能把 defect 一词的领域同名当视觉缺陷证据。","NOT_APPLICABLE_WITH_REASON:included candidate","codex_primary_review"
"RG468504EA40827E64","EXCLUDE","A Formal Model for Multiagent Q-Learning Dynamics on Regular Graphs","https://www.ijcai.org/proceedings/2022/0028.pdf","PRIMARY_PUBLISHER","2026-08-10T08:05:00+08:00","TITLE;ABSTRACT;PROBLEM","NOT_APPLICABLE_WITH_REASON:no direct research-question mapping","EXCLUDED","论文建立规则图上多个 Q-learning agent 的群体 Q 值动力学模型，不研究训练样本价值。","NOT_APPLICABLE_WITH_REASON:method models agent interaction and Q-value population dynamics rather than selecting experiences","NOT_APPLICABLE_WITH_REASON:reported exactness concerns aggregate agent simulations, not replay interventions","没有经验优先级、buffer 选择、样本曝光或匹配随机对照。","NOT_APPLICABLE_WITH_REASON:no operational sample-selection component is present","不能把多智能体邻居交互映射成照片集合关系。","NOT_APPLICABLE_WITH_REASON:learning-dynamics keyword match without data selection or replay","codex_primary_review"
"RGE97E2679A7238C30","ELIGIBLE_BROAD","Detecting Misannotated Long Non-Coding RNAs with Training Dynamics of Deep Sequence Classification","https://api.crossref.org/works/10.1101/2020.11.07.372771","OFFICIAL_REPOSITORY","2026-08-10T08:05:00+08:00","TITLE;ABSTRACT;PROBLEM;METHOD_OVERVIEW;CONCLUSION","RQ1;RQ4","DIRECT_MECHANISM","部分被标为非编码的 RNA 实际编码微肽，昂贵实验使训练集错标难以全面核验。","框架利用深序列分类器的训练动态识别可能错标的 lncRNA，并与实验验证及 ribo-seq 证据交叉。","作者报告分类 AUC 超百分之九十一、AUPR 超百分之九十三，疑似错标集合与外部实验显著重合。","它为训练动态 Q 提供外部真值验证，但生物标签机制和样本独立性不同，不能把动态分数当效用。","Stage1 可对极端 Q 风险样本做人工复核或独立传感器证据交叉，而不是直接高倍率回流。","不能由轨迹相似确认图像标签错误，也不能把噪声检测性能转换为 FN95 收益。","NOT_APPLICABLE_WITH_REASON:included candidate","codex_primary_review"
"RGBD6AE77F0B3288D7","ELIGIBLE_BROAD","Rethinking the Value of Labels for Improving Class-Imbalanced Learning","https://doi.org/10.48550/arxiv.2006.07529","PRIMARY_PUBLISHER","2026-08-10T08:05:00+08:00","TITLE;ABSTRACT;PROBLEM;METHOD_OVERVIEW;CONCLUSION","RQ4;RQ7;RQ8","DIRECT_MECHANISM","长尾标签既提供监督又造成多数类边界偏置，标签价值不是单向正面。","论文理论和实验比较半监督利用不平衡标签与先自监督再训练的策略，分析 label bias。","作者报告两类策略均可改善大规模不平衡识别，并强调标签并非始终有益。","它支持类别标签、表示学习和采样效应分开，避免 normal 数量优势扭曲 Q/R；但没有直接 replay 选择。","Stage1 的 base 数据保持 1比1，normal replay 增加的类别曝光必须与 weak-defect 风险一起审计。","不能由 label bias 直接确定 guard 比例，也不能把自监督预训练收益称样本价值。","NOT_APPLICABLE_WITH_REASON:included candidate","codex_primary_review"
"RGF53B004C735B309B","EXCLUDE","On-Line Adaptative Curriculum Learning for GANs","https://ojs.aaai.org/index.php/AAAI/article/download/4224/4102","PRIMARY_PUBLISHER","2026-08-10T08:05:00+08:00","TITLE;ABSTRACT;PROBLEM","NOT_APPLICABLE_WITH_REASON:no direct research-question mapping","EXCLUDED","论文动态选择判别器混合给生成器提供课程，选择对象是多个教师模型而非训练样本。","NOT_APPLICABLE_WITH_REASON:method reweights discriminator teachers in an adversarial bandit rather than selecting data examples","NOT_APPLICABLE_WITH_REASON:reported quality and mode coverage gains concern teacher mixtures, not sample replay","progress reward 和弱到强教师有课程类比，但没有样本身份、重复或曝光账本。","NOT_APPLICABLE_WITH_REASON:no direct training-example intervention is evaluated","不能把判别器表达力课程迁移成照片难度课程。","NOT_APPLICABLE_WITH_REASON:model-teacher curriculum without sample selection","codex_primary_review"
"RG5CAB3BEAC8A380BD","ELIGIBLE_BROAD","Multiple UAS Traffic Planning Based on Deep Q-Network with Hindsight Experience Replay and Economic Considerations","https://api.crossref.org/works/10.3390/aerospace10120980","OFFICIAL_REPOSITORY","2026-08-10T08:05:00+08:00","TITLE;ABSTRACT;PROBLEM;METHOD_OVERVIEW;CONCLUSION","RQ5;RQ6","TRANSFER_COMPONENT","多无人机拥堵环境中的路径与避碰具有稀疏目标、部分可观测和多种经济成本。","研究采用 DQN 与 Hindsight Experience Replay，在三维动态障碍环境中改变控制、奖励和需求参数。","作者报告仿真揭示 reward engineering 对强化效果关键，并分析拥堵与到达不确定性的成本。","它说明 replay 价值依赖目标和 reward 定义，但主要是 HER 应用，未隔离 selection 对随机 replay 的增量。","Stage1 可借鉴在预注册前明确唯一业务目标和成本约束，避免事后更换 utility。","不能用经济 reward 或 HER 重标机制选择监督图像，也不能将应用结果重复计作 HER 原理新证据。","NOT_APPLICABLE_WITH_REASON:included candidate","codex_primary_review"
