queue_id,decision,canonical_title,primary_url_checked,source_authority,checked_at,reading_scope,direct_rq_ids,relevance_class,problem_summary_zh,method_overview_zh,conclusion_summary_zh,critical_review_zh,stage1_transfer_zh,cannot_infer_zh,exclusion_reason,reviewer
"RGEEAA6FF824332B0D","ELIGIBLE_BROAD","Semi-Supervised Acoustic Model Training by Discriminative Data Selection From Multiple ASR Systems’ Hypotheses","https://api.crossref.org/works/10.1109/taslp.2016.2562505","OFFICIAL_REPOSITORY","2026-08-10T03:45:00+08:00","TITLE;ABSTRACT;PROBLEM;METHOD_OVERVIEW;CONCLUSION","RQ2;RQ4;RQ5","DIRECT_INTERVENTION","海量未标注语音转写昂贵，单一 confidence 过滤会保留不可靠伪标签并浪费增量训练。","方法组合互补 GMM 与 DNN ASR 假设，再训练 CRF 分类器选择并验证可用假设，与 ROVER 和 confidence selection 比较。","作者报告组合假设质量更高，判别式选择比置信度过滤更有效，并显著改善 ASR 准确率。","这是半监督伪标签选择，收益同时来自多系统组合和 CRF；并非已标注图像 replay。","它直接支持 confidence-only 不足以及独立可靠性证据的重要性，可作为 Q 层跨模型一致性线索。","不能把 ASR 假设可靠性规则直接搬到 Stage1，也不能推断其高召回工作点效果。","NOT_APPLICABLE_WITH_REASON:included candidate","codex_primary_review"
"RGB86125EC3F244E8D","ELIGIBLE_BROAD","MODE: Multi-Objective Adaptive Coreset Selection","https://arxiv.org/pdf/2512.21152","OFFICIAL_REPOSITORY","2026-08-10T03:45:00+08:00","TITLE;ABSTRACT;PROBLEM;METHOD_OVERVIEW;CONCLUSION","RQ2;RQ3;RQ5;RQ6","DIRECT_INTERVENTION","静态 coreset 准则忽略了训练阶段变化：早期类平衡、中期表征覆盖和后期不确定性的价值可能不同。","MODE 动态组合多个集合选择目标，随阶段调整 class balance、diversity 与 uncertainty 的权重，并给出近似保证。","作者声称在降低内存时保持竞争精度，并提供数据效用随训练演化的可解释画像。","摘要信息不完整，尚不能核实所有随机基线、seed 和预算公平性；多目标权重也可能引入新的任意性。","Stage1 可据此预注册阶段化单机制切换，但应避免拟合一组自由权重，先做可证伪的分段策略。","不能由近似集合目标保证业务泛化，也不能把阶段权重直接设成 Stage1 公式。","NOT_APPLICABLE_WITH_REASON:included candidate","codex_primary_review"
"RGBB134DBE39ADF510","ELIGIBLE_BROAD","Improving Data Quality with Training Dynamics of Gradient Boosting Decision Trees","https://arxiv.org/pdf/2210.11327","OFFICIAL_REPOSITORY","2026-08-10T03:45:00+08:00","TITLE;ABSTRACT;PROBLEM;METHOD_OVERVIEW;CONCLUSION","RQ1;RQ4","DIRECT_MECHANISM","真实表格数据含错标且不同实例对泛化贡献不同，单次终点指标难以诊断这些差异。","论文从 GBDT 逐轮训练动态提取样本行为指标，用于噪声标签检测、数据清理和模型改进。","作者报告相比 confident learning、直接启发式和鲁棒 boosting 整体更好，并在工业案例部署。","树模型的 boosting 轮次与深网 epoch 动力学不同；数据清理后的提升不等于追加 replay 的边际效用。","Stage1 可借鉴逐 epoch 轨迹分型和噪声审计，但必须用真实回流干预验证动态特征。","不能把 GBDT 动态阈值直接迁移到 YOLO，也不能由清洗效果推出有限预算排序。","NOT_APPLICABLE_WITH_REASON:included candidate","codex_primary_review"
"RG38876E4B004BBD24","ELIGIBLE_BROAD","Self-Paced Learning with Diversity","https://vipl.ict.ac.cn/publications/earlier/conf/202212/P020221231564922395021.pdf","AUTHOR_HOSTED","2026-08-10T03:45:00+08:00","TITLE;ABSTRACT;PROBLEM;METHOD_OVERVIEW;CONCLUSION","RQ1;RQ2;RQ5;RQ6","DIRECT_INTERVENTION","传统自步学习偏好容易样本，却忽略已选集合内部重复，可能被少数同质模式占满。","SPLD 在自步正则中同时编码易度与组间多样性，并给出对选择变量的高效全局求解。","作者在三个真实数据集上报告优于普通 SPL，并在两个视频数据集取得较高 MAP。","方法偏向 easy-to-hard curriculum，并未证明 hardest 或 highest-loss 样本有价值；随机覆盖基线需要进一步核实。","Stage1 的 D 层应与 R 层分开：先限定可学习候选，再对视频、管段或 embedding 群组限流。","不能从 MAP 结果推出 FN95 改善，也不能把 diversity 正则的系数无依据搬入新公式。","NOT_APPLICABLE_WITH_REASON:included candidate","codex_primary_review"
"RG7A9F64D6BE2FF808","ELIGIBLE_BROAD","Denoising Neural Machine Translation Training with Trusted Data and Online Data Selection","https://www.aclweb.org/anthology/W18-6314.pdf","OFFICIAL_REPOSITORY","2026-08-10T03:45:00+08:00","TITLE;ABSTRACT;PROBLEM;METHOD_OVERVIEW;CONCLUSION","RQ2;RQ4;RQ5;RQ6;RQ7","DIRECT_INTERVENTION","大规模平行语料含严重噪声，静态域相关性或 confidence 不能充分表示训练过程中数据质量。","方法用小规模 trusted data 比较模型对样本的相对拟合，并通过在线 data-selection curriculum 动态改变训练数据。","内在和外在评估均显示在重噪声 NMT 上有显著效果，优于传统域选择与基线。","trusted data 的定义、语言生成损失和噪声结构与 Stage1 不同；在线选择还会改变优化路径和累计曝光。","Stage1 可用独立 val_target/OOF reference 构造 R/Q，并严格记录每轮实际曝光与时间表。","不能把可信集差分称为 Bayes 可约损失，也不能忽略 matched-random 与总预算控制。","NOT_APPLICABLE_WITH_REASON:included candidate","codex_primary_review"
"RG0926FDC65CAFBB83","ELIGIBLE_BROAD","Daunce: Data Attribution through Uncertainty Estimation","https://arxiv.org/pdf/2505.23223","OFFICIAL_REPOSITORY","2026-08-10T03:45:00+08:00","TITLE;ABSTRACT;PROBLEM;METHOD_OVERVIEW;CONCLUSION","RQ3;RQ7","DIRECT_MECHANISM","梯度和二阶训练数据归因难以扩展，随机投影近似又可能损失归因准确度。","Daunce 微调一组受扰动模型，以训练样本与目标样本损失在模型集合上的协方差作为 attribution score。","作者在视觉和 LLM 微调任务上报告比现有归因方法更准确，并可用于黑盒模型。","协方差揭示共同响应但不自动等于因果训练收益；多模型微调成本和扰动设计也会影响结果。","Stage1 可在少量 checkpoint/探针上用跨 seed 或小扰动 loss covariance 检查 A 的稳定性，作为昂贵 influence 的替代候选。","不能从 attribution benchmark 推出 replay 改善，协方差符号仍需真实 T/R1/R2 干预校准。","NOT_APPLICABLE_WITH_REASON:included candidate","codex_primary_review"
"RGEE59DC67A0BBC200","ELIGIBLE_BROAD","From Quantity to Quality: Boosting LLM Performance with Self-Guided Data Selection for Instruction Tuning","https://aclanthology.org/2024.naacl-long.421.pdf","OFFICIAL_REPOSITORY","2026-08-10T03:45:00+08:00","TITLE;ABSTRACT;PROBLEM;METHOD_OVERVIEW;CONCLUSION","RQ1;RQ2;RQ5;RQ7","DIRECT_INTERVENTION","指令微调数据数量大但质量异质，需要识别既能被模型利用又提供增量监督的样本。","IFD 比较给定指令与不给指令时生成回答的难度差异，由模型自身筛选所谓 cherry samples。","作者报告仅用原数据约 10% 仍能提高多个指令数据集上的结果。","IFD 是语言条件化难度，不是严格的可约损失；需检查模型、随机子集、token 预算和 seed 是否对齐。","Stage1 可借鉴 current-vs-reference 的条件差分思路，但应使用 OOF reference、current-loss 对照和固定曝光预算。","不能把 LLM 的 10% 比例或 IFD 阈值直接用于图像 replay，也不能据此保证跨 seed。","NOT_APPLICABLE_WITH_REASON:included candidate","codex_primary_review"
"RG34CF0A02444D4F19","ELIGIBLE_BROAD","A Label is Worth A Thousand Images in Dataset Distillation","https://arxiv.org/abs/2406.10485","OFFICIAL_REPOSITORY","2026-08-10T03:45:00+08:00","TITLE;ABSTRACT;PROBLEM;METHOD_OVERVIEW;CONCLUSION","RQ2;RQ4;RQ5","TRANSFER_COMPONENT","数据蒸馏方法表面上依赖复杂合成图像，但真正决定数据效率的成分可能来自标签携带的结构信息。","论文以系列消融将真实或合成图像与不同 soft-label 结构组合，并研究每类图像数下的经验效率前沿。","作者报告多数蒸馏性能主要由结构化 soft labels 解释，且并非所有软标签都同样有益。","这是标签蒸馏而非从 120k 原图选择 replay；teacher 信息、存储预算与真实标签设置均不同。","Stage1 应把标签可靠性和样本身份价值分开，Q 门控可标出争议标签，但本轮不能偷偷引入 teacher soft labels。","不能由 soft-label 优势判断某张照片值得回流，也不能把蒸馏压缩率当 replay 预算收益。","NOT_APPLICABLE_WITH_REASON:included candidate","codex_primary_review"
"RG34FD4FF0469C9A99","ELIGIBLE_BROAD","Sequential Reptile: Inter-Task Gradient Alignment for Multilingual Learning","https://arxiv.org/pdf/2110.02600","OFFICIAL_REPOSITORY","2026-08-10T03:45:00+08:00","TITLE;ABSTRACT;PROBLEM;METHOD_OVERVIEW;CONCLUSION","RQ3;RQ7","TRANSFER_COMPONENT","多任务训练中梯度失配会造成负迁移和灾难性遗忘，单看梯度范数无法判断更新是否协同。","Sequential Reptile 在内循环依次采样各任务 batch，再做 Reptile 外更新，以提高任务间梯度对齐。","作者在多任务和零样本跨语言任务上报告优于相关基线并减轻负迁移。","证据位于任务级平均梯度，不是单样本选择；目标也不是受约束高召回。","它为 A 层提供方向性机制：样本梯度必须与独立 FN95 目标梯度同向，并需设置负对齐对照。","不能把任务间正对齐直接解释为单样本因果价值，也不能省略实际 replay 验证。","NOT_APPLICABLE_WITH_REASON:included candidate","codex_primary_review"
"RG715DDF8EBDD2C6DC","ELIGIBLE_BROAD","Data Selection in Neural Networks","https://api.crossref.org/works/10.1109/ojsp.2021.3106197","OFFICIAL_REPOSITORY","2026-08-10T03:45:00+08:00","TITLE;ABSTRACT;PROBLEM;METHOD_OVERVIEW;CONCLUSION","RQ2;RQ3;RQ5;RQ7","DIRECT_INTERVENTION","全量训练默认每个样本同等重要，可能浪费计算并让低相关样本干扰分类或回归。","论文提出训练阶段的数据选择策略，识别具有显著信息的样本，并在浅层与深度网络案例中测试。","作者报告计算量下降并伴随分类误差降低，开放数据实验支持该方法有效。","来源纠正后本批只取得 DOI 元数据，方法公式和随机对照细节需在 screened 层全文补齐。","Stage1 可将其列入直接 data-selection 证据，但在进入 300 层前必须核对选择准则、预算和 random baseline。","不能仅凭摘要认定其选择器优于严格匹配随机，也不能直接迁移分数。","NOT_APPLICABLE_WITH_REASON:included candidate","codex_primary_review"
"RG68319A6592937539","ELIGIBLE_BROAD","Scalable Traffic Prediction via Data Reduction with Coreset Selection","https://api.crossref.org/works/10.1109/itsc60802.2025.11423766","OFFICIAL_REPOSITORY","2026-08-10T03:45:00+08:00","TITLE;ABSTRACT;PROBLEM;METHOD_OVERVIEW;CONCLUSION","RQ3;RQ5;RQ6","DIRECT_INTERVENTION","大规模时空交通数据训练昂贵，时间偏置和冗余会让子集失去特征空间覆盖。","论文在 PEMS04/07 与 STGCN 上比较八种 model-free coreset，重点分析聚类、时间多样性和覆盖。","作者报告 30%至50% 数据可接近全量表现，聚类整体最好；时间偏置强的 coreset 因覆盖差而表现较差。","高保留率 pruning 与低比例 replay 不同，且 2025 会议结果当前仅有 DOI/摘要证据。","它直接给出视频时序相近场景的 D 假设：候选集需限制时间集中度并报告覆盖和近重复率。","不能把交通预测的最优比例或聚类胜负直接迁移到 Stage1，也不能忽略样本分数机制。","NOT_APPLICABLE_WITH_REASON:included candidate","codex_primary_review"
"RG67559BF8C949A631","ELIGIBLE_BROAD","Data selection for acoustic emotion recognition: Analyzing and comparing utterance and sub-utterance selection strategies","https://api.crossref.org/works/10.1109/acii.2015.7344564","OFFICIAL_REPOSITORY","2026-08-10T03:45:00+08:00","TITLE;ABSTRACT;PROBLEM;METHOD_OVERVIEW;CONCLUSION","RQ1;RQ2;RQ5","DIRECT_INTERVENTION","跨语料情绪识别需要在有限标注量下选择语音片段，但选择单位和 disagreement 区间会影响收敛与稳定性。","论文用分类器 agreement 比较 utterance 与 sub-utterance 选择，并比较多样化 agreement 与中位区间选择。","作者报告少于 50% 数据可获竞争召回；子片段选择更稳定，多样化 agreement 收敛更快，中位选择稳定性更高。","结果揭示速度与稳定性的权衡，不能简单得出最高 disagreement 最优；语音子片段也不同于视频帧。","Stage1 应把极端困难、中高难窗口和多样性分开比较，并把跨 seed 稳定性设为正式终点。","不能从中位 agreement 直接定义 Goldilocks 阈值，也不能推断 FN95 安全前沿。","NOT_APPLICABLE_WITH_REASON:included candidate","codex_primary_review"
"RG1781C43B09CA400C","ELIGIBLE_BROAD","Generating High Fidelity Synthetic Data via Coreset selection and Entropic Regularization","https://arxiv.org/pdf/2302.00138","OFFICIAL_REPOSITORY","2026-08-10T03:45:00+08:00","TITLE;ABSTRACT;PROBLEM;METHOD_OVERVIEW;CONCLUSION","RQ2;RQ4;RQ5","DIRECT_INTERVENTION","生成模型产出的样本质量不一，将全部合成样本加入半监督训练可能放大低质量或重复内容。","方法结合 coreset 选择与熵正则，从生成样本中挑选高保真子集，再作为标注数据增强。","作者报告选择后的合成子集比使用全部合成样本带来更高分类精度。","选择对象是生成样本且依赖能量模型，比较 all-synthetic 不等同于同预算 random subset；标签真实性也不同。","Stage1 可借鉴 Q 加 D 的顺序：先排除低可靠样本，再优化覆盖，但仍需严格等预算 R1/R2。","不能将生成保真度视为真实训练样本效用，也不能由优于全量推断优于随机。","NOT_APPLICABLE_WITH_REASON:included candidate","codex_primary_review"
"RG85BA219CE2F60FA9","ELIGIBLE_BROAD","FUSION: Dataset Pruning via Fusing Uncertainty with Structural Information for Optimal Neural Training in Crystal Property Prediction","https://ojs.aaai.org/index.php/AAAI/article/download/39863/43824","PRIMARY_PUBLISHER","2026-08-10T03:45:00+08:00","TITLE;ABSTRACT;PROBLEM;METHOD_OVERVIEW;CONCLUSION","RQ2;RQ3;RQ5","DIRECT_INTERVENTION","材料数据中单独按不确定性或数量选样无法同时保持结构代表性，更多数据也未必更好。","FUSION 将不确定性与晶体几何指纹联合为离散 coreset 优化，并跨数据集与架构比较 random、uncertainty、diversity 等基线。","作者报告跨 11 个架构平均优于随机 pruning 6.36%，并观察到删除少量数据有时提高性能。","任务结构先验很强，方法是 pruning 而非额外 replay；最优点依模型和数据集变化，反而提示价值具有条件性。","Stage1 可测试同一 R 分数在 D 结构覆盖后是否提升 seed 稳定性，并将模型状态/预算交互写入结论。","不能把 0至8% pruning 点或平均提升迁移为 replay cap，也不能声称跨架构即跨 seed。","NOT_APPLICABLE_WITH_REASON:included candidate","codex_primary_review"
"RG8155E24C41132F1F","ELIGIBLE_BROAD","Privacy-Preserving Constrained Domain Generalization via Gradient Alignment","https://arxiv.org/pdf/2105.08511","OFFICIAL_REPOSITORY","2026-08-10T03:45:00+08:00","TITLE;ABSTRACT;PROBLEM;METHOD_OVERVIEW;CONCLUSION","RQ3;RQ7","TRANSFER_COMPONENT","多医院隐私约束下无法共享原始数据，各域更新失配会削弱对未见域的泛化。","方法在集中服务器侧加入 gradient-alignment loss 聚合各域信息，并从 MMD 角度解释跨域分布对齐。","作者在两个医学影像分类任务上报告优于联邦域泛化基线。","对齐发生在域级/客户端级且优化目标包含隐私约束，不是训练样本价值估计。","它支持方向冲突会造成负迁移，但 Stage1 应在样本级 head gradient 上独立做 A 消融并保留负对齐对照。","不能把域级 alignment 成功直接写成单图正向效用，也不能替代固定预算随机干预。","NOT_APPLICABLE_WITH_REASON:included candidate","codex_primary_review"
