queue_id,decision,canonical_title,primary_url_checked,source_authority,checked_at,reading_scope,direct_rq_ids,relevance_class,problem_summary_zh,method_overview_zh,conclusion_summary_zh,critical_review_zh,stage1_transfer_zh,cannot_infer_zh,exclusion_reason,reviewer
"RG2CA2FFEF1FA616ED","ELIGIBLE_BROAD","Experience Replay as an Effective Strategy for Optimizing Decentralized Federated Learning","https://api.crossref.org/works/10.1109/iccvw60793.2023.00362","OFFICIAL_REPOSITORY","2026-08-10T04:05:00+08:00","TITLE;ABSTRACT;PROBLEM;METHOD_OVERVIEW;CONCLUSION","RQ6;RQ7","DIRECT_INTERVENTION","联邦与连续学习同时面临空间非独立同分布和时间概念漂移，需要在有限本地记忆中保持旧知识并吸收新分布。","方法在去中心化本地训练中交织当前数据和由生成模型产生的隐私保护 replay 样本，以整合节点知识。","结核和黑色素瘤图像任务中，作者报告该方案接近非联邦训练并优于所列联邦方法。","回放样本是生成的且目标为抗遗忘，合成器质量、通信和联邦聚合均是混杂因素；没有回答现有真实样本中谁值得额外曝光。","可作为 replay 时序和有限 buffer 的旁证，要求 Stage1 明确真实/生成身份、累计曝光和当前分布状态。","不能把联邦抗遗忘收益归因于样本静态价值，也不能用其替代 RHO 与 matched-random 的监督分类干预。","NOT_APPLICABLE_WITH_REASON:included candidate","codex_primary_review"
"RGB945DB92AE69F138","ELIGIBLE_BROAD","Machine Learning for Security and Beyond: From Threat Detection to Coreset Selection for Efficient Learning","https://api.datacite.org/dois/10.7302/28238","OFFICIAL_REPOSITORY","2026-08-10T04:05:00+08:00","TITLE;ABSTRACT;PROBLEM;METHOD_OVERVIEW;CONCLUSION","RQ4;RQ5;RQ7","TRANSFER_COMPONENT","通用 coreset 在样本难度与类别身份相关时会产生选择偏差，无标签选择又会受伪标签错误影响。","论文集成多个工作，核心数据效率部分提出 class-aware coreset 变体，并以无监督聚类估计难度、通过 pruning 缓解伪标签偏差。","学位论文摘要称类别感知方法提升鲁棒性和泛化，无标签 coreset 在缺少真标签时仍能有效选择数据。","这是一篇跨多个主题的学位论文，当前仅取得官方元数据摘要；具体随机基线、预算、seed 与消融必须在筛读层获取全文后核实。","可支持 Stage1 对 normal/defect 分层和类别条件难度建模，防止全局排序被多数或较易类别支配。","不能从摘要声称 class-aware coreset 已适配高召回 replay，也不能把无监督聚类难度等同 OOF 剩余可学习性。","NOT_APPLICABLE_WITH_REASON:included candidate","codex_primary_review"
"RG438087AD1A47D500","ELIGIBLE_BROAD","MAGIC: Near-Optimal Data Attribution for Deep Learning","https://arxiv.org/pdf/2504.16430","OFFICIAL_REPOSITORY","2026-08-10T04:05:00+08:00","TITLE;ABSTRACT;PROBLEM;METHOD_OVERVIEW;CONCLUSION","RQ3;RQ7","DIRECT_MECHANISM","现有非凸深网数据归因与真实增删训练子集效果通常相关弱且尺度错误，训练随机性也让固定模型归因更困难。","MAGIC 结合经典 influence 与大规模 metadifferentiation，面向单个已训练模型估计随机删除训练子集后查询预测或损失的变化。","作者在 CIFAR-10 ResNet-9 随机删除百分之一子集实验中报告预测与真实损失高度相关，并明显超过所列归因基线。","方法计算昂贵且估计删除效应，不等于按 epoch 重复曝光；其强结果依赖具体训练算法可微分元梯度实现，尚不能当作廉价在线选择器。","Stage1 可把 MAGIC 类小规模反事实重训作为 A/归因代理的校准审计，检验静态分数是否真的预测集合干预符号。","不能把 attribution correlation 当作跨 seed replay 胜率，也不能在没有真实删除或加入对照时声称 influence 已验证。","NOT_APPLICABLE_WITH_REASON:included candidate","codex_primary_review"
"RGF2E1BDE120A9ACA9","ELIGIBLE_BROAD","Dark Experience for General Continual Learning: a Strong, Simple Baseline","https://doi.org/10.48550/arxiv.2004.07211","PRIMARY_PUBLISHER","2026-08-10T04:05:00+08:00","TITLE;ABSTRACT;PROBLEM;METHOD_OVERVIEW;CONCLUSION","RQ6;RQ7","DIRECT_INTERVENTION","无清晰任务边界的连续学习同时发生类和域分布渐变或突变，普通离线训练不可用且容易遗忘。","Dark Experience Replay 从优化轨迹中保存样本及旧 logits，在当前流训练时混合 rehearsal、logit matching 和正则化。","作者在标准和 MNIST-360 一般连续学习设置中报告简单 DER 基线超过多种既有方案，并具有有限资源优势。","收益来自样本 replay 与知识蒸馏联合，不能隔离样本身份效用；连续流任务与 Stage1 固定数据重复曝光不同。","它提示随机 replay 加历史软目标是必须认真对待的强基线，并要求将 replay 内容、监督目标和总曝光分别锁定。","不能从 DER 推出旧 logits 或特定样本能提高 FN95，也不能将抗遗忘直接解释成当前模型剩余可学习性。","NOT_APPLICABLE_WITH_REASON:included candidate","codex_primary_review"
"RG1BD47F376292EB02","ELIGIBLE_BROAD","Calibrating Deep Neural Networks using Explicit Regularisation and Dynamic Data Pruning","https://arxiv.org/pdf/2212.10005","OFFICIAL_REPOSITORY","2026-08-10T04:05:00+08:00","TITLE;ABSTRACT;PROBLEM;METHOD_OVERVIEW;CONCLUSION","RQ1;RQ6;RQ8","DIRECT_INTERVENTION","常见校准方法会整体压低置信度，减少安全应用中可自动处理的高置信正确样本，同时训练成本较高。","方法加入显式校准正则，并每隔若干 epoch 动态剪除持续低置信训练样本，以聚焦高置信且校准良好的预测。","作者在图像分类基准上报告校准改善、训练时间下降且准确率损失有限，并增加合法高置信预测比例。","剪除低置信样本与我们的困难样本 replay 方向相反，目标也是校准/ECE 而非约束 FN 的 TN；正则和剪枝贡献需分离。","可作为严格反假设：极端低置信训练样本可能妨碍部署尾部，Stage1 应设置排除不可学尾部和 current-loss 负对照。","不能由高置信覆盖增加推出 TN_at_FN95 改善，也不能把低置信样本统一判为无价值或噪声。","NOT_APPLICABLE_WITH_REASON:included candidate","codex_primary_review"
"RG559EE452C029D25B","ELIGIBLE_BROAD","Investigating Active Learning based on Dynamic Data Selection techniques for Image Classification","https://api.crossref.org/works/10.4197/comp.13-2.4","OFFICIAL_REPOSITORY","2026-08-10T04:05:00+08:00","TITLE;ABSTRACT;PROBLEM;METHOD_OVERVIEW;CONCLUSION","RQ1;RQ7","DIRECT_INTERVENTION","图像主动学习需要在有限标注预算内动态挑选信息样本，减少人工标注同时保持分类性能。","研究用微调 VGG16，在阿拉伯手语数据上比较随机、entropy 和 margin 三种迭代选样策略。","作者报告 margin 主动选择以较少标注达到百分之九十五点三的 32 类手势识别准确率。","单数据集、单模型且摘要未说明独立 seed、候选池匹配和训练预算；主动标注收益不能等同已标注 replay 边际收益。","可保留为 margin/boundary 相对 random 的直接候选证据，但只进入 broad 层，后续必须核验完整实验协议。","不能将一次 margin 优胜推广为阈值附近 normal 跨 seed 稳压 random，也不能据此设计任意固定权重。","NOT_APPLICABLE_WITH_REASON:included candidate","codex_primary_review"
"RG78D161AE59566E3E","ELIGIBLE_BROAD","Data Pruning via Moving-one-Sample-out","https://arxiv.org/pdf/2310.14664","OFFICIAL_REPOSITORY","2026-08-10T04:05:00+08:00","TITLE;ABSTRACT;PROBLEM;METHOD_OVERVIEW;CONCLUSION","RQ1;RQ3;RQ4;RQ7","DIRECT_MECHANISM","高损失、entropy、forgetting 或梯度范数会把噪声与真正重要样本混在一起，收敛终点分数也忽略训练阶段。","MoSo 以移除单样本对最优经验风险的影响定义重要性，并用多个训练阶段中样本梯度与全体平均梯度持续一致性做一阶近似。","作者报告在 CIFAR-100、Tiny-ImageNet 和 ImageNet-1K 高剪枝率下缓解性能下降，并具跨架构与噪声鲁棒性。","目标是保留全局经验风险而非独立 FN95 尾部；平均训练梯度同向可能保护多数模式，却伤害少数缺陷尾部，剪枝也不等于 replay。","Stage1 可把跨 checkpoint 梯度方向一致性作为 A 的候选字段，但目标梯度应换成独立 FN95 critical set，并与 gradient norm 和负对齐作析因。","不能由与全梯度一致推出与业务目标一致，也不能在没有真实 replay 干预时称高 MoSo 样本有正价值。","NOT_APPLICABLE_WITH_REASON:included candidate","codex_primary_review"
"RG4505BCC21C375DDE","EXCLUDE","Visualization of Machine Learning Dynamics in Tsetlin Machines","https://api.crossref.org/works/10.1109/istm54910.2022.00020","OFFICIAL_REPOSITORY","2026-08-10T04:05:00+08:00","TITLE;ABSTRACT;PROBLEM","NOT_APPLICABLE_WITH_REASON:excluded","EXCLUDED","该文提供 Tsetlin Machine 架构、算法和内部状态随训练演化的可视化开发工具。","NOT_APPLICABLE_WITH_REASON:工作观察并展示模型内部动态，没有提出或评估训练样本选择、重加权、去噪、回放或数据归因方法。","NOT_APPLICABLE_WITH_REASON:结论面向并行实现、硬件加速和 Tsetlin 架构优化机会。","训练动态一词与本研究同名但研究对象不同，未连接单样本轨迹与干预效用。","NOT_APPLICABLE_WITH_REASON:没有可进入 Stage1 样本价值科学合同的直接机制或严格负结果。","不能用可视化模型状态证明任何样本值得学、何时回流或能否优于随机。","NOT_APPLICABLE_WITH_REASON:visualizes model internals but does not study training-example selection or replay utility","codex_primary_review"
"RG040AD85AE4D12CBA","ELIGIBLE_BROAD","Data Selection for Language Models via Importance Resampling","https://arxiv.org/pdf/2302.03169","OFFICIAL_REPOSITORY","2026-08-10T04:05:00+08:00","TITLE;ABSTRACT;PROBLEM;METHOD_OVERVIEW;CONCLUSION","RQ5;RQ7","DIRECT_INTERVENTION","大规模语言模型预训练需要从庞大原始语料中选择与目标分布匹配的子集，简单规则或人工筛选成本高且可能偏离目标。","DSIR 在降维的哈希 n-gram 空间估计目标与原始分布密度比，按重要性无放回重采样，并以 KL reduction 衡量分布接近度。","等化训练 token 后，作者报告 DSIR 在八个目标分布上接近人工策划，并在通用预训练中比随机和启发式过滤提高 GLUE 平均表现。","它选择预训练文档分布而非同一已标注图片的额外曝光；KL 指标与下游平均准确率相关但不保证高召回尾部收益。","Stage1 可借鉴 soft importance resampling 与固定总 token/exposure 的公平控制，避免确定性 Top-K 牺牲覆盖。","不能把 n-gram 密度比或 KL reduction 直接迁移为图像价值，也不能仅因平均相关性高就省略逐 seed 干预。","NOT_APPLICABLE_WITH_REASON:included candidate","codex_primary_review"
"RGCD2D2100BA9A77FD","ELIGIBLE_BROAD","Identifying Mislabeled Data using the Area Under the Margin Ranking","https://arxiv.org/pdf/2001.10528","OFFICIAL_REPOSITORY","2026-08-10T04:05:00+08:00","TITLE;ABSTRACT;PROBLEM;METHOD_OVERVIEW;CONCLUSION","RQ1;RQ4;RQ7","DIRECT_INTERVENTION","过参数网络最终可记忆错标，单一终点 loss 难区分含糊、错标和干净样本，需要利用整个训练过程。","AUM 累积真类 logit 与最高其他类 logit 的 margin，并加入人为错标 threshold samples 学习判别阈值，再移除低 AUM 样本。","作者报告 WebVision50 移除百分之十七数据使测试错误率绝对下降一点六个百分点，CIFAR-100 移除百分之十三下降一点二个百分点。","低 AUM 是噪声筛查证据而非正向 replay 效用；人为 threshold class 和多类 margin 在二分类 CCTV 中需重新定义，数据删除改变训练量。","Stage1 可把 AUM、threshold crossing 和持续低 margin 纳入 Q 分型，明确 hard-clean 与疑似不可学尾部，再做同预算回流验证。","不能把低 AUM 全部删除或认定有害，也不能由清洗后平均准确率改善推出 FN95 安全前沿改善。","NOT_APPLICABLE_WITH_REASON:included candidate","codex_primary_review"
"RG71683BA492244734","ELIGIBLE_BROAD","Robust Semi-Supervised Classification for Noisy Labels Based on Self-Paced Learning","https://api.crossref.org/works/10.1109/lsp.2016.2619352","OFFICIAL_REPOSITORY","2026-08-10T04:05:00+08:00","TITLE;ABSTRACT;PROBLEM;METHOD_OVERVIEW;CONCLUSION","RQ1;RQ4;RQ6","DIRECT_INTERVENTION","半监督学习既要利用大量无标签数据，又要避免少量错误标签通过流形正则传播并伤害分类器。","方法把自步学习嵌入 manifold regularization，迭代选择较可靠的有标签样本，并用局部线性重构约束分类器在数据流形上的平滑性。","作者报告替代优化所得显式多类分类器能抑制初始噪声标签影响，并在实验中优于比较方法。","样本选择基于特定半监督流形目标，摘要来源不足以判断随机对照、seed 与选择时点；它不评估同一基础集上的额外 replay。","可作为 Q 门控和课程时序联合的早期证据，但 Stage1 必须拆开可靠性、难度与曝光，不可照搬单一目标。","不能由 self-paced 选择证明低 loss 样本有更高 FN95 utility，也不能推断高 loss 样本都应排除。","NOT_APPLICABLE_WITH_REASON:included candidate","codex_primary_review"
