queue_id,decision,canonical_title,primary_url_checked,source_authority,checked_at,reading_scope,direct_rq_ids,relevance_class,problem_summary_zh,method_overview_zh,conclusion_summary_zh,critical_review_zh,stage1_transfer_zh,cannot_infer_zh,exclusion_reason,reviewer
"RGF59E94229F939E96","EXCLUDE","Meta-Learners' Learning Dynamics Are Unlike Learners'","https://arxiv.org/pdf/1905.01320","OFFICIAL_REPOSITORY","2026-08-10T07:35:00+08:00","TITLE;ABSTRACT;PROBLEM","NOT_APPLICABLE_WITH_REASON:no direct research-question mapping","EXCLUDED","论文比较 meta-trained LSTM 与普通深度或强化学习器如何获得任务结构，研究对象是学习算法整体轨迹。","NOT_APPLICABLE_WITH_REASON:method compares learner architectures and task-structure acquisition rather than selecting training examples","NOT_APPLICABLE_WITH_REASON:reported concurrent versus staggered learning does not evaluate sample utility or replay","文中虽提 curriculum 设计含义，但没有样本队列、预算、曝光或匹配随机干预。","NOT_APPLICABLE_WITH_REASON:no concrete Stage1 sample-selection component is tested","不能把 meta-learner 并行获得结构解释为某类照片应优先回流。","NOT_APPLICABLE_WITH_REASON:algorithm-level learning-dynamics comparison without sample selection","codex_primary_review"
"RG3508036A477D9A8C","ELIGIBLE_BROAD","DynImpt: A Dynamic Data Selection Method for Improving Model Training Efficiency","https://api.crossref.org/works/10.1109/tkde.2024.3482466","OFFICIAL_REPOSITORY","2026-08-10T07:35:00+08:00","TITLE;ABSTRACT;PROBLEM;METHOD_OVERVIEW;CONCLUSION","RQ1;RQ2;RQ5;RQ6","DIRECT_INTERVENTION","成熟模型一次性选出的关键子集只对某 epoch 有效，忽略样本重要性随训练阶段改变。","DynImpt 从当前 loss、近期重要性离散度和个体趋势相对全体平均趋势的不一致三方面动态选择数据。","作者报告动态选样降低计算并提高训练效率，且任务难度会改变有效策略。","它直接给出 state-conditioned 三类轨迹字段，但三者如何组合、是否任意加权和是否胜严格随机需筛读。","Stage1 可分别实现 loss、instability、relative trend 三个析因 arm，再测试阶段刷新，不先做综合分。","不能由效率收益推断 FN95 正向，也不能假设一个策略适合所有 replay cap。","NOT_APPLICABLE_WITH_REASON:included candidate","codex_primary_review"
"RGC8C0A91993691C30","ELIGIBLE_BROAD","Intentional Control of Type I Error over Unconscious Data Distortion: A Neyman-Pearson Classification Approach","https://arxiv.org/pdf/1802.02558.pdf","OFFICIAL_REPOSITORY","2026-08-10T07:35:00+08:00","TITLE;ABSTRACT;PROBLEM;METHOD_OVERVIEW;CONCLUSION","RQ7;RQ8","TARGET_METRIC","审查或非代表性抽样会以未知方式改变类别比例，使经典分类和总体指标产生数据扭曲。","论文推导含两类扭曲率的 after-distortion oracle，证明 NP oracle 在一般条件下对扭曲机制不变，并结合 NP umbrella 与主题模型。","作者在微博敏感事件检测中展示即使经典框架 type I error 很高，也可将其控制在目标上界。","它提示固定错误约束可能比类别比例更稳健，但独立同分布和扭曲假设需精读，不能掩盖 covariate shift。","Stage1 应审计 T/R1/R2 的来源和尾部分布，并把 FN 约束与阈值不确定性一起报告。","不能由 NP 不变性断言选择偏差无害，也不能从社交文本得到 replay 样本排序。","NOT_APPLICABLE_WITH_REASON:included candidate","codex_primary_review"
"RG501605C0B67C1C4F","EXCLUDE","Data-Independent Structured Pruning of Neural Networks via Coresets","https://doi.org/10.48550/arxiv.2008.08316","PRIMARY_PUBLISHER","2026-08-10T07:35:00+08:00","TITLE;ABSTRACT;PROBLEM","NOT_APPLICABLE_WITH_REASON:no direct research-question mapping","EXCLUDED","论文用 coreset 一词选择上一层神经元或滤波器来近似当前层输出，剪枝对象是网络结构而非训练数据。","NOT_APPLICABLE_WITH_REASON:method selects neurons and filters for structured model compression rather than training examples","NOT_APPLICABLE_WITH_REASON:worst-case approximation guarantee concerns any input after model pruning, not data utility","其 data-independent 指对输入数据不依赖，未提供训练样本选择、replay 或 exposure 机制。","NOT_APPLICABLE_WITH_REASON:no training-data intervention is evaluated","不能把神经元 coreset 的理论保证迁移成照片集合覆盖。","NOT_APPLICABLE_WITH_REASON:model-structure coreset keyword collision without dataset selection","codex_primary_review"
"RG124AE52E7CF3D6B2","ELIGIBLE_BROAD","Constraint-Data-Value-Maximization: Utilizing Data Attribution for Effective Data Pruning in Low-Data Environments","https://arxiv.org/pdf/2605.11312","OFFICIAL_REPOSITORY","2026-08-10T07:35:00+08:00","TITLE;ABSTRACT;PROBLEM;METHOD_OVERVIEW;CONCLUSION","RQ2;RQ3;RQ5;RQ7","DIRECT_INTERVENTION","Shapley 类单样本值在极低保留率下简单删除低值点并非最优，因为少量测试目标可能被单一训练点过度支配。","CDVM 把剪枝写成约束优化，在最大化总 influence 的同时惩罚过大的 per-test contribution。","作者在 OpenDataVal 上报告低数据环境中的较强性能和有竞争力运行时间。","它支持目标方向必须配合贡献分散和覆盖，避免少数强影响样本统治集合；新方法的稳定性需精读。","Stage1 可限制任何视频、簇或 probe 对总目标贡献的上限，并与同分数 Top-K 比较。","不能把 Shapley 或 attribution 数值当因果真值，也不能由 pruning 低预算结果确定 replay repeat cap。","NOT_APPLICABLE_WITH_REASON:included candidate","codex_primary_review"
"RG96C4FCD37EAF46A2","ELIGIBLE_BROAD","Accuracy-Based Curriculum Learning in Deep Reinforcement Learning","https://arxiv.org/pdf/1806.09614","OFFICIAL_REPOSITORY","2026-08-10T07:35:00+08:00","TITLE;ABSTRACT;PROBLEM;METHOD_OVERVIEW;CONCLUSION","RQ1;RQ2;RQ6","TRANSFER_COMPONENT","始终要求最高精度的强化学习任务过难，而完全随机精度要求又不能随能力提升。","方法根据局部 competence progress 自适应选择任务精度要求，生成逐步变难的课程，并与随机要求比较。","作者在 Reacher 环境报告随机多难度优于始终高精度，进展驱动课程又优于随机。","它直接支持最难不是最值学习且局部进展可定义 Goldilocks 区间；任务难度不是样本难度。","Stage1 可用最近窗口 loss 改善率定义 R 的可恢复区间，并保留随机难度层探索。","不能把 RL accuracy requirement 转成图像置信阈值，也不能据此指定 curriculum 单调上升。","NOT_APPLICABLE_WITH_REASON:included candidate","codex_primary_review"
"RG40B6CDFE27AC4CDD","ELIGIBLE_BROAD","Interpretability-Driven Sample Selection Using Self Supervised Learning for Disease Classification and Segmentation","https://api.crossref.org/works/10.1109/tmi.2021.3061724","OFFICIAL_REPOSITORY","2026-08-10T07:35:00+08:00","TITLE;ABSTRACT;PROBLEM;METHOD_OVERVIEW;CONCLUSION","RQ2;RQ5","DIRECT_INTERVENTION","医学主动学习需要少量专家交互选出信息样本，但无标签时普通 uncertainty 难判断显著区域是否真的有用。","IDEAL 从解释 saliency map 提取信息，比较观察式、radiomics 和自监督数据驱动模型来选择 batch 中最有信息样本。","作者在胸片分类和病理分割上报告用更少样本达到较优性能。","它支持视觉解释区域可作为 selection feature，但 saliency 稳定性与标签泄漏风险大，主动标注也不同于 replay。","Stage1 可把 defect 区域显著图或局部 embedding 仅作为 D/Q 分层，并用同预算随机干预验证。","不能把 saliency 强度直接叫可学习性或目标对齐，也不能用 test 解释图选训练样本。","NOT_APPLICABLE_WITH_REASON:included candidate","codex_primary_review"
"RG0CB4F3D25D7EA722","ELIGIBLE_BROAD","On the Impact of Labeled Sample Selection in Semisupervised Learning for Complex Visual Recognition Tasks","https://api.crossref.org/works/10.1155/2018/6531203","OFFICIAL_REPOSITORY","2026-08-10T07:35:00+08:00","TITLE;ABSTRACT;PROBLEM;METHOD_OVERVIEW;CONCLUSION","RQ2;RQ5","DIRECT_INTERVENTION","有限标注下训练集代表性决定半监督视觉识别效果，随机、稀疏代表与聚类选择可能表现不同。","论文组合 SMRS、OPTICS、K-means 和随机选标注样本，在四类半监督方法中比较。","研究在隧道表面混凝土缺陷识别和工业流程视频活动识别两项真实复杂视觉任务上评估选择影响。","场景与 Stage1 高度接近且包含视频，但半监督标签预算不是已标注 replay；具体胜负、视频拆分和 seed 必须全文精读。","Stage1 应优先复核其隧道数据、组级划分、随机基线和覆盖方法，并映射 video/pipe duplicate 字段。","不能因场景相似就直接采用其 sampler，也不能把标注代表性等同重复训练边际价值。","NOT_APPLICABLE_WITH_REASON:included candidate","codex_primary_review"
"RG3EFA4F2CB8C3FD4C","ELIGIBLE_BROAD","Identifying Noise in Human-Created Datasets Using Training Dynamics from Generative Models","https://aclanthology.org/2025.findings-emnlp.840.pdf","OFFICIAL_REPOSITORY","2026-08-10T07:35:00+08:00","TITLE;ABSTRACT;PROBLEM;METHOD_OVERVIEW;CONCLUSION","RQ1;RQ4","DIRECT_INTERVENTION","自动编码模型上的噪声检测轨迹不能直接迁移到自回归模型，说明训练动态特征依赖模型族。","TDRANKER 利用生成模型训练动态把样本由易到难排序，用于识别人造数据中的标签和文本噪声。","作者报告跨 GPT-2、BERT、LaMini 等架构和噪声率较稳健，去噪至少快两倍并改善真实任务数据质量。","它支持 Q 必须在当前模型族重新验证，hard-to-learn 可用于风险排序但不是 utility；随机删除对照需筛读。","Stage1 可用 YOLO OOF 轨迹训练 Q 分型器，不借用其他架构阈值，并把 filtered 与 unfiltered replay 配对。","不能把高难排序直接判成噪声，也不能由数据质量提升推断 FN95 方向。","NOT_APPLICABLE_WITH_REASON:included candidate","codex_primary_review"
"RG2A2A999CD9DBC07B","ELIGIBLE_BROAD","Mechanistic Data Attribution: Tracing the Training Origins of Interpretable LLM Units","https://arxiv.org/pdf/2601.21996","OFFICIAL_REPOSITORY","2026-08-10T07:35:00+08:00","TITLE;ABSTRACT;PROBLEM;METHOD_OVERVIEW;CONCLUSION","RQ3;RQ5;RQ7","DIRECT_INTERVENTION","训练样本如何因果塑造可解释内部单元通常不清楚，语义相似或静态 influence 不足以证明机制来源。","MDA 用 influence functions 将可解释单元追溯到训练样本，并通过删除或增加少量高影响样本做因果验证。","作者报告目标干预显著改变可解释 head，而随机干预无效；重复结构数据促进机制形成并加速电路收敛。","它提供 attribution 对随机干预的强证据，并指出重复可形成机制催化；LLM 电路目标与分类业务目标差异大。","Stage1 可对少量高/低/负 A 样本做冻结 seed 的增加和删除实验，并比较匹配随机。","不能把 LLM 重复结构的正效应外推为视频重复帧有益，也不能把 influence 函数当永久样本值。","NOT_APPLICABLE_WITH_REASON:included candidate","codex_primary_review"
"RG2F3A3B2309A4A8C2","ELIGIBLE_BROAD","Shapley Value-Driven Data Pruning for Recommender Systems","https://api.crossref.org/works/10.1145/3711896.3737127","OFFICIAL_REPOSITORY","2026-08-10T07:35:00+08:00","TITLE;ABSTRACT;PROBLEM;METHOD_OVERVIEW;CONCLUSION","RQ2;RQ3;RQ4;RQ5","DIRECT_INTERVENTION","推荐交互看似噪声仍可能帮助训练，而看似干净也可能边际价值低，基于主观意图过滤会混淆可靠性与效用。","SVV 实时近似 Shapley 值，以交互对降低训练损失的贡献做估值，再突出高值、弱化低值，并构造模拟噪声协议。","作者在四个真实数据集报告准确率和鲁棒性优于去噪方法，并称可保留训练关键交互。","它直接区分 Q 与 utility，但效用函数仍是训练 loss，实时 Shapley 近似与随机 seed 稳定性需筛读。","Stage1 应把疑似噪声和正向干预价值做二维分型，避免把 Q 门控当最终排名。","不能把降低训练 loss 等同 FN95 改善，也不能把推荐交互 Shapley 直接用于图像。","NOT_APPLICABLE_WITH_REASON:included candidate","codex_primary_review"
"RGF3B1B6A2663F483C","ELIGIBLE_BROAD","OER: Offline Experience Replay for Continual Offline Reinforcement Learning","https://arxiv.org/pdf/2305.13804","OFFICIAL_REPOSITORY","2026-08-10T07:35:00+08:00","TITLE;ABSTRACT;PROBLEM;METHOD_OVERVIEW;CONCLUSION","RQ5;RQ6;RQ7","TRANSFER_COMPONENT","小 buffer 的持续离线 RL 会遗忘，且 buffer 经验分布与当前策略轨迹错配。","OER 以学习到的转移模型估计状态分布，筛选最接近当前模型的离线数据入 buffer，并用双行为克隆架构减少干扰。","作者在 MuJoCo 环境报告优于所比较持续离线 RL 基线。","它说明 replay selection 要控制 current-distribution mismatch，但选择模型和训练架构同时改变，不能只归因 buffer。","Stage1 可报告 replay 池与当前基础样本、val_target 尾部的分布距离，并做匹配随机。","不能把策略状态相似直接映射图像 utility，也不能由 offline RL buffer 结果确定视频去重策略。","NOT_APPLICABLE_WITH_REASON:included candidate","codex_primary_review"
"RG58273450C7E07FB2","ELIGIBLE_BROAD","TRAK: Attributing Model Behavior at Scale","https://proceedings.mlr.press/v202/park23c.html","OFFICIAL_REPOSITORY","2026-08-10T07:35:00+08:00","TITLE;ABSTRACT;PROBLEM;METHOD_OVERVIEW;CONCLUSION","RQ3;RQ7","DIRECT_MECHANISM","深网训练数据归因需要在大规模模型上估计每个训练样本对明确目标行为的影响，传统方法计算不足或不稳定。","TRAK 以随机投影梯度特征和多个训练模型近似 target-specific attribution，将样本与指定模型输出联系起来。","作者在视觉和语言任务中报告可扩展归因，并以删点或行为预测等方式验证。","它强调多模型和精确定义 target，不支持单 checkpoint 梯度范数；具体近似、符号保真及计算需精读。","Stage1 可在关键 checkpoint 对候选和 FN95 probe 采分类头投影梯度，并跨 seed 汇总分布。","不能把 TRAK 分数直接称 replay 效用，也不能省略目标集独立性与真实 T/R1/R2 干预。","NOT_APPLICABLE_WITH_REASON:included candidate","codex_primary_review"
"RG0EE43BA499BFED1E","ELIGIBLE_BROAD","Continual Learning Strategy in One-Stage Object Detection Framework Based on Experience Replay for Autonomous Driving Vehicle","https://api.crossref.org/works/10.3390/s20236777","OFFICIAL_REPOSITORY","2026-08-10T07:35:00+08:00","TITLE;ABSTRACT;PROBLEM;METHOD_OVERVIEW;CONCLUSION","RQ5;RQ6","TRANSFER_COMPONENT","自动驾驶检测增加新类时会遗忘旧类，需要在有限记忆中重放历史样本。","方法在单阶段检测器中保留累积旧类 memory，与新类数据共同训练以实现持续学习。","作者在 Pascal VOC 2007 报告相对全类联合训练 mAP 下降 4.3%，优于所列持续检测方法。","它提供视觉 replay 的工程基线，但目标是抗遗忘，buffer 选择、容量和随机对照细节需筛读。","Stage1 可借鉴每个 logical arm 独立记录 base 与 replay 实际曝光，并把 no-replay 作为必要基线。","不能把较小 mAP 下降解释为目标选样胜随机，也不能由检测 buffer 容量确定分类回流比例。","NOT_APPLICABLE_WITH_REASON:included candidate","codex_primary_review"
"RGEF98D28A73D260A7","ELIGIBLE_BROAD","Implicit Gradient Alignment in Distributed and Federated Learning","https://ojs.aaai.org/index.php/AAAI/article/download/20597/20356","PRIMARY_PUBLISHER","2026-08-10T07:35:00+08:00","TITLE;ABSTRACT;PROBLEM;METHOD_OVERVIEW;CONCLUSION","RQ3;RQ7","TRANSFER_COMPONENT","异质客户端或 mini-batch 梯度不对齐会阻碍收敛，但 SGD 的顺序小批次又可能通过隐式正则改善泛化。","论文分析顺序 SGD 如何诱导跨 batch 梯度对齐，并提出 GradAlign 在任意大 batch 下复制该隐式正则。","作者在分布式和联邦学习设置中报告梯度对齐与测试精度改善。","它说明 batch 顺序和梯度交互会改变泛化，单样本 A 不是独立可加；这里是 batch 级优化而非样本选择。","Stage1 必须固定 base batch order 与 augmentation RNG，并记录 replay 插入位置，避免把顺序效应误认成样本效用。","不能由 batch gradient alignment 推断单图余弦的因果符号，也不能忽略优化器路径依赖。","NOT_APPLICABLE_WITH_REASON:included candidate","codex_primary_review"
