queue_id,decision,canonical_title,primary_url_checked,source_authority,checked_at,reading_scope,direct_rq_ids,relevance_class,problem_summary_zh,method_overview_zh,conclusion_summary_zh,critical_review_zh,stage1_transfer_zh,cannot_infer_zh,exclusion_reason,reviewer
"RG68265A9BE3EB5FAF","ELIGIBLE_BROAD","Deep Learning on a Healthy Data Diet: Finding Important Examples for Fairness","https://ojs.aaai.org/index.php/AAAI/article/download/26706/26478","PRIMARY_PUBLISHER","2026-08-10T05:35:00+08:00","TITLE;ABSTRACT;PROBLEM;METHOD_OVERVIEW;CONCLUSION","RQ3;RQ4;RQ5;RQ7","DIRECT_INTERVENTION","用于公平性的反事实增强样本并非都有效，部分样本甚至会恶化公平指标。","方法直接以 demographic parity、equal opportunity 和 equal odds 目标剪除事实与反事实样本。","三个文本分类数据上以不超过一半增强样本报告公平性超过全量增强。","目标导向选择优于样本自评分这一思想很相关，但公平约束和文本增强不同于 FN95，且需看准确率代价。","Stage1 的 A 层应直接面向受约束业务终点构造验证目标，并同时记录主任务非劣性。","不能把公平目标的数据贡献迁移成 FN95 贡献，也不能忽略多终点冲突。","NOT_APPLICABLE_WITH_REASON:included candidate","codex_primary_review"
"RG245A42E2CC8F508E","ELIGIBLE_BROAD","Directional Influence Function: Estimating Training Data Influence in Constrained Learning","https://arxiv.org/pdf/2607.23388","OFFICIAL_REPOSITORY","2026-08-10T05:35:00+08:00","TITLE;ABSTRACT;PROBLEM;METHOD_OVERVIEW;CONCLUSION","RQ2;RQ3;RQ7","DIRECT_MECHANISM","经典 influence function 在带公平、安全或物理约束的学习中可能沿不可行方向估计样本影响。","DIF 把约束学习最优条件写成变分不等式，分析训练样本扰动对目标与可行域的联合作用。","受约束线性回归和公平 CNN 中，DIF 比普通或惩罚 IF 更接近 leave-one-out 重训。","这对 FN≤95 约束非常贴近，但当前是 2026 预印本，小模型验证也不等于深网 replay。","Stage1 可把 A 定义为约束局部方向而非全局 CE，先用 head-layer 近似并与真实重训符号校准。","不能声称 DIF 已适用于离散安全前沿，也不能省略真正的 leave-group-out/replay 验证。","NOT_APPLICABLE_WITH_REASON:included candidate","codex_primary_review"
"RG216329B58A40AB01","ELIGIBLE_BROAD","PASS: Peer-agreement based sample selection for training with instance dependent noisy labels","https://api.crossref.org/works/10.1016/j.imavis.2025.105877","OFFICIAL_REPOSITORY","2026-08-10T05:35:00+08:00","TITLE;ABSTRACT;PROBLEM;METHOD_OVERVIEW;CONCLUSION","RQ1;RQ2;RQ4;RQ7","DIRECT_INTERVENTION","实例依赖噪声与决策边界附近的困难干净样本相关，small-loss 和单模型特征规则难以区分。","PASS 使用三个分类器，由两个模型的一致意见筛分 clean/noisy 样本并训练第三个，可嵌入现有噪声学习方法。","作者在合成和多个真实噪声基准上报告改善检测与分类，尤其在高噪声设置。","多模型一致也可能共享偏差，且来源当前支持摘要级筛读；需精读训练独立性和 seed。","Stage1 的 Q 层可比较跨 fold/seed peer agreement 与单模型 loss，重点检查 hard-clean 保留率。","不能把一致样本都视为真标签，也不能把噪声检测性能当 replay 增益。","NOT_APPLICABLE_WITH_REASON:included candidate","codex_primary_review"
"RG94E6E25490BFAEE3","ELIGIBLE_BROAD","Solving Continual Learning with Noisy Labels by Sample Selection and Replay","https://api.crossref.org/works/10.1109/ijcnn54540.2023.10191077","OFFICIAL_REPOSITORY","2026-08-10T05:35:00+08:00","TITLE;ABSTRACT;PROBLEM;METHOD_OVERVIEW;CONCLUSION","RQ1;RQ2;RQ4;RQ5;RQ6;RQ7","DIRECT_INTERVENTION","持续学习 replay buffer 若含错标会加剧旧任务遗忘，必须同时处理选择与记忆更新。","方法按标签与特征分布一致性过滤入 buffer 样本，以监督对比学习训练，并用特征分布为其余数据生成伪标签。","作者在三个合成噪声和 WebVision 上报告较好结果，并指出过滤与 buffer 更新均显著影响性能。","选择、伪标签、对比损失和持续任务顺序共同变化，无法单独证明某个过滤分数。","Stage1 应把 Q 门控、buffer/replay 更新和训练损失拆开消融，并保留被拒样本审计表。","不能把特征一致性直接当可靠性真值，也不能把持续学习胜率外推到固定训练集。","NOT_APPLICABLE_WITH_REASON:included candidate","codex_primary_review"
"RGAD81DA55921F8FC7","ELIGIBLE_BROAD","Uncertainty-Aware Learning against Label Noise on Imbalanced Datasets","https://ojs.aaai.org/index.php/AAAI/article/download/20654/20413","PRIMARY_PUBLISHER","2026-08-10T05:35:00+08:00","TITLE;ABSTRACT;PROBLEM;METHOD_OVERVIEW;CONCLUSION","RQ1;RQ2;RQ4;RQ7","DIRECT_INTERVENTION","类不平衡使各类 loss 分布不同，概率还混合 epistemic 与 aleatoric uncertainty，类无关小损失筛选会误伤少数类。","ULC 先做 epistemic-aware 的类内噪声建模来保留、修正或丢弃标签，再用 aleatoric uncertainty 抑制后续噪声累积。","作者在合成和真实不平衡噪声数据上报告改善，尤其在不平衡设置。","不确定性分解依赖估计方法，标签修正与选择共同改变训练；Stage1 基础类平衡但业务尾部极不平衡。","Stage1 应对 normal/defect 及尾部分层标准化 Q/R 指标，避免全局阈值把弱 defect 当噪声。","不能把 uncertainty 高低直接映射为 clean/noisy，也不能用平均 accuracy 证明尾部安全。","NOT_APPLICABLE_WITH_REASON:included candidate","codex_primary_review"
"RGC463CD9E7E3A1BDA","ELIGIBLE_BROAD","A Traffic Signal Recognition Algorithm Based on Self-paced Learning and Deep Learning","https://www.iieta.org/download/file/fid/32503","AUTHOR_HOSTED","2026-08-10T05:35:00+08:00","TITLE;ABSTRACT;PROBLEM;METHOD_OVERVIEW;CONCLUSION","RQ1;RQ2;RQ6;RQ7","DIRECT_INTERVENTION","交通标志模型在训练集内准确但跨数据集泛化波动大，需要按复杂度安排学习。","方法自动按复杂度把样本分组，由简单到复杂训练 SVM 检测器与 CNN 识别器，并跨公开数据集测试。","作者报告训练与外部测试集准确率更接近，认为 self-paced 提升跨域泛化。","复杂度定义、训练阶段和模型组件需精读，且报告未说明严格同预算随机课程。","Stage1 可用跨视频/来源 holdout 检验课程是否真的改善分布外尾部，而非只改善同域平均值。","不能把复杂度升序当普适规则，也不能在未匹配 optimizer steps 时归因于样本顺序。","NOT_APPLICABLE_WITH_REASON:included candidate","codex_primary_review"
"RG35BDCD35FC3D6599","ELIGIBLE_BROAD","Pre-training a BERT with Curriculum Learning by Increasing Block-Size of Input Text","https://doi.org/10.26615/978-954-452-072-4_112","PRIMARY_PUBLISHER","2026-08-10T05:35:00+08:00","TITLE;ABSTRACT;PROBLEM;METHOD_OVERVIEW;CONCLUSION","RQ2;RQ6;RQ7","TRANSFER_COMPONENT","BERT 预训练成本高，固定长序列会在早期浪费大量 self-attention 计算。","课程逐步增加输入文本 block size，并使用当前阶段允许的最大 batch size。","低资源实验报告收敛更快且下游性能优于固定策略。","它调整输入长度、batch size 和计算量，不是选择具体样本；混杂因素很强。","Stage1 可借鉴先便宜后昂贵的阶段预算思想，但 replay 样本、batch 和基础曝光必须保持可比。","不能从 block-size 课程推断图片难度顺序，也不能把速度收益当样本价值。","NOT_APPLICABLE_WITH_REASON:included candidate","codex_primary_review"
"RG65D03E0A7A3EE26B","ELIGIBLE_BROAD","Distributed Self-Paced Learning in Alternating Direction Method of Multipliers","https://arxiv.org/pdf/1807.02234","OFFICIAL_REPOSITORY","2026-08-10T05:35:00+08:00","TITLE;ABSTRACT;PROBLEM;METHOD_OVERVIEW;CONCLUSION","RQ1;RQ2;RQ6;RQ7","TRANSFER_COMPONENT","self-paced 的样本权重彼此依赖，在大规模数据上难以并行求解。","DSPL 把模型和实例权重写入共识 ADMM，使各 batch 可并行更新并给出收敛条件。","合成与真实数据实验报告优于比较方法。","贡献主要是分布式优化求解，仍使用 easy-to-hard 权重目标；并未证明权重表示真实泛化价值。","Stage1 若以后并行计算 R/Q 权重，可借鉴确定性分片与一致性校验，但训练机实验先保持简单 controller。","不能把优化收敛等同于 FN95 改善，也不能因可并行就增加方法自由度。","NOT_APPLICABLE_WITH_REASON:included candidate","codex_primary_review"
"RG062691A4D7811C1A","ELIGIBLE_BROAD","IdentifyMix: An efficient two-stage learning approach to combating label noise","https://jano.biemdas.com/issues/JANO2023-2-4.pdf","AUTHOR_HOSTED","2026-08-10T05:35:00+08:00","TITLE;ABSTRACT;PROBLEM;METHOD_OVERVIEW;CONCLUSION","RQ1;RQ2;RQ4;RQ7","DIRECT_INTERVENTION","mini-batch 小损失选择忽略批间噪声率差异，并会丢弃大量高损失但有价值的样本。","IdentifyMix 用训练动态 AUM 识别疑似错标，再以半监督、对比学习和增强利用被分开的样本信息。","作者在合成及真实噪声基准上报告优于现有方法。","AUM 门控与后续 Mix 类训练共同变化，且期刊证据质量与复现情况需进一步核对。","Stage1 应把高 loss hard-clean 与低 AUM noise-risk 分开，并保留 rejected 样本的辅助使用对照。","不能把 AUM 单独当 replay 价值，也不能因高损失样本可能有用就全部保留。","NOT_APPLICABLE_WITH_REASON:included candidate","codex_primary_review"
"RG4D38CC749A32D54A","ELIGIBLE_BROAD","Dataset Condensation with Gradient Matching","https://www.pure.ed.ac.uk/ws/files/641598156/ZhaoEtalICLRDatasetCondensation.pdf","OFFICIAL_REPOSITORY","2026-08-10T05:35:00+08:00","TITLE;ABSTRACT;PROBLEM;METHOD_OVERVIEW;CONCLUSION","RQ1;RQ3;RQ5;RQ6;RQ7","TRANSFER_COMPONENT","原始大数据训练与存储昂贵，需要用极少代表性数据保留全量训练信号。","方法优化合成图像，使其训练梯度与真实数据梯度匹配，再用合成集从头训练模型。","多个视觉基准上报告优于已有 condensation，并扩展到持续学习与架构搜索。","它学习的是合成样本，不是从 12 万真实图中选择；梯度匹配还可能只匹配优化而不匹配泛化。","Stage1 可把集合梯度覆盖作为 D/A 候选，但必须保留真实样本、固定预算并用真实终点重训。","不能把合成集成功当作单样本 gradient norm 或 alignment 有效的证据。","NOT_APPLICABLE_WITH_REASON:included candidate","codex_primary_review"
"RGA26FF83504E4F51A","ELIGIBLE_BROAD","MBS: A Modality-Balanced Strategy for Multimodal Sample Selection","https://api.crossref.org/works/10.3390/make8010017","OFFICIAL_REPOSITORY","2026-08-10T05:35:00+08:00","TITLE;ABSTRACT;PROBLEM;METHOD_OVERVIEW;CONCLUSION","RQ1;RQ3;RQ5;RQ6;RQ7","DIRECT_INTERVENTION","多模态流数据按总难度或总梯度选样会偏向强模态，造成表示和来源失衡。","MBS 计算样本各模态置信度与贡献差异，优先选择模态贡献较均衡的样本。","两个多模态基准中在 0.25 至 0.4 选择率报告较稳定的准确率和鲁棒性。","Stage1 是单图像输入，但视频来源、视觉模式和缺陷形态也可能形成类似通道偏置；当前来源为摘要级。","Stage1 的 D 层应检查不同视觉簇和来源的贡献平衡，避免 score 被单一伪特征主导。","不能把模态均衡公式直接应用于单模态图像，也不能推断中高选择率最优。","NOT_APPLICABLE_WITH_REASON:included candidate","codex_primary_review"
"RGFA9CBB79C8ABD20C","ELIGIBLE_BROAD","Exploring Commonality and Individuality for Multi-Modal Curriculum Learning","https://ojs.aaai.org/index.php/AAAI/article/download/10774/10633","PRIMARY_PUBLISHER","2026-08-10T05:35:00+08:00","TITLE;ABSTRACT;PROBLEM;METHOD_OVERVIEW;CONCLUSION","RQ1;RQ3;RQ5;RQ6","TRANSFER_COMPONENT","强迫多模态使用同一课程会丢失各模态独有判断并产生错误难度顺序。","方法用行稀疏矩阵表示多模态共同课程偏好，用稀疏噪声矩阵保留各模态个性，再做软融合。","多种图像分类任务上报告比单模态及硬共识课程更高准确率。","多模态 label propagation 与当前任务不同，但说明不同信号不应被无依据加权压成单分数。","Stage1 应分别保留 Q、R、A、D 证据并用门控与集合选择组合，而不是固定 0.45/0.20 等权重。","不能从软融合性能导出 Stage1 的任意权重，也不能省略单组件消融。","NOT_APPLICABLE_WITH_REASON:included candidate","codex_primary_review"
"RG976625C97B397C86","ELIGIBLE_BROAD","Discovering misannotated lncRNAs using deep learning training dynamics","https://api.crossref.org/works/10.1093/bioinformatics/btac821","OFFICIAL_REPOSITORY","2026-08-10T05:35:00+08:00","TITLE;ABSTRACT;PROBLEM;METHOD_OVERVIEW;CONCLUSION","RQ2;RQ4;RQ7","DIRECT_MECHANISM","部分标为非编码的 lncRNA 实际可编码微肽，实验识别昂贵且依赖细胞类型。","方法训练编码与非编码序列分类器，并用样本训练动态定位可能错注的 lncRNA，再以 BLAST 和结构预测外部核验。","候选与实验已验证集合显著重合，且部分序列呈现编码相似与高置信结构。","这是训练动态用于标签审计的直接证据，但生物外部验证比图像标签更强，当前来源为摘要级。","Stage1 可用多 fold 全 epoch 轨迹形成 Q 候选，并要求人工或近重复组证据核查极端异常。","不能把某种遗忘或置信轨迹自动等同错标，也不能由标签审计推断 replay 正效用。","NOT_APPLICABLE_WITH_REASON:included candidate","codex_primary_review"
"RG540A3D663C2B5034","EXCLUDE","Boosting Slime Mould Algorithm for High-Dimensional Gene Data Mining: Diversity Analysis and Feature Selection","https://api.crossref.org/works/10.1155/2022/8011003","OFFICIAL_REPOSITORY","2026-08-10T05:35:00+08:00","TITLE;ABSTRACT;PROBLEM","NOT_APPLICABLE_WITH_REASON:the selected objects are input features and optimizer population states rather than training examples","EXCLUDED","高维基因特征选择中的 slime mould 元启发式容易陷入局部最优，需要提高搜索种群多样性。","NOT_APPLICABLE_WITH_REASON:Gaussian mutation and Levy flight modify a feature-selection optimizer rather than training-sample inclusion","NOT_APPLICABLE_WITH_REASON:reported accuracy with fewer features does not evaluate example selection or replay","NOT_APPLICABLE_WITH_REASON:diversity refers to optimizer population and selected features, not sample-set coverage","NOT_APPLICABLE_WITH_REASON:no direct Stage1 Q/R/A/D training-example component is evaluated","NOT_APPLICABLE_WITH_REASON:cannot infer which images are worth replaying or whether a selector beats random","Feature selection and optimizer diversity do not address training-example value.","codex_primary_review"
"RG69487C6904202BEF","ELIGIBLE_BROAD","Semi-Supervised Deep Learning Classification for Hyperspectral Image Based on Dual-Strategy Sample Selection","https://api.crossref.org/works/10.3390/rs10040574","OFFICIAL_REPOSITORY","2026-08-10T05:35:00+08:00","TITLE;ABSTRACT;PROBLEM;METHOD_OVERVIEW;CONCLUSION","RQ1;RQ4;RQ5;RQ6;RQ7","DIRECT_INTERVENTION","高光谱分类标注极少，必须利用大量无标签像素但又要控制伪标签错误。","双策略 co-training 同时利用光谱与空间互补线索选择无标签样本，逐步指导 ResNet 学习。","基准和真实高光谱数据上报告小标注条件下明显改善，个别设置相对普通 CNN 提升很大。","半监督伪标签、双视图和网络训练共同变化，极小初始样本下百分比提升不能直接与 Stage1 比较。","Stage1 可把跨增强或跨模型一致性与覆盖组合成 Q/D 候选，并记录动态加入时点。","不能把伪标签选择成功外推为已标注 replay 价值，也不能忽略标签错误传播。","NOT_APPLICABLE_WITH_REASON:included candidate","codex_primary_review"
