queue_id,decision,canonical_title,primary_url_checked,source_authority,checked_at,reading_scope,direct_rq_ids,relevance_class,problem_summary_zh,method_overview_zh,conclusion_summary_zh,critical_review_zh,stage1_transfer_zh,cannot_infer_zh,exclusion_reason,reviewer
"RGDE74AF83D1CF9197","ELIGIBLE_BROAD","Teacher-student curriculum learning for reinforcement learning","https://arxiv.org/pdf/2210.17368","OFFICIAL_REPOSITORY","2026-08-10T04:40:00+08:00","TITLE;ABSTRACT;PROBLEM;METHOD_OVERVIEW;CONCLUSION","RQ1;RQ2;RQ6","TRANSFER_COMPONENT","强化学习课程设计复杂，人工安排任务难度限制样本效率和迁移。","论文同时训练 teacher 选择学生当前任务，student 学习所选任务，并在 grid world 与 Google Football 评价。","作者报告比从头均匀学习提高样本效率与泛化。","选择单位是任务而非样本，teacher 还引入高自由度元策略；这不适合作为首轮 Stage1 controller。","Stage1 可借鉴状态条件化策略，但应先用预注册分段规则获取因果证据，再考虑 learned controller。","不能把任务 curriculum 结果直接迁移为图片排序，也不能省略 random/NR 对照。","NOT_APPLICABLE_WITH_REASON:included candidate","codex_primary_review"
"RGC7715BBA324EEE2E","ELIGIBLE_BROAD","Probe-Based Data Attribution: Discovering and Mitigating Undesirable Behaviors in LLM Post-Training","https://doi.org/10.48550/arxiv.2602.11079","PRIMARY_PUBLISHER","2026-08-10T04:40:00+08:00","TITLE;ABSTRACT;PROBLEM;METHOD_OVERVIEW;CONCLUSION","RQ3;RQ4;RQ7","DIRECT_MECHANISM","需要把后训练模型的具体有害行为追溯到负责的训练数据，并以真实重训验证归因。","方法计算行为 prompt 与 preference pair 的 activation-difference 向量余弦，排序和聚类责任数据，再过滤或改标签重训。","作者在 OLMo 2 DPO 上报告过滤高归因点使有害行为降 63%，改标签降 78%，且优于梯度与 LLM judge。","它针对偏好训练与行为探针，但最强之处是 attribution 后做定向 intervention，而非停在相关性分数。","Stage1 的 A/R 候选必须通过冻结样本集的 T/R1/R2 重训验证；可用 probe embedding 作低成本方向候选。","不能把 activation similarity 当因果价值，只有重训效应才可升级结论。","NOT_APPLICABLE_WITH_REASON:included candidate","codex_primary_review"
"RGD197868DF442579D","EXCLUDE","A Hidden Markov Model of Developer Learning Dynamics in Open Source Software Projects","https://api.crossref.org/works/10.1287/isre.1100.0308","OFFICIAL_REPOSITORY","2026-08-10T04:40:00+08:00","TITLE;ABSTRACT;PROBLEM","NOT_APPLICABLE_WITH_REASON:研究对象是软件开发者的人类学习与工作行为，不是机器学习训练样本选择","EXCLUDED","论文研究开发人员如何从工作与知识库中学习。","NOT_APPLICABLE_WITH_REASON:the abstract concerns human developer learning and does not provide a model-training sample-selection method","NOT_APPLICABLE_WITH_REASON:reported conclusions concern human learning and software-management outcomes","NOT_APPLICABLE_WITH_REASON:learning dynamics is a terminology collision with neural-network sample trajectories","NOT_APPLICABLE_WITH_REASON:no Q/R/A/D or constrained-replay component is transferable","NOT_APPLICABLE_WITH_REASON:cannot infer model-sample learnability or replay utility","NOT_APPLICABLE_WITH_REASON:human developer learning dynamics rather than model training-sample dynamics","codex_primary_review"
"RG0BF00E9C47A9F9B2","EXCLUDE","Experience Replay-Driven Evolutionary Reinforcement Learning for Dynamic Flexible Flow Shop Scheduling","https://api.crossref.org/works/10.1109/docs67533.2025.11200734","OFFICIAL_REPOSITORY","2026-08-10T04:40:00+08:00","TITLE;ABSTRACT;PROBLEM","NOT_APPLICABLE_WITH_REASON:experience replay 仅作为进化强化学习的性能指示器与调度信号，不研究训练样本的选择价值","EXCLUDED","研究进化强化学习中种群优化和策略更新的协调。","NOT_APPLICABLE_WITH_REASON:the abstract uses replay as an evolutionary scheduling signal rather than selecting training examples","NOT_APPLICABLE_WITH_REASON:reported outcomes concern evolutionary search and policy performance","NOT_APPLICABLE_WITH_REASON:no equal-budget intervention compares which examples are worth replaying","NOT_APPLICABLE_WITH_REASON:no direct Stage1 sample-value component is transferred","NOT_APPLICABLE_WITH_REASON:cannot infer an image-level Q/R/A/D selector","NOT_APPLICABLE_WITH_REASON:replay is an evolutionary scheduling signal rather than a training-sample utility intervention","codex_primary_review"
"RG021D44D52890AD85","EXCLUDE","COALA: A Neural Coverage-Based Approach for Long Answer Selection with Small Data","https://ojs.aaai.org/index.php/AAAI/article/download/4671/4549","PRIMARY_PUBLISHER","2026-08-10T04:40:00+08:00","TITLE;ABSTRACT;PROBLEM","NOT_APPLICABLE_WITH_REASON:selection 对象是问答系统的候选长答案，不是进入训练过程的数据样本","EXCLUDED","小数据条件下从候选长答案中选出正确答案。","NOT_APPLICABLE_WITH_REASON:the abstract describes answer ranking as the prediction task rather than training-data selection","NOT_APPLICABLE_WITH_REASON:reported outcomes concern answer-selection accuracy","NOT_APPLICABLE_WITH_REASON:coverage describes answer semantics rather than training-set diversity","NOT_APPLICABLE_WITH_REASON:no direct Stage1 training-data selection component is transferred","NOT_APPLICABLE_WITH_REASON:cannot use answer ranking to infer training-data utility","NOT_APPLICABLE_WITH_REASON:answer selection is the prediction task, not selection of training examples","codex_primary_review"
"RG9D6DE46B70CCB4C4","ELIGIBLE_BROAD","A Multi-Label Classification Algorithm Based on Self-paced Learning and LDA","https://api.crossref.org/works/10.1109/icsp58490.2023.10248651","OFFICIAL_REPOSITORY","2026-08-10T04:40:00+08:00","TITLE;ABSTRACT;PROBLEM;METHOD_OVERVIEW;CONCLUSION","RQ1;RQ2;RQ5;RQ7","TRANSFER_COMPONENT","固定由易到难的自步学习容易只按损失控制进入顺序，忽略类间可分性。","方法把线性判别分析的信息加入 self-paced 正则或样本权重更新，使课程兼顾损失与判别结构。","作者报告在分类实验中相对传统 self-paced 方法的改进。","它支持 hardness 之外还应考虑任务判别方向，但使用的是静态类结构，缺少跨 seed replay 随机对照。","Stage1 可把类别判别方向作为 A 层的低成本候选，但必须针对 FN95 局部目标并经重训验证。","不能把 LDA 权重直接解释为高召回业务价值，也不能替代 val_target 梯度。","NOT_APPLICABLE_WITH_REASON:included candidate","codex_primary_review"
"RGB05E82A46DB0D90C","ELIGIBLE_BROAD","Accuracy Improvement Method Based on Characteristic Database Classification for IMRT Dose Prediction in Cervical Cancer: Scientifically Training Data Selection","https://api.crossref.org/works/10.3389/fonc.2022.808580","OFFICIAL_REPOSITORY","2026-08-10T04:40:00+08:00","TITLE;ABSTRACT;PROBLEM;METHOD_OVERVIEW;CONCLUSION","RQ2;RQ5;RQ7","TRANSFER_COMPONENT","宫颈癌 IMRT 剂量预测在罕见临床设置下难以收集大规模同质训练集，需要确定数据库构成策略。","论文用 325 个临床计划比较波束角、波束数量和患者体位，另加入几何 beam mask 与全数据库预训练策略。","同波束设置的同质数据库优于混合设置数据库；beam mask 可缩小混合设置造成的误差，全数据库预训练用于快速适配。","数据库同质性、beam mask 与预训练策略存在多重干预，且样本仅 325 个临床计划，不能孤立估计 selection 的边际效应。","Stage1 可借鉴按采集设置、视频或管段分层，分别检验同质匹配与覆盖多样性，而不是混在一个总分中。","不能据此声称同质样本一定适合 replay；Stage1 仍需同预算随机、跨 seed 和 FN95 终点验证。","NOT_APPLICABLE_WITH_REASON:included candidate","codex_primary_review"
"RGC67F47AC86D5015D","ELIGIBLE_BROAD","Data Valuation Without Training of a Model","https://arxiv.org/pdf/2301.00930","OFFICIAL_REPOSITORY","2026-08-10T04:40:00+08:00","TITLE;ABSTRACT;PROBLEM;METHOD_OVERVIEW;CONCLUSION","RQ1;RQ3;RQ4;RQ7","DIRECT_MECHANISM","Shapley 或影响函数估值需要大量训练，需在不训练候选模型时近似数据价值。","方法从数据集复杂度与模型类复杂度的关系构造 training-free valuation，估计加入或删除数据后的泛化作用。","作者在数据估值与错误样本识别任务上报告与昂贵基线的相关性或效率收益。","静态复杂度差只提供候选排序，不能表示当前 theta_t、阶段、预算和周围样本条件下的 replay 效用。","Stage1 可把复杂度或表示距离放入 Q/D 候选特征，但不应成为最终标量排名。","不能从 training-free proxy 推断 TN@FN95 的干预符号，也不能省略随机回流。","NOT_APPLICABLE_WITH_REASON:included candidate","codex_primary_review"
"RG9DE8750E04F8B409","ELIGIBLE_BROAD","Reinforcement Learning-Based Path Generation Using Sequential Pattern Reduction and Self-Directed Curriculum Learning","https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9892632","PRIMARY_PUBLISHER","2026-08-10T04:40:00+08:00","TITLE;ABSTRACT;PROBLEM;METHOD_OVERVIEW;CONCLUSION","RQ1;RQ2;RQ5;RQ6","TRANSFER_COMPONENT","迁移学习中的固定课程不能随目标模型能力与训练阶段改变。","方法由模型当前状态自行安排目标域样本的学习顺序，形成动态课程。","作者报告相对固定课程或普通迁移训练的性能收益。","任务是跨域迁移且课程目标不等于有限预算 replay；动态控制增加了策略自由度和选择偏倚风险。","Stage1 可借鉴状态条件化与阶段刷新，但第一轮应冻结可证伪规则并保留 epoch lag。","不能把迁移准确率收益直接等同于高召回尾部收益，也不能省略 matched random。","NOT_APPLICABLE_WITH_REASON:included candidate","codex_primary_review"
"RGAE42A2628C2B5FB7","ELIGIBLE_BROAD","NeSSA: Near-Storage Data Selection for Accelerated Machine Learning Training","https://api.crossref.org/works/10.1145/3599691.3603404","OFFICIAL_REPOSITORY","2026-08-10T04:40:00+08:00","TITLE;ABSTRACT;PROBLEM;METHOD_OVERVIEW;CONCLUSION","RQ1;RQ2;RQ3;RQ5;RQ7","DIRECT_INTERVENTION","超大训练集的数据搬运逐渐成为训练瓶颈，需要在存储侧筛出能近似全量训练结果的子集。","NeSSA 将数据选择部署到 SmartSSD 与 GPU 架构中，在近存储位置筛选重要子集，使子集训练尽量逼近全量训练。","作者在 CIFAR、SVHN、CINIC、TinyImageNet 与 ImageNet-100 及多种 ResNet 上评估，并报告以很小精度损失换取训练加速。","硬件架构、数据搬运和选择器共同变化，主要目标是速度而非有限预算样本的干预效用；还需精读其随机基线与 seed 数。","Stage1 可借鉴把 score 与执行系统分离，以及在大候选池中做近数据源筛选；科学上只作为 D/效率组件候选。","不能从近存储加速推断某个样本值得 replay，也不能把小幅平均精度损失当作 FN95 非劣性。","NOT_APPLICABLE_WITH_REASON:included candidate","codex_primary_review"
"RG1D0D158917FDF956","ELIGIBLE_BROAD","Smart Cuts: Enhance Active Learning for Vulnerability Detection by Pruning Hard-to-Learn Data","https://arxiv.org/pdf/2506.20444","OFFICIAL_REPOSITORY","2026-08-10T04:40:00+08:00","TITLE;ABSTRACT;PROBLEM;METHOD_OVERVIEW;CONCLUSION","RQ1;RQ2;RQ3;RQ4;RQ7","DIRECT_INTERVENTION","按单一难度删数据容易保留噪声或删掉有用覆盖，需要利用训练动态地图识别不同样本区域。","方法使用 confidence 与 variability 等 dataset-map 属性进行策略性 pruning，并比较随机和其他数据选择基线。","作者报告过滤 hard-to-learn 区域可在减少数据时保持或改善性能。","pruning 与 replay 的干预方向相反，且结果依赖预算和数据集；hard-to-learn 也不等于标签错误。","Stage1 可把长期不可学区域作为 Q 门控候选，并直接测试排除它是否使 RHO/A 选择稳定胜过随机。","不能从 pruning 成功推出被删除样本永远无价值，也不能将 map 区域当固定标签。","NOT_APPLICABLE_WITH_REASON:included candidate","codex_primary_review"
"RG6701A4112FBFD660","ELIGIBLE_BROAD","On The Power of Curriculum Learning in Training Deep Networks","https://arxiv.org/pdf/1904.03626","OFFICIAL_REPOSITORY","2026-08-10T04:40:00+08:00","TITLE;ABSTRACT;PROBLEM;METHOD_OVERVIEW;CONCLUSION","RQ1;RQ2;RQ5;RQ6;RQ7","DIRECT_INTERVENTION","课程学习为何有效以及何种 pacing 与排序起作用缺少系统机制比较。","论文从 bootstrapping 或 teacher 信号构造课程，控制样本顺序与进入速度，并与随机训练比较。","作者报告课程在部分任务和噪声条件下改善优化或泛化，并分析 pacing 的作用。","收益并非跨数据集普遍，teacher 信号与课程时间同时变化；不能只凭单次结果认定样本固有价值。","Stage1 应把 selection 与 timing 分开消融，并用相同 base order、augmentation、曝光预算做配对。","不能直接迁移课程函数，也不能用其平均准确率替代安全前沿。","NOT_APPLICABLE_WITH_REASON:included candidate","codex_primary_review"
"RGE06C2EFF261D60BE","ELIGIBLE_BROAD","Application of Dataset Pruning and Dynamic Transfer Learning on Vision Transformers for MGMT Prediction on Brain MRI Images","https://api.crossref.org/works/10.1109/ic3it63743.2024.10869431","OFFICIAL_REPOSITORY","2026-08-10T04:40:00+08:00","TITLE;ABSTRACT;PROBLEM;METHOD_OVERVIEW;CONCLUSION","RQ1;RQ2;RQ4;RQ5;RQ7","DIRECT_INTERVENTION","MRI 分类训练含大量冗余样本，固定 pruning 分数难以适应训练阶段。","方法利用训练中的不确定性轨迹动态判断样本重要性并调整保留集合。","作者报告减少训练成本同时保持或提升 MRI 分类性能。","会议论文证据规模和 seed 稳定性需深入核对；pruning 节省计算不等于额外 replay 有正效用。","Stage1 可借鉴逐 epoch uncertainty trajectory 与动态刷新字段，并检验其作为 TD 对照是否胜 random。","不能把医学图像结果直接外推到 CCTV，也不能把 uncertainty 当可学习性。","NOT_APPLICABLE_WITH_REASON:included candidate","codex_primary_review"
"RG920B3FFAD275A3BA","ELIGIBLE_BROAD","Error Sensitivity Modulation based Experience Replay: Mitigating Abrupt Representation Drift in Continual Learning","https://arxiv.org/pdf/2302.11344","OFFICIAL_REPOSITORY","2026-08-10T04:40:00+08:00","TITLE;ABSTRACT;PROBLEM;METHOD_OVERVIEW;CONCLUSION","RQ1;RQ2;RQ3;RQ5;RQ6;RQ7","DIRECT_INTERVENTION","持续学习中模型会过度响应大误差新样本并发生表示突变，最大 loss replay 可能加剧遗忘。","ESMER 用误差敏感度调制限制对高误差样本的更新，并维护偏向低损失一致样本的 replay buffer。","作者报告在多种持续学习基准上缓解表示漂移并改善最终性能。","持续学习的灾难遗忘不同于固定数据集过采样，但它是对 hardest-first 的直接反例；需核对 buffer 与训练预算公平性。","Stage1 应设置极端高 loss、可约中高难窗口和低误差稳定样本对照，观察弱 defect 尾部是否因大误差更新受伤。","不能据此断定小误差样本一定高价值，也不能省略任务目标方向和覆盖约束。","NOT_APPLICABLE_WITH_REASON:included candidate","codex_primary_review"
"RG38EE980ABF791FE0","ELIGIBLE_BROAD","Instance-dependent Early Stopping for Adaptive Data Pruning","https://api.crossref.org/works/10.1109/tpami.2026.3693108","OFFICIAL_REPOSITORY","2026-08-10T04:40:00+08:00","TITLE;ABSTRACT;PROBLEM;METHOD_OVERVIEW;CONCLUSION","RQ1;RQ2;RQ5;RQ6;RQ7","DIRECT_MECHANISM","统一训练到固定 epoch 会继续消耗已掌握样本的计算并可能造成过拟合，需要逐样本判断何时停止学习。","方法利用样本损失或预测轨迹的二阶变化接近零识别已掌握状态，动态停止该样本的反向传播。","作者报告减少计算并保持或改善泛化，强调样本状态随训练推进而变化。","停止反向传播与额外 replay 并不等价，新近论文还需核实更多独立复现；二阶差分对噪声和平滑敏感。","Stage1 可把曲率、近期斜率和 exposure age 纳入 R 的状态变量，避免持续回流已掌握样本。","不能把小二阶差分简单解释为无价值；平坦轨迹也可能是不可学或学习率过低。","NOT_APPLICABLE_WITH_REASON:included candidate","codex_primary_review"
