selection_id,selection_rank,role_rank,sample_id,y_true,replay_role
TREATMENT_GAPCRITICAL_NESTED,64,64,Det/images/normal_train/00253078.png,0,normal_replay
TREATMENT_GAPCRITICAL_NESTED,65,65,Det/images/normal_train/00566381.png,0,normal_replay
TREATMENT_GAPCRITICAL_NESTED,66,66,Det/images/normal_train/00748303.png,0,normal_replay
TREATMENT_GAPCRITICAL_NESTED,67,67,Det/images/normal_train/00758730.png,0,normal_replay
TREATMENT_GAPCRITICAL_NESTED,68,68,Det/images/normal_train/00457310.png,0,normal_replay
TREATMENT_GAPCRITICAL_NESTED,69,69,Det/images/normal_train/01198756.png,0,normal_replay
TREATMENT_GAPCRITICAL_NESTED,70,70,Det/images/normal_train/00489081.png,0,normal_replay
TREATMENT_GAPCRITICAL_NESTED,71,71,Det/images/normal_train/00483398.png,0,normal_replay
TREATMENT_GAPCRITICAL_NESTED,72,72,Det/images/normal_train/00183127.png,0,normal_replay
TREATMENT_GAPCRITICAL_NESTED,73,73,Det/images/normal_train/01161388.png,0,normal_replay
TREATMENT_GAPCRITICAL_NESTED,74,74,Det/images/normal_train/01230314.png,0,normal_replay
TREATMENT_GAPCRITICAL_NESTED,75,75,Det/images/normal_train/00639548.png,0,normal_replay
TREATMENT_GAPCRITICAL_NESTED,76,76,Det/images/normal_train/00586860.png,0,normal_replay
TREATMENT_GAPCRITICAL_NESTED,77,77,Det/images/normal_train/01132084.png,0,normal_replay
TREATMENT_GAPCRITICAL_NESTED,78,78,Det/images/normal_train/00958852.png,0,normal_replay
TREATMENT_GAPCRITICAL_NESTED,79,79,Det/images/normal_train/00425944.png,0,normal_replay
TREATMENT_GAPCRITICAL_NESTED,80,80,Det/images/normal_train/01011638.png,0,normal_replay
TREATMENT_GAPCRITICAL_NESTED,81,81,Det/images/normal_train/01169022.png,0,normal_replay
TREATMENT_GAPCRITICAL_NESTED,82,82,Det/images/normal_train/01014831.png,0,normal_replay
TREATMENT_GAPCRITICAL_NESTED,83,83,Det/images/normal_train/00657532.png,0,normal_replay
TREATMENT_GAPCRITICAL_NESTED,84,84,Det/images/normal_train/00550609.png,0,normal_replay
TREATMENT_GAPCRITICAL_NESTED,85,85,Det/images/normal_train/00327841.png,0,normal_replay
TREATMENT_GAPCRITICAL_NESTED,86,86,Det/images/normal_train/00167160.png,0,normal_replay
TREATMENT_GAPCRITICAL_NESTED,87,87,Det/images/normal_train/00750803.png,0,normal_replay
TREATMENT_GAPCRITICAL_NESTED,88,88,Det/images/normal_train/01201052.png,0,normal_replay
TREATMENT_GAPCRITICAL_NESTED,89,89,Det/images/normal_train/01094661.png,0,normal_replay
TREATMENT_GAPCRITICAL_NESTED,90,90,Det/images/normal_train/00379612.png,0,normal_replay
TREATMENT_GAPCRITICAL_NESTED,91,91,Det/images/normal_train/00197755.png,0,normal_replay
TREATMENT_GAPCRITICAL_NESTED,92,92,Det/images/normal_train/00541130.png,0,normal_replay
TREATMENT_GAPCRITICAL_NESTED,93,93,Det/images/normal_train/00751300.png,0,normal_replay
TREATMENT_GAPCRITICAL_NESTED,94,94,Det/images/normal_train/01006760.png,0,normal_replay
TREATMENT_GAPCRITICAL_NESTED,95,95,Det/images/normal_train/00236903.png,0,normal_replay
TREATMENT_GAPCRITICAL_NESTED,96,96,Det/images/normal_train/01295126.png,0,normal_replay
TREATMENT_GAPCRITICAL_NESTED,97,97,Det/images/normal_train/00970677.png,0,normal_replay
TREATMENT_GAPCRITICAL_NESTED,98,98,Det/images/normal_train/00957900.png,0,normal_replay
TREATMENT_GAPCRITICAL_NESTED,99,99,Det/images/normal_train/00923468.png,0,normal_replay
TREATMENT_GAPCRITICAL_NESTED,100,100,Det/images/normal_train/00494961.png,0,normal_replay
TREATMENT_GAPCRITICAL_NESTED,101,101,Det/images/normal_train/00916476.png,0,normal_replay
TREATMENT_GAPCRITICAL_NESTED,102,102,Det/images/normal_train/00282066.png,0,normal_replay
TREATMENT_GAPCRITICAL_NESTED,103,103,Det/images/normal_train/01261381.png,0,normal_replay
TREATMENT_GAPCRITICAL_NESTED,104,104,Det/images/normal_train/00166274.png,0,normal_replay
TREATMENT_GAPCRITICAL_NESTED,105,105,Det/images/normal_train/00534646.png,0,normal_replay
TREATMENT_GAPCRITICAL_NESTED,106,106,Det/images/normal_train/01012631.png,0,normal_replay
TREATMENT_GAPCRITICAL_NESTED,107,107,Det/images/normal_train/00733818.png,0,normal_replay
TREATMENT_GAPCRITICAL_NESTED,108,108,Det/images/normal_train/00935766.png,0,normal_replay
TREATMENT_GAPCRITICAL_NESTED,109,109,Det/images/normal_train/00569541.png,0,normal_replay
TREATMENT_GAPCRITICAL_NESTED,110,110,Det/images/normal_train/00566405.png,0,normal_replay
TREATMENT_GAPCRITICAL_NESTED,111,111,Det/images/normal_train/00702427.png,0,normal_replay
TREATMENT_GAPCRITICAL_NESTED,112,112,Det/images/normal_train/00688062.png,0,normal_replay
TREATMENT_GAPCRITICAL_NESTED,113,113,Det/images/normal_train/00419255.png,0,normal_replay
TREATMENT_GAPCRITICAL_NESTED,114,114,Det/images/normal_train/00195836.png,0,normal_replay
TREATMENT_GAPCRITICAL_NESTED,115,115,Det/images/normal_train/00200411.png,0,normal_replay
TREATMENT_GAPCRITICAL_NESTED,116,116,Det/images/normal_train/01233795.png,0,normal_replay
TREATMENT_GAPCRITICAL_NESTED,117,117,Det/images/normal_train/00488119.png,0,normal_replay
TREATMENT_GAPCRITICAL_NESTED,118,118,Det/images/normal_train/00175714.png,0,normal_replay
TREATMENT_GAPCRITICAL_NESTED,119,119,Det/images/normal_train/00425093.png,0,normal_replay
TREATMENT_GAPCRITICAL_NESTED,120,120,Det/images/normal_train/00263170.png,0,normal_replay
TREATMENT_GAPCRITICAL_NESTED,121,121,Det/images/normal_train/00244763.png,0,normal_replay
TREATMENT_GAPCRITICAL_NESTED,122,122,Det/images/normal_train/00752583.png,0,normal_replay
TREATMENT_GAPCRITICAL_NESTED,123,123,Det/images/normal_train/00410400.png,0,normal_replay
TREATMENT_GAPCRITICAL_NESTED,124,124,Det/images/normal_train/00655477.png,0,normal_replay
TREATMENT_GAPCRITICAL_NESTED,125,125,Det/images/normal_train/00954832.png,0,normal_replay
TREATMENT_GAPCRITICAL_NESTED,126,126,Det/images/normal_train/00886601.png,0,normal_replay
TREATMENT_GAPCRITICAL_NESTED,127,127,Det/images/normal_train/00668749.png,0,normal_replay
TREATMENT_GAPCRITICAL_NESTED,128,128,Det/images/normal_train/00547796.png,0,normal_replay
TREATMENT_GAPCRITICAL_NESTED,129,129,Det/images/normal_train/00605776.png,0,normal_replay
TREATMENT_GAPCRITICAL_NESTED,130,130,Det/images/normal_train/00863042.png,0,normal_replay
TREATMENT_GAPCRITICAL_NESTED,131,131,Det/images/normal_train/00839295.png,0,normal_replay
TREATMENT_GAPCRITICAL_NESTED,132,132,Det/images/normal_train/01281553.png,0,normal_replay
TREATMENT_GAPCRITICAL_NESTED,133,133,Det/images/normal_train/00219461.png,0,normal_replay
TREATMENT_GAPCRITICAL_NESTED,134,134,Det/images/normal_train/00825098.png,0,normal_replay
TREATMENT_GAPCRITICAL_NESTED,135,135,Det/images/normal_train/00411950.png,0,normal_replay
TREATMENT_GAPCRITICAL_NESTED,136,136,Det/images/normal_train/01251785.png,0,normal_replay
TREATMENT_GAPCRITICAL_NESTED,137,137,Det/images/normal_train/00330921.png,0,normal_replay
TREATMENT_GAPCRITICAL_NESTED,138,138,Det/images/normal_train/00880150.png,0,normal_replay
TREATMENT_GAPCRITICAL_NESTED,139,139,Det/images/normal_train/01011122.png,0,normal_replay
TREATMENT_GAPCRITICAL_NESTED,140,140,Det/images/normal_train/01170250.png,0,normal_replay
TREATMENT_GAPCRITICAL_NESTED,141,141,Det/images/normal_train/00392585.png,0,normal_replay
TREATMENT_GAPCRITICAL_NESTED,142,142,Det/images/normal_train/00807230.png,0,normal_replay
TREATMENT_GAPCRITICAL_NESTED,143,143,Det/images/normal_train/00292972.png,0,normal_replay
TREATMENT_GAPCRITICAL_NESTED,144,144,Det/images/normal_train/01085279.png,0,normal_replay
TREATMENT_GAPCRITICAL_NESTED,145,145,Det/images/normal_train/00318524.png,0,normal_replay
TREATMENT_GAPCRITICAL_NESTED,146,146,Det/images/normal_train/00218760.png,0,normal_replay
TREATMENT_GAPCRITICAL_NESTED,147,147,Det/images/normal_train/00150766.png,0,normal_replay
TREATMENT_GAPCRITICAL_NESTED,148,148,Det/images/normal_train/00937146.png,0,normal_replay
TREATMENT_GAPCRITICAL_NESTED,149,149,Det/images/normal_train/01005186.png,0,normal_replay
TREATMENT_GAPCRITICAL_NESTED,150,150,Det/images/normal_train/00793171.png,0,normal_replay
TREATMENT_GAPCRITICAL_NESTED,151,151,Det/images/normal_train/01126302.png,0,normal_replay
TREATMENT_GAPCRITICAL_NESTED,152,152,Det/images/normal_train/00364544.png,0,normal_replay
TREATMENT_GAPCRITICAL_NESTED,153,153,Det/images/normal_train/00497811.png,0,normal_replay
TREATMENT_GAPCRITICAL_NESTED,154,154,Det/images/normal_train/01030090.png,0,normal_replay
TREATMENT_GAPCRITICAL_NESTED,155,155,Det/images/normal_train/00169892.png,0,normal_replay
TREATMENT_GAPCRITICAL_NESTED,156,156,Det/images/normal_train/00276634.png,0,normal_replay
TREATMENT_GAPCRITICAL_NESTED,157,157,Det/images/normal_train/00562761.png,0,normal_replay
TREATMENT_GAPCRITICAL_NESTED,158,158,Det/images/normal_train/01284790.png,0,normal_replay
TREATMENT_GAPCRITICAL_NESTED,159,159,Det/images/normal_train/00211400.png,0,normal_replay
TREATMENT_GAPCRITICAL_NESTED,160,160,Det/images/normal_train/00403865.png,0,normal_replay
TREATMENT_GAPCRITICAL_NESTED,161,161,Det/images/normal_train/00337339.png,0,normal_replay
TREATMENT_GAPCRITICAL_NESTED,162,162,Det/images/normal_train/00374247.png,0,normal_replay
TREATMENT_GAPCRITICAL_NESTED,163,163,Det/images/normal_train/01012588.png,0,normal_replay
TREATMENT_GAPCRITICAL_NESTED,164,164,Det/images/normal_train/01273498.png,0,normal_replay
TREATMENT_GAPCRITICAL_NESTED,165,165,Det/images/normal_train/00782074.png,0,normal_replay
TREATMENT_GAPCRITICAL_NESTED,166,166,Det/images/normal_train/00966280.png,0,normal_replay
TREATMENT_GAPCRITICAL_NESTED,167,167,Det/images/normal_train/01199387.png,0,normal_replay
TREATMENT_GAPCRITICAL_NESTED,168,168,Det/images/normal_train/00888336.png,0,normal_replay
TREATMENT_GAPCRITICAL_NESTED,169,169,Det/images/normal_train/00685900.png,0,normal_replay
TREATMENT_GAPCRITICAL_NESTED,170,170,Det/images/normal_train/00286748.png,0,normal_replay
TREATMENT_GAPCRITICAL_NESTED,171,171,Det/images/normal_train/00289918.png,0,normal_replay
TREATMENT_GAPCRITICAL_NESTED,172,172,Det/images/normal_train/00224911.png,0,normal_replay
TREATMENT_GAPCRITICAL_NESTED,173,173,Det/images/normal_train/00683865.png,0,normal_replay
TREATMENT_GAPCRITICAL_NESTED,174,174,Det/images/normal_train/00728231.png,0,normal_replay
TREATMENT_GAPCRITICAL_NESTED,175,175,Det/images/normal_train/01173726.png,0,normal_replay
TREATMENT_GAPCRITICAL_NESTED,176,176,Det/images/normal_train/00254084.png,0,normal_replay
TREATMENT_GAPCRITICAL_NESTED,177,177,Det/images/normal_train/00392586.png,0,normal_replay
TREATMENT_GAPCRITICAL_NESTED,178,178,Det/images/normal_train/00584717.png,0,normal_replay
TREATMENT_GAPCRITICAL_NESTED,179,179,Det/images/normal_train/00884709.png,0,normal_replay
TREATMENT_GAPCRITICAL_NESTED,180,180,Det/images/normal_train/00654528.png,0,normal_replay
TREATMENT_GAPCRITICAL_NESTED,181,181,Det/images/normal_train/00248276.png,0,normal_replay
TREATMENT_GAPCRITICAL_NESTED,182,182,Det/images/normal_train/00781828.png,0,normal_replay
TREATMENT_GAPCRITICAL_NESTED,183,183,Det/images/normal_train/01075342.png,0,normal_replay
TREATMENT_GAPCRITICAL_NESTED,184,184,Det/images/normal_train/00696202.png,0,normal_replay
TREATMENT_GAPCRITICAL_NESTED,185,185,Det/images/normal_train/01058187.png,0,normal_replay
TREATMENT_GAPCRITICAL_NESTED,186,186,Det/images/normal_train/01075426.png,0,normal_replay
TREATMENT_GAPCRITICAL_NESTED,187,187,Det/images/normal_train/00783562.png,0,normal_replay
TREATMENT_GAPCRITICAL_NESTED,188,188,Det/images/normal_train/00399383.png,0,normal_replay
TREATMENT_GAPCRITICAL_NESTED,189,189,Det/images/normal_train/00488061.png,0,normal_replay
TREATMENT_GAPCRITICAL_NESTED,190,190,Det/images/normal_train/00715756.png,0,normal_replay
TREATMENT_GAPCRITICAL_NESTED,191,191,Det/images/normal_train/00331282.png,0,normal_replay
TREATMENT_GAPCRITICAL_NESTED,192,192,Det/images/normal_train/00710921.png,0,normal_replay
TREATMENT_GAPCRITICAL_NESTED,193,193,Det/images/normal_train/00383046.png,0,normal_replay
TREATMENT_GAPCRITICAL_NESTED,194,194,Det/images/normal_train/00619250.png,0,normal_replay
TREATMENT_GAPCRITICAL_NESTED,195,195,Det/images/normal_train/00877861.png,0,normal_replay
TREATMENT_GAPCRITICAL_NESTED,196,196,Det/images/normal_train/01049485.png,0,normal_replay
TREATMENT_GAPCRITICAL_NESTED,197,197,Det/images/normal_train/00570993.png,0,normal_replay
TREATMENT_GAPCRITICAL_NESTED,198,198,Det/images/normal_train/00417103.png,0,normal_replay
TREATMENT_GAPCRITICAL_NESTED,199,199,Det/images/normal_train/01063436.png,0,normal_replay
TREATMENT_GAPCRITICAL_NESTED,200,200,Det/images/normal_train/00727239.png,0,normal_replay
TREATMENT_GAPCRITICAL_NESTED,201,201,Det/images/normal_train/00282064.png,0,normal_replay
TREATMENT_GAPCRITICAL_NESTED,202,202,Det/images/normal_train/01278273.png,0,normal_replay
TREATMENT_GAPCRITICAL_NESTED,203,203,Det/images/normal_train/01262926.png,0,normal_replay
TREATMENT_GAPCRITICAL_NESTED,204,204,Det/images/normal_train/00169156.png,0,normal_replay
TREATMENT_GAPCRITICAL_NESTED,205,205,Det/images/normal_train/00391859.png,0,normal_replay
TREATMENT_GAPCRITICAL_NESTED,206,206,Det/images/normal_train/00839141.png,0,normal_replay
TREATMENT_GAPCRITICAL_NESTED,207,207,Det/images/normal_train/00282076.png,0,normal_replay
TREATMENT_GAPCRITICAL_NESTED,208,208,Det/images/normal_train/00182423.png,0,normal_replay
TREATMENT_GAPCRITICAL_NESTED,209,209,Det/images/normal_train/00426929.png,0,normal_replay
TREATMENT_GAPCRITICAL_NESTED,210,210,Det/images/normal_train/01243765.png,0,normal_replay
TREATMENT_GAPCRITICAL_NESTED,211,211,Det/images/normal_train/00954080.png,0,normal_replay
TREATMENT_GAPCRITICAL_NESTED,212,212,Det/images/normal_train/00249032.png,0,normal_replay
TREATMENT_GAPCRITICAL_NESTED,213,213,Det/images/normal_train/00752788.png,0,normal_replay
TREATMENT_GAPCRITICAL_NESTED,214,214,Det/images/normal_train/00541059.png,0,normal_replay
TREATMENT_GAPCRITICAL_NESTED,215,215,Det/images/normal_train/00577752.png,0,normal_replay
TREATMENT_GAPCRITICAL_NESTED,216,216,Det/images/normal_train/00497038.png,0,normal_replay
TREATMENT_GAPCRITICAL_NESTED,217,217,Det/images/normal_train/00484576.png,0,normal_replay
TREATMENT_GAPCRITICAL_NESTED,218,218,Det/images/normal_train/01202671.png,0,normal_replay
TREATMENT_GAPCRITICAL_NESTED,219,219,Det/images/normal_train/00595537.png,0,normal_replay
TREATMENT_GAPCRITICAL_NESTED,220,220,Det/images/normal_train/00252085.png,0,normal_replay
TREATMENT_GAPCRITICAL_NESTED,221,221,Det/images/normal_train/00184646.png,0,normal_replay
TREATMENT_GAPCRITICAL_NESTED,222,222,Det/images/normal_train/00708058.png,0,normal_replay
TREATMENT_GAPCRITICAL_NESTED,223,223,Det/images/normal_train/01023837.png,0,normal_replay
TREATMENT_GAPCRITICAL_NESTED,224,224,Det/images/normal_train/01278019.png,0,normal_replay
TREATMENT_GAPCRITICAL_NESTED,225,225,Det/images/normal_train/00591230.png,0,normal_replay
TREATMENT_GAPCRITICAL_NESTED,226,226,Det/images/normal_train/00987614.png,0,normal_replay
TREATMENT_GAPCRITICAL_NESTED,227,227,Det/images/normal_train/01283517.png,0,normal_replay
TREATMENT_GAPCRITICAL_NESTED,228,228,Det/images/normal_train/00872090.png,0,normal_replay
TREATMENT_GAPCRITICAL_NESTED,229,229,Det/images/normal_train/00875513.png,0,normal_replay
TREATMENT_GAPCRITICAL_NESTED,230,230,Det/images/normal_train/00388276.png,0,normal_replay
TREATMENT_GAPCRITICAL_NESTED,231,231,Det/images/normal_train/00252064.png,0,normal_replay
TREATMENT_GAPCRITICAL_NESTED,232,232,Det/images/normal_train/00511269.png,0,normal_replay
TREATMENT_GAPCRITICAL_NESTED,233,233,Det/images/normal_train/00362827.png,0,normal_replay
TREATMENT_GAPCRITICAL_NESTED,234,234,Det/images/normal_train/00518879.png,0,normal_replay
TREATMENT_GAPCRITICAL_NESTED,235,235,Det/images/normal_train/00920456.png,0,normal_replay
TREATMENT_GAPCRITICAL_NESTED,236,236,Det/images/normal_train/00522012.png,0,normal_replay
TREATMENT_GAPCRITICAL_NESTED,237,237,Det/images/normal_train/00542019.png,0,normal_replay
TREATMENT_GAPCRITICAL_NESTED,238,238,Det/images/normal_train/00420900.png,0,normal_replay
TREATMENT_GAPCRITICAL_NESTED,239,239,Det/images/normal_train/00183085.png,0,normal_replay
TREATMENT_GAPCRITICAL_NESTED,240,240,Det/images/normal_train/00988273.png,0,normal_replay
TREATMENT_GAPCRITICAL_NESTED,241,241,Det/images/normal_train/00590002.png,0,normal_replay
TREATMENT_GAPCRITICAL_NESTED,242,242,Det/images/normal_train/00970656.png,0,normal_replay
TREATMENT_GAPCRITICAL_NESTED,243,243,Det/images/normal_train/00829301.png,0,normal_replay
TREATMENT_GAPCRITICAL_NESTED,244,244,Det/images/normal_train/00876003.png,0,normal_replay
TREATMENT_GAPCRITICAL_NESTED,245,245,Det/images/normal_train/00796488.png,0,normal_replay
TREATMENT_GAPCRITICAL_NESTED,246,246,Det/images/normal_train/01199402.png,0,normal_replay
TREATMENT_GAPCRITICAL_NESTED,247,247,Det/images/normal_train/00260553.png,0,normal_replay
TREATMENT_GAPCRITICAL_NESTED,248,248,Det/images/normal_train/01000733.png,0,normal_replay
TREATMENT_GAPCRITICAL_NESTED,249,249,Det/images/normal_train/00737784.png,0,normal_replay
TREATMENT_GAPCRITICAL_NESTED,250,250,Det/images/normal_train/00804883.png,0,normal_replay
TREATMENT_GAPCRITICAL_NESTED,251,251,Det/images/normal_train/00547891.png,0,normal_replay
TREATMENT_GAPCRITICAL_NESTED,252,252,Det/images/normal_train/00396828.png,0,normal_replay
TREATMENT_GAPCRITICAL_NESTED,253,253,Det/images/normal_train/00839442.png,0,normal_replay
TREATMENT_GAPCRITICAL_NESTED,254,254,Det/images/normal_train/00529011.png,0,normal_replay
TREATMENT_GAPCRITICAL_NESTED,255,255,Det/images/normal_train/00329779.png,0,normal_replay
TREATMENT_GAPCRITICAL_NESTED,256,256,Det/images/normal_train/00925359.png,0,normal_replay
TREATMENT_GAPCRITICAL_NESTED,257,257,Det/images/normal_train/00364393.png,0,normal_replay
TREATMENT_GAPCRITICAL_NESTED,258,258,Det/images/normal_train/01275114.png,0,normal_replay
TREATMENT_GAPCRITICAL_NESTED,259,259,Det/images/normal_train/00762889.png,0,normal_replay
TREATMENT_GAPCRITICAL_NESTED,260,260,Det/images/normal_train/00559854.png,0,normal_replay
TREATMENT_GAPCRITICAL_NESTED,261,261,Det/images/normal_train/00603406.png,0,normal_replay
TREATMENT_GAPCRITICAL_NESTED,262,262,Det/images/normal_train/01199289.png,0,normal_replay
TREATMENT_GAPCRITICAL_NESTED,263,263,Det/images/normal_train/01006003.png,0,normal_replay
TREATMENT_GAPCRITICAL_NESTED,264,264,Det/images/normal_train/00405965.png,0,normal_replay
TREATMENT_GAPCRITICAL_NESTED,265,265,Det/images/normal_train/00915241.png,0,normal_replay
TREATMENT_GAPCRITICAL_NESTED,266,266,Det/images/normal_train/00924645.png,0,normal_replay
TREATMENT_GAPCRITICAL_NESTED,267,267,Det/images/normal_train/00843324.png,0,normal_replay
