image_id,y,WaterLevel,PF,DE,FS,RB,AF,OB,BE,RO,IN,FO,Defect
00278079,1,0,0,0,1,0,0,0,0,0,0,0,1
01000306,0,2,0,0,0,0,0,0,0,0,0,0,0
01212195,0,0,0,0,0,0,0,0,0,0,0,0,0
00454141,1,10,0,0,1,0,0,1,1,0,0,0,1
00282071,0,5,0,0,0,0,0,0,0,0,0,0,0
01117862,1,10,1,0,0,0,0,0,0,0,0,0,1
01256980,0,10,0,0,0,0,0,0,0,0,0,0,0
00800512,1,5,0,0,1,0,0,0,0,0,0,0,1
00588997,1,10,0,0,0,0,1,0,1,0,1,0,1
00919799,0,0,0,0,0,0,0,0,0,0,0,0,0
00082370,1,0,0,0,1,0,1,0,0,0,0,0,1
00195648,0,5,0,0,0,0,0,0,0,0,0,0,0
01156630,0,5,0,0,0,0,0,0,0,0,0,0,0
00185816,1,10,0,0,1,0,0,1,0,0,0,0,1
01087102,1,10,0,0,1,0,0,1,0,0,0,0,1
00405214,0,10,0,0,0,0,0,0,0,0,0,0,0
00227005,0,60,0,0,0,0,0,0,0,0,0,0,0
00801155,1,10,0,0,1,0,0,0,0,0,0,0,1
01257381,0,0,0,0,0,0,0,0,0,0,0,0,0
00605045,0,10,0,0,0,0,0,0,0,0,0,0,0
00511768,0,0,0,0,0,0,0,0,0,0,0,0,0
00971291,0,0,0,0,0,0,0,0,0,0,0,0,0
00320889,0,20,0,0,0,0,0,0,0,0,0,0,0
01254218,0,10,0,0,0,0,0,0,0,0,0,0,0
01235068,0,10,0,0,0,0,0,0,0,0,0,0,0
00791888,0,20,0,0,0,0,0,0,0,0,0,0,0
00529009,0,0,0,0,0,0,0,0,0,0,0,0,0
00827832,0,0,0,0,0,0,0,0,0,0,0,0,0
01019554,0,10,0,0,0,0,0,0,0,0,0,0,0
00927579,0,30,0,0,0,0,0,0,0,0,0,0,0
00073110,1,0,0,0,1,0,1,0,0,0,0,1,1
00462040,0,0,0,0,0,0,0,0,0,0,0,0,0
00359888,0,0,0,0,0,0,0,0,0,0,0,0,0
00924659,0,10,0,0,0,0,0,0,0,0,0,0,0
01293103,1,10,0,0,1,0,0,0,0,0,0,0,1
01230250,0,0,0,0,0,0,0,0,0,0,0,0,0
00858562,0,10,0,0,0,0,0,0,0,0,0,0,0
01155242,0,0,0,0,0,0,0,0,0,0,0,0,0
00440476,1,10,0,0,1,0,0,0,0,0,0,0,1
00679927,0,0,0,0,0,0,0,0,0,0,0,0,0
00239194,0,5,0,0,0,0,0,0,0,0,0,0,0
00439583,1,10,0,0,0,1,0,0,0,0,0,0,1
00386459,0,10,0,0,0,0,0,0,0,0,0,0,0
01224287,1,0,0,0,0,0,1,0,0,0,0,0,1
00518904,0,10,0,0,0,0,0,0,0,0,0,0,0
00402308,1,10,0,0,1,0,0,1,0,0,0,0,1
00620314,0,0,0,0,0,0,0,0,0,0,0,0,0
00042519,1,10,0,0,1,0,0,0,0,1,0,0,1
00511485,0,5,0,0,0,0,0,0,0,0,0,0,0
00979186,0,10,0,0,0,0,0,0,0,0,0,0,0
00908939,0,20,0,0,0,0,0,0,0,0,0,0,0
00654275,0,10,0,0,0,0,0,0,0,0,0,0,0
01182638,0,0,0,0,0,0,0,0,0,0,0,0,0
00835634,0,0,0,0,0,0,0,0,0,0,0,0,0
00199430,1,0,0,0,1,0,0,1,1,0,0,0,1
00929425,1,10,0,0,0,0,0,1,0,0,0,0,1
00705461,1,0,0,0,0,0,1,0,0,0,0,0,1
01187353,0,0,0,0,0,0,0,0,0,0,0,0,0
01043723,0,0,0,0,0,0,0,0,0,0,0,0,0
01179814,0,20,0,0,0,0,0,0,0,0,0,0,0
00890429,0,2,0,0,0,0,0,0,0,0,0,0,0
00458621,0,0,0,0,0,0,0,0,0,0,0,0,0
01177571,0,10,0,0,0,0,0,0,0,0,0,0,0
00564730,0,0,0,0,0,0,0,0,0,0,0,0,0
00042554,1,0,0,0,1,0,0,0,0,0,0,0,1
00725365,1,5,0,0,1,1,0,0,0,0,0,0,1
01025187,1,10,0,1,1,0,0,0,0,0,0,0,1
00502034,1,10,0,0,1,0,0,1,0,0,0,0,1
01095679,0,10,0,0,0,0,0,0,0,0,0,0,0
00624034,0,0,0,0,0,0,0,0,0,0,0,0,0
01173501,1,2,0,0,1,0,0,1,1,0,0,0,1
00694580,1,0,0,0,1,0,0,0,0,0,0,0,1
00632912,1,0,0,0,0,0,1,0,0,0,0,0,1
00778896,0,0,0,0,0,0,0,0,0,0,0,0,0
00710575,0,10,0,0,0,0,0,0,0,0,0,0,0
00404915,0,0,0,0,0,0,0,0,0,0,0,0,0
00227707,0,5,0,0,0,0,0,0,0,0,0,0,0
00669571,0,0,0,0,0,0,0,0,0,0,0,0,0
00958235,0,0,0,0,0,0,0,0,0,0,0,0,0
00640369,0,0,0,0,0,0,0,0,0,0,0,0,0
00560637,0,10,0,0,0,0,0,0,0,0,0,0,0
00998017,0,10,0,0,0,0,0,0,0,0,0,0,0
00634556,0,10,0,0,0,0,0,0,0,0,0,0,0
01181011,0,10,0,0,0,0,0,0,0,0,0,0,0
00630052,0,10,0,0,0,0,0,0,0,0,0,0,0
00807420,1,10,0,0,1,0,0,0,0,0,1,0,1
01048861,0,30,0,0,0,0,0,0,0,0,0,0,0
01246577,0,0,0,0,0,0,0,0,0,0,0,0,0
00118494,0,0,0,0,0,0,0,0,0,0,0,0,0
00228096,0,5,0,0,0,0,0,0,0,0,0,0,0
00916219,0,10,0,0,0,0,0,0,0,0,0,0,0
00347509,1,0,0,0,1,0,0,0,0,0,0,0,1
01212819,0,0,0,0,0,0,0,0,0,0,0,0,0
00020616,0,10,0,0,0,0,0,0,0,0,0,0,0
00507627,1,0,0,0,1,0,0,1,0,0,0,0,1
00237514,0,10,0,0,0,0,0,0,0,0,0,0,0
01086999,1,0,0,0,0,0,0,1,0,0,0,0,1
00377959,0,10,0,0,0,0,0,0,0,0,0,0,0
00195612,0,2,0,0,0,0,0,0,0,0,0,0,0
00192853,1,90,0,0,1,0,0,1,0,0,0,0,1
00664727,0,10,0,0,0,0,0,0,0,0,0,0,0
00891338,0,0,0,0,0,0,0,0,0,0,0,0,0
01207229,0,5,0,0,0,0,0,0,0,0,0,0,0
00812194,0,0,0,0,0,0,0,0,0,0,0,0,0
00133735,0,30,0,0,0,0,0,0,0,0,0,0,0
00926548,0,0,0,0,0,0,0,0,0,0,0,0,0
00920000,0,0,0,0,0,0,0,0,0,0,0,0,0
01208277,0,5,0,0,0,0,0,0,0,0,0,0,0
00674213,1,10,0,0,1,0,0,0,0,0,0,0,1
01020000,0,10,0,0,0,0,0,0,0,0,0,0,0
00794076,0,0,0,0,0,0,0,0,0,0,0,0,0
00795342,0,0,0,0,0,0,0,0,0,0,0,0,0
01112277,0,10,0,0,0,0,0,0,0,0,0,0,0
00770909,0,10,0,0,0,0,0,0,0,0,0,0,0
00792859,0,0,0,0,0,0,0,0,0,0,0,0,0
01195620,0,5,0,0,0,0,0,0,0,0,0,0,0
00252491,0,0,0,0,0,0,0,0,0,0,0,0,0
00116350,1,20,0,0,0,0,1,0,0,0,0,0,1
00136609,1,0,0,0,1,0,1,0,0,0,0,0,1
01199418,0,20,0,0,0,0,0,0,0,0,0,0,0
00822832,0,0,0,0,0,0,0,0,0,0,0,0,0
00025024,0,10,0,0,0,0,0,0,0,0,0,0,0
00744534,0,10,0,0,0,0,0,0,0,0,0,0,0
01057831,0,10,0,0,0,0,0,0,0,0,0,0,0
00333030,0,10,0,0,0,0,0,0,0,0,0,0,0
00364795,0,0,0,0,0,0,0,0,0,0,0,0,0
01067267,0,10,0,0,0,0,0,0,0,0,0,0,0
01011747,0,0,0,0,0,0,0,0,0,0,0,0,0
00925247,0,0,0,0,0,0,0,0,0,0,0,0,0
00112012,0,10,0,0,0,0,0,0,0,0,0,0,0
01285451,0,10,0,0,0,0,0,0,0,0,0,0,0
01035148,1,10,0,0,1,0,0,1,1,0,0,0,1
00537241,0,0,0,0,0,0,0,0,0,0,0,0,0
00504702,0,0,0,0,0,0,0,0,0,0,0,0,0
00286400,0,10,0,0,0,0,0,0,0,0,0,0,0
01181133,1,0,0,0,0,0,0,1,1,0,0,0,1
00017559,1,10,0,0,1,0,0,1,1,0,0,0,1
00869942,1,10,0,0,1,0,0,0,0,0,0,0,1
00682475,1,0,0,0,1,0,1,0,0,0,0,0,1
00636635,1,0,0,0,1,0,1,0,0,0,0,0,1
00974404,0,0,0,0,0,0,0,0,0,0,0,0,0
00861101,0,20,0,0,0,0,0,0,0,0,0,0,0
00114380,1,10,0,0,1,0,0,0,1,0,0,0,1
00243699,0,10,0,0,0,0,0,0,0,0,0,0,0
00889237,0,10,0,0,0,0,0,0,0,0,0,0,0
01186185,1,10,0,0,0,0,1,0,1,0,0,0,1
00160722,0,0,0,0,0,0,0,0,0,0,0,0,0
00148158,0,10,0,0,0,0,0,0,0,0,0,0,0
01134080,1,5,0,0,1,0,0,1,1,0,0,0,1
00225298,0,0,0,0,0,0,0,0,0,0,0,0,0
01181713,1,10,0,0,0,0,0,1,0,0,0,0,1
00166695,0,20,0,0,0,0,0,0,0,0,0,0,0
00481113,0,30,0,0,0,0,0,0,0,0,0,0,0
01129179,0,0,0,0,0,0,0,0,0,0,0,0,0
01031644,0,0,0,0,0,0,0,0,0,0,0,0,0
00546257,0,0,0,0,0,0,0,0,0,0,0,0,0
00910315,0,10,0,0,0,0,0,0,0,0,0,0,0
00678529,1,0,1,1,0,0,0,0,0,0,0,0,1
00362909,1,10,0,0,0,1,0,1,0,0,0,0,1
01218667,0,5,0,0,0,0,0,0,0,0,0,0,0
00210755,0,0,0,0,0,0,0,0,0,0,0,0,0
00278385,1,5,0,0,1,0,0,1,1,0,0,0,1
00812618,0,0,0,0,0,0,0,0,0,0,0,0,0
00410385,0,0,0,0,0,0,0,0,0,0,0,0,0
01260476,0,10,0,0,0,0,0,0,0,0,0,0,0
00178277,1,0,0,0,1,0,0,1,1,0,1,0,1
01287744,0,20,0,0,0,0,0,0,0,0,0,0,0
01161035,0,20,0,0,0,0,0,0,0,0,0,0,0
00683055,0,0,0,0,0,0,0,0,0,0,0,0,0
01046049,1,10,0,0,1,0,0,1,0,0,0,0,1
01023636,0,0,0,0,0,0,0,0,0,0,0,0,0
00858734,0,10,0,0,0,0,0,0,0,0,0,0,0
01256634,0,0,0,0,0,0,0,0,0,0,0,0,0
01264761,1,20,0,0,1,0,0,1,0,0,0,0,1
01183758,0,10,0,0,0,0,0,0,0,0,0,0,0
00937761,1,0,0,0,0,0,0,1,0,0,0,0,1
00514153,0,0,0,0,0,0,0,0,0,0,0,0,0
00625515,0,0,0,0,0,0,0,0,0,0,0,0,0
01092020,1,0,0,1,0,0,0,0,0,0,0,0,1
01050261,0,2,0,0,0,0,0,0,0,0,0,0,0
00550978,0,0,0,0,0,0,0,0,0,0,0,0,0
01022592,0,10,0,0,0,0,0,0,0,0,0,0,0
01112804,0,10,0,0,0,0,0,0,0,0,0,0,0
00338791,0,2,0,0,0,0,0,0,0,0,0,0,0
00117395,0,0,0,0,0,0,0,0,0,0,0,0,0
01124787,0,0,0,0,0,0,0,0,0,0,0,0,0
00822982,0,0,0,0,0,0,0,0,0,0,0,0,0
00176420,1,0,0,0,1,0,0,0,0,0,0,0,1
00479978,0,0,0,0,0,0,0,0,0,0,0,0,0
00666092,1,10,0,0,0,0,1,0,0,0,0,0,1
00159711,1,0,0,0,1,0,1,0,0,0,0,0,1
00420639,1,5,0,0,1,0,0,0,0,0,0,0,1
00452823,0,10,0,0,0,0,0,0,0,0,0,0,0
00561922,0,0,0,0,0,0,0,0,0,0,0,0,0
00463851,1,10,0,0,1,0,1,0,1,0,0,0,1
00928970,0,20,0,0,0,0,0,0,0,0,0,0,0
01253423,1,0,0,0,0,0,0,1,0,0,0,0,1
00798311,0,0,0,0,0,0,0,0,0,0,0,0,0
00890676,0,0,0,0,0,0,0,0,0,0,0,0,0
00107850,1,0,0,0,1,0,0,1,0,0,0,0,1
00163759,0,20,0,0,0,0,0,0,0,0,0,0,0
01213180,0,0,0,0,0,0,0,0,0,0,0,0,0
00332450,0,10,0,0,0,0,0,0,0,0,0,0,0
00614139,0,10,0,0,0,0,0,0,0,0,0,0,0
01249998,1,0,0,0,1,1,0,1,0,0,0,0,1
00809720,0,10,0,0,0,0,0,0,0,0,0,0,0
01004470,0,30,0,0,0,0,0,0,0,0,0,0,0
00991925,0,0,0,0,0,0,0,0,0,0,0,0,0
01291609,0,0,0,0,0,0,0,0,0,0,0,0,0
00687685,1,0,0,0,1,0,0,0,0,0,0,0,1
00576496,0,0,0,0,0,0,0,0,0,0,0,0,0
00959637,0,5,0,0,0,0,0,0,0,0,0,0,0
00124369,1,30,0,0,1,0,0,0,0,0,0,0,1
00079336,1,10,0,0,1,0,0,1,0,0,0,0,1
00806035,0,5,0,0,0,0,0,0,0,0,0,0,0
00054124,0,10,0,0,0,0,0,0,0,0,0,0,0
00699352,0,0,0,0,0,0,0,0,0,0,0,0,0
00618143,0,0,0,0,0,0,0,0,0,0,0,0,0
01270008,0,0,0,0,0,0,0,0,0,0,0,0,0
00804159,0,10,0,0,0,0,0,0,0,0,0,0,0
00347966,0,2,0,0,0,0,0,0,0,0,0,0,0
00441075,0,50,0,0,0,0,0,0,0,0,0,0,0
00848243,0,0,0,0,0,0,0,0,0,0,0,0,0
00538486,0,20,0,0,0,0,0,0,0,0,0,0,0
00780125,0,10,0,0,0,0,0,0,0,0,0,0,0
01081645,0,0,0,0,0,0,0,0,0,0,0,0,0
00047096,0,10,0,0,0,0,0,0,0,0,0,0,0
01095019,0,0,0,0,0,0,0,0,0,0,0,0,0
00420744,1,5,0,0,0,0,0,1,1,0,0,0,1
00759829,0,10,0,0,0,0,0,0,0,0,0,0,0
00457905,0,5,0,0,0,0,0,0,0,0,0,0,0
00538072,1,10,0,0,1,0,0,0,1,0,1,0,1
00756337,0,10,0,0,0,0,0,0,0,0,0,0,0
01056064,0,0,0,0,0,0,0,0,0,0,0,0,0
00131868,0,10,0,0,0,0,0,0,0,0,0,0,0
00716569,1,5,0,0,1,1,0,0,1,0,1,0,1
00723854,0,2,0,0,0,0,0,0,0,0,0,0,0
00578772,0,0,0,0,0,0,0,0,0,0,0,0,0
00816903,0,5,0,0,0,0,0,0,0,0,0,0,0
00215286,0,20,0,0,0,0,0,0,0,0,0,0,0
00592280,0,10,0,0,0,0,0,0,0,0,0,0,0
00288109,0,10,0,0,0,0,0,0,0,0,0,0,0
00803848,0,2,0,0,0,0,0,0,0,0,0,0,0
00038248,0,0,0,0,0,0,0,0,0,0,0,0,0
00232422,0,10,0,0,0,0,0,0,0,0,0,0,0
01232376,0,10,0,0,0,0,0,0,0,0,0,0,0
00416751,0,2,0,0,0,0,0,0,0,0,0,0,0
00775026,1,0,0,0,1,0,0,0,0,0,0,1,1
01138367,0,0,0,0,0,0,0,0,0,0,0,0,0
01061344,0,0,0,0,0,0,0,0,0,0,0,0,0
00162490,0,10,0,0,0,0,0,0,0,0,0,0,0
00872787,0,0,0,0,0,0,0,0,0,0,0,0,0
00498647,1,10,0,0,0,0,0,1,0,0,0,0,1
01172410,1,2,0,0,1,0,0,1,0,0,0,0,1
00149263,1,0,0,0,1,0,0,0,0,0,0,0,1
01069920,0,40,0,0,0,0,0,0,0,0,0,0,0
00351344,1,0,0,0,0,0,1,0,0,0,0,0,1
00211258,0,2,0,0,0,0,0,0,0,0,0,0,0
00595497,0,10,0,0,0,0,0,0,0,0,0,0,0
00740500,0,10,0,0,0,0,0,0,0,0,0,0,0
00006035,1,0,0,0,1,1,1,0,0,0,0,0,1
00463783,1,0,0,0,0,0,0,1,1,0,0,0,1
01231324,0,0,0,0,0,0,0,0,0,0,0,0,0
00964234,0,5,0,0,0,0,0,0,0,0,0,0,0
00763195,1,0,0,0,1,0,1,0,0,0,0,0,1
01061951,1,0,0,0,1,0,1,0,0,0,0,0,1
01104900,1,0,0,0,0,0,0,1,0,0,0,0,1
00715156,1,2,0,0,1,0,0,0,0,0,0,1,1
00379827,0,0,0,0,0,0,0,0,0,0,0,0,0
00301101,1,2,0,0,1,0,0,1,0,0,0,0,1
00292697,1,0,0,0,1,0,0,1,0,0,0,0,1
00109991,1,0,0,0,1,0,0,0,0,0,0,0,1
00339773,0,2,0,0,0,0,0,0,0,0,0,0,0
00331080,0,10,0,0,0,0,0,0,0,0,0,0,0
00777576,1,10,0,0,1,0,0,1,0,0,0,0,1
00943700,0,0,0,0,0,0,0,0,0,0,0,0,0
00509502,0,10,0,0,0,0,0,0,0,0,0,0,0
00385688,1,0,0,0,1,0,0,0,0,0,0,0,1
01249015,1,10,0,1,1,0,0,0,1,0,0,0,1
00303986,1,0,0,0,1,1,0,1,0,0,0,0,1
00836839,0,5,0,0,0,0,0,0,0,0,0,0,0
01281211,0,20,0,0,0,0,0,0,0,0,0,0,0
00332135,0,10,0,0,0,0,0,0,0,0,0,0,0
00167650,0,0,0,0,0,0,0,0,0,0,0,0,0
00696395,0,10,0,0,0,0,0,0,0,0,0,0,0
00195765,0,0,0,0,0,0,0,0,0,0,0,0,0
00921925,0,0,0,0,0,0,0,0,0,0,0,0,0
01140109,0,2,0,0,0,0,0,0,0,0,0,0,0
00978073,0,10,0,0,0,0,0,0,0,0,0,0,0
00132341,0,10,0,0,0,0,0,0,0,0,0,0,0
01096716,0,100,0,0,0,0,0,0,0,0,0,0,0
00596528,0,10,0,0,0,0,0,0,0,0,0,0,0
01106261,0,20,0,0,0,0,0,0,0,0,0,0,0
00635470,0,10,0,0,0,0,0,0,0,0,0,0,0
00077143,1,10,0,0,0,0,0,1,0,0,0,0,1
01193426,1,10,0,0,0,0,0,1,0,0,0,0,1
01030620,0,2,0,0,0,0,0,0,0,0,0,0,0
00626091,1,10,0,0,1,0,0,1,1,0,1,0,1
01181771,1,0,0,0,1,0,0,1,0,0,0,0,1
00099928,0,20,0,0,0,0,0,0,0,0,0,0,0
00737083,0,10,0,0,0,0,0,0,0,0,0,0,0
00083405,1,10,0,0,1,0,0,0,0,0,0,0,1
00816973,0,5,0,0,0,0,0,0,0,0,0,0,0
01197124,1,0,0,1,0,0,0,0,0,0,0,0,1
00822873,0,0,0,0,0,0,0,0,0,0,0,0,0
00495154,0,10,0,0,0,0,0,0,0,0,0,0,0
00178947,1,0,0,0,1,0,0,0,0,0,0,0,1
00221277,0,0,0,0,0,0,0,0,0,0,0,0,0
00164082,1,0,0,0,1,0,1,1,0,0,0,0,1
00676477,1,10,0,0,1,0,0,0,0,0,0,0,1
01075747,1,0,0,0,1,0,0,1,0,0,0,0,1
00763988,0,0,0,0,0,0,0,0,0,0,0,0,0
01178850,1,10,0,0,0,0,0,1,0,0,0,0,1
01271438,0,0,0,0,0,0,0,0,0,0,0,0,0
00373788,0,10,0,0,0,0,0,0,0,0,0,0,0
00340973,0,10,0,0,0,0,0,0,0,0,0,0,0
00954755,1,0,0,0,1,0,0,0,0,0,0,0,1
00689120,1,0,0,0,1,0,0,0,0,0,0,0,1
00896634,1,10,0,1,0,0,0,0,0,0,0,0,1
00736658,1,5,0,0,1,0,0,0,0,0,1,0,1
00030755,0,0,0,0,0,0,0,0,0,0,0,0,0
01112761,0,10,0,0,0,0,0,0,0,0,0,0,0
00380598,0,10,0,0,0,0,0,0,0,0,0,0,0
00190083,0,2,0,0,0,0,0,0,0,0,0,0,0
00909425,0,0,0,0,0,0,0,0,0,0,0,0,0
00908265,0,10,0,0,0,0,0,0,0,0,0,0,0
00441149,1,0,0,0,1,0,0,1,0,0,0,0,1
00272490,0,70,0,0,0,0,0,0,0,0,0,0,0
00696497,0,10,0,0,0,0,0,0,0,0,0,0,0
00210098,0,0,0,0,0,0,0,0,0,0,0,0,0
00456019,0,40,0,0,0,0,0,0,0,0,0,0,0
00577700,0,5,0,0,0,0,0,0,0,0,0,0,0
01201199,1,30,0,0,1,0,0,1,1,0,0,0,1
00511763,0,0,0,0,0,0,0,0,0,0,0,0,0
01163560,0,20,0,0,0,0,0,0,0,0,0,0,0
01004506,0,40,0,0,0,0,0,0,0,0,0,0,0
00097471,1,20,0,0,1,0,1,1,1,0,0,0,1
00017860,1,10,0,0,1,0,0,0,1,0,0,0,1
00494268,0,0,0,0,0,0,0,0,0,0,0,0,0
00936220,1,10,0,0,0,0,0,1,1,0,0,0,1
00731318,1,5,0,0,1,0,0,0,0,0,0,0,1
00232053,0,5,0,0,0,0,0,0,0,0,0,0,0
01234876,0,0,0,0,0,0,0,0,0,0,0,0,0
00592250,0,10,0,0,0,0,0,0,0,0,0,0,0
01259834,0,10,0,0,0,0,0,0,0,0,0,0,0
00859870,1,10,0,0,0,0,0,1,0,0,0,0,1
00160830,1,0,0,0,1,0,0,1,0,0,0,0,1
00823746,0,0,0,0,0,0,0,0,0,0,0,0,0
00160751,1,10,0,0,1,0,1,1,1,0,0,0,1
00382991,1,0,0,0,1,0,0,0,0,0,0,0,1
01100960,1,0,0,0,1,0,0,1,0,0,0,0,1
00376060,1,10,0,0,1,0,0,1,0,0,0,0,1
00857427,0,10,0,0,0,0,0,0,0,0,0,0,0
00406735,1,0,0,0,1,0,0,1,0,0,0,0,1
00944873,0,0,0,0,0,0,0,0,0,0,0,0,0
00017676,0,10,0,0,0,0,0,0,0,0,0,0,0
01187880,0,0,0,0,0,0,0,0,0,0,0,0,0
00720280,0,20,0,0,0,0,0,0,0,0,0,0,0
01145519,0,0,0,0,0,0,0,0,0,0,0,0,0
00029746,1,10,0,0,1,0,0,0,1,0,0,0,1
01233903,0,20,0,0,0,0,0,0,0,0,0,0,0
01286265,1,10,0,1,1,0,0,0,0,0,0,0,1
00163083,1,0,0,0,1,0,0,1,0,1,0,0,1
00881863,1,0,0,0,1,0,0,0,0,0,0,0,1
01100540,0,20,0,0,0,0,0,0,0,0,0,0,0
01186835,1,10,0,0,0,0,1,0,0,0,0,0,1
00577791,0,5,0,0,0,0,0,0,0,0,0,0,0
00983717,1,5,0,0,1,0,0,1,0,1,0,0,1
00203685,1,0,0,0,1,0,1,1,1,0,0,0,1
