sample_id,split_role,y_true,image_sha256,retained_sample_id,retained_split_role,reason
Det/images/normal_val_cal/01056540.png,normal_val_cal,0,6CC3827D3F3FCDAEA5B783D75EC6262E1D0BC2F6E94B81B5340B1B42E071CAC2,Det/images/normal_train/01056526.png,normal_train,CONTENT_SHA_COLLIDES_WITH_HIGHER_PRIORITY_ROLE
Det/images/normal_val_cal/01153454.png,normal_val_cal,0,0438F429F644290C4667C90981FDCCAB461DC96C6B34CFBB1DFBE8C6B02C780B,Det/images/normal_train/01153477.png,normal_train,CONTENT_SHA_COLLIDES_WITH_HIGHER_PRIORITY_ROLE
Det/images/normal_val_cal/01153460.png,normal_val_cal,0,070F3453D4A798552C05E872B6C4C1E2242C3829CE9B5AAA07542775A149F79C,Det/images/normal_train/01153483.png,normal_train,CONTENT_SHA_COLLIDES_WITH_HIGHER_PRIORITY_ROLE
Det/images/normal_val_cal/01153470.png,normal_val_cal,0,BEAB53FEC628FEFB6180ECA9103ED387AAD29FB5504706ABD4E23BED9B33164F,Det/images/normal_train/01153447.png,normal_train,CONTENT_SHA_COLLIDES_WITH_HIGHER_PRIORITY_ROLE
Det/images/normal_val_cal/01153475.png,normal_val_cal,0,8E197352E4D4EF03EF1AC7516E85459A00CF5B705406E972D60FE51E8817FFCD,Det/images/normal_val_cal/01153452.png,normal_val_cal,CONTENT_SHA_DUPLICATE_WITHIN_EVALUATION_ROLE
Det/images/normal_val_cal/01153495.png,normal_val_cal,0,1BBF2995C762CFA126119BA86E7FC492605688104981BDAD39AD1AE02B682531,Det/images/normal_train/01153395.png,normal_train,CONTENT_SHA_COLLIDES_WITH_HIGHER_PRIORITY_ROLE
Det/images/normal_val_cal/01153496.png,normal_val_cal,0,786B964DF8357EE09CEB948CF8CCF323DF1DE58155196645F656BF5560C04AE0,Det/images/normal_val_cal/01153396.png,normal_val_cal,CONTENT_SHA_DUPLICATE_WITHIN_EVALUATION_ROLE
Det/images/normal_val_cal/01155279.png,normal_val_cal,0,FDB94370EE2C3074C3BFF672BEAD7AE6C24D7C0DB81B8CAEE6EC4FFB79B55BEF,Det/images/normal_val_cal/01155173.png,normal_val_cal,CONTENT_SHA_DUPLICATE_WITHIN_EVALUATION_ROLE
Det/images/normal_val_model/00269062.png,normal_val_model,0,2D0F4D9BE002CC503F322448C6262D28EBDB91DA8B9F32C4D79CEFB3360215EA,Det/images/normal_train/00268868.png,normal_train,CONTENT_SHA_COLLIDES_WITH_HIGHER_PRIORITY_ROLE
Det/images/normal_val_model/00711972.png,normal_val_model,0,EBC4980D785A2BD29E5204272E632544286601F1835C8AEF8571FB935043725A,Det/images/normal_train/00717360.png,normal_train,CONTENT_SHA_COLLIDES_WITH_HIGHER_PRIORITY_ROLE
Det/images/normal_val_model/00859858.png,normal_val_model,0,FE1FD8E91A983697AD4D71600BFAFCCE05E7F8B573CA3C499916930A13817CBF,Det/images/normal_train/00174402.png,normal_train,CONTENT_SHA_COLLIDES_WITH_HIGHER_PRIORITY_ROLE
Det/images/normal_val_op/00174132.png,normal_val_op,0,B41054AC97BB1EE61093A3EC26D9FDC7D732B6BBB9A4D10FEAEC79C1DC1ADEBD,Det/images/normal_val_cal/00859824.png,normal_val_cal,CONTENT_SHA_COLLIDES_WITH_HIGHER_PRIORITY_ROLE
Det/images/normal_val_op/00174151.png,normal_val_op,0,1186E882EFAB6DA94202350036391436A4CC5F3D935E2C5BFB770B66A7670134,Det/images/normal_train/00859794.png,normal_train,CONTENT_SHA_COLLIDES_WITH_HIGHER_PRIORITY_ROLE
Det/images/normal_val_op/00174156.png,normal_val_op,0,3AB8BCBEBB6C136C77C28EE074861E097C44CEC6E5A435989BF13E14A4007E76,Det/images/normal_val_cal/00859799.png,normal_val_cal,CONTENT_SHA_COLLIDES_WITH_HIGHER_PRIORITY_ROLE
Det/images/normal_val_op/00174160.png,normal_val_op,0,311A6B1ACFB74ECB4D4989BBA3290A8242E71E6C30B04F3F7A483BF8719BB586,Det/images/normal_val_cal/00859803.png,normal_val_cal,CONTENT_SHA_COLLIDES_WITH_HIGHER_PRIORITY_ROLE
Det/images/normal_val_op/00174224.png,normal_val_op,0,53F1FFB97CCCCD86ECA34795444CCBD32D5B3D8706E507C93D71057C0C7884F1,Det/images/normal_val_model/00859679.png,normal_val_model,CONTENT_SHA_COLLIDES_WITH_HIGHER_PRIORITY_ROLE
Det/images/normal_val_op/00174236.png,normal_val_op,0,227DC2F7E4AFE97F7BF06D957DC1E3270D2F297E498598C42DF7E1F0D74F9D36,Det/images/normal_val_cal/00859691.png,normal_val_cal,CONTENT_SHA_COLLIDES_WITH_HIGHER_PRIORITY_ROLE
Det/images/normal_val_op/00174357.png,normal_val_op,0,6650D5305906CF4A749F910D1E5E8A8347C4BBDF44B4AF1D7BA5A38B0317711B,Det/images/normal_val_cal/00859807.png,normal_val_cal,CONTENT_SHA_COLLIDES_WITH_HIGHER_PRIORITY_ROLE
Det/images/normal_val_op/00174409.png,normal_val_op,0,AE41369DEE55EE7F39B01F7AA34A1E475192247B5AA68A9AA69AC3CB34A26E90,Det/images/normal_val_cal/00859865.png,normal_val_cal,CONTENT_SHA_COLLIDES_WITH_HIGHER_PRIORITY_ROLE
Det/images/normal_val_op/00175377.png,normal_val_op,0,3F498723FBE1A5CF3470D965DA7A202DF1ED7A4C40366C0BFA4E3A850475AD5F,Det/images/normal_val_cal/00859788.png,normal_val_cal,CONTENT_SHA_COLLIDES_WITH_HIGHER_PRIORITY_ROLE
Det/images/normal_val_op/00268840.png,normal_val_op,0,13A37034E26F1851C1446FB03BA09A5EA55A83C9635DCD91620D00F016D2DF38,Det/images/normal_val_cal/00269034.png,normal_val_cal,CONTENT_SHA_COLLIDES_WITH_HIGHER_PRIORITY_ROLE
Det/images/normal_val_op/00268866.png,normal_val_op,0,652694512EDCD163AE4CB4E9CF87B9A55EAB6E0C89E54D72402947C661486069,Det/images/normal_val_model/00269060.png,normal_val_model,CONTENT_SHA_COLLIDES_WITH_HIGHER_PRIORITY_ROLE
Det/images/normal_val_op/00268873.png,normal_val_op,0,895BDC0F8A0A9A6E3B3088E017E6124DFC5308700D7BB60671F8FAD8FE90BAEE,Det/images/normal_val_cal/00269067.png,normal_val_cal,CONTENT_SHA_COLLIDES_WITH_HIGHER_PRIORITY_ROLE
Det/images/normal_val_op/00268936.png,normal_val_op,0,ADB552E454405FB3508BCA85D4AFD40E0B9D06B3CDBB6854C6884D5269CD8B0A,Det/images/normal_train/00269130.png,normal_train,CONTENT_SHA_COLLIDES_WITH_HIGHER_PRIORITY_ROLE
Det/images/normal_val_op/00268947.png,normal_val_op,0,4FD6C51B3E8B2606CCD8DCEC1F09C77F1532A2F4DBE4C196904F2712B8203854,Det/images/normal_train/00269141.png,normal_train,CONTENT_SHA_COLLIDES_WITH_HIGHER_PRIORITY_ROLE
Det/images/normal_val_op/00269068.png,normal_val_op,0,DBB601485C3CFFA32D06375F8B08A4464493BBA4BB62FE5C04BD31AA6BAC1F83,Det/images/normal_val_op/00268874.png,normal_val_op,CONTENT_SHA_DUPLICATE_WITHIN_EVALUATION_ROLE
Det/images/normal_val_op/00269074.png,normal_val_op,0,3797B64E19E53A7A83ED2A6F210CA46EE21DEC53E935F14A0E8EC0809CA870EF,Det/images/normal_val_op/00268880.png,normal_val_op,CONTENT_SHA_DUPLICATE_WITHIN_EVALUATION_ROLE
Det/images/normal_val_op/00269075.png,normal_val_op,0,0E7EA4B3A6EAAB92E3B7F5F572CA354A70B4BC54B0BB9D2A3B793B3074E82CEC,Det/images/normal_val_cal/00268881.png,normal_val_cal,CONTENT_SHA_COLLIDES_WITH_HIGHER_PRIORITY_ROLE
Det/images/normal_val_op/00269116.png,normal_val_op,0,E8833E1C588C3D2216DB9252E0765C578DCB69DC268D5CC4179AAC13FD7C5D46,Det/images/normal_val_cal/00268922.png,normal_val_cal,CONTENT_SHA_COLLIDES_WITH_HIGHER_PRIORITY_ROLE
Det/images/normal_val_op/00269117.png,normal_val_op,0,102193D98F22BE8292123C5EE21D03DC87306154E7700955A8669A02790C234A,Det/images/normal_val_cal/00268923.png,normal_val_cal,CONTENT_SHA_COLLIDES_WITH_HIGHER_PRIORITY_ROLE
Det/images/normal_val_op/00524601.png,normal_val_op,0,FD98B8DBB8514DB1635A7EB4833F0B308405AED24EF4DC528DECF34AB9FC3891,Det/images/normal_val_cal/00524649.png,normal_val_cal,CONTENT_SHA_COLLIDES_WITH_HIGHER_PRIORITY_ROLE
Det/images/normal_val_op/00524647.png,normal_val_op,0,7B0CAB23151444788951ED3B4F5D11C53C2B2F0D673D11199702EC4788A6A27B,Det/images/normal_val_op/00524599.png,normal_val_op,CONTENT_SHA_DUPLICATE_WITHIN_EVALUATION_ROLE
Det/images/normal_val_op/00665474.png,normal_val_op,0,F3013F092B46143732A65A1143431EC28E052A6AFA08C0C548ACC1B29ADB41B2,Det/images/normal_train/00665483.png,normal_train,CONTENT_SHA_COLLIDES_WITH_HIGHER_PRIORITY_ROLE
Det/images/normal_val_op/00691946.png,normal_val_op,0,CA10097F0C0492513AF658D30FF555122BB62572557A16B3F81EBF2FAA90933C,Det/images/normal_val_model/00691923.png,normal_val_model,CONTENT_SHA_COLLIDES_WITH_HIGHER_PRIORITY_ROLE
Det/images/normal_val_op/00711975.png,normal_val_op,0,D43A4E9A2EDB2F5467D1BDCBA0FDD405C3A504779AC8B91E6309BD0A641C8218,Det/images/normal_val_cal/00717363.png,normal_val_cal,CONTENT_SHA_COLLIDES_WITH_HIGHER_PRIORITY_ROLE
Det/images/normal_val_op/00712007.png,normal_val_op,0,D0322548342EF40A6E18E6564E7E9308695FC194E7B8E1D51A4F06A93847E7B6,Det/images/normal_train/00717395.png,normal_train,CONTENT_SHA_COLLIDES_WITH_HIGHER_PRIORITY_ROLE
Det/images/normal_val_op/00712019.png,normal_val_op,0,EDD14CD79D8460B4A8DBF989DFBEE42622F749A1A70275F850E6323BA312226F,Det/images/normal_train/00717407.png,normal_train,CONTENT_SHA_COLLIDES_WITH_HIGHER_PRIORITY_ROLE
Det/images/normal_val_op/00717352.png,normal_val_op,0,02D8FEF194452D8FF071FD5902D9347618E64C4A957BA010E7CDE0DE790040C1,Det/images/normal_val_cal/00711964.png,normal_val_cal,CONTENT_SHA_COLLIDES_WITH_HIGHER_PRIORITY_ROLE
Det/images/normal_val_op/00717356.png,normal_val_op,0,D553C612FDFC913335CFCA413B55AE8E0155FA12A96606140D266476F3C745C5,Det/images/normal_val_op/00711968.png,normal_val_op,CONTENT_SHA_DUPLICATE_WITHIN_EVALUATION_ROLE
Det/images/normal_val_op/00717383.png,normal_val_op,0,BA7569F85C7E06DD45EF5FE8145C03BB25FAE96432DB2C25D672A21A37D97DD5,Det/images/normal_val_op/00711995.png,normal_val_op,CONTENT_SHA_DUPLICATE_WITHIN_EVALUATION_ROLE
Det/images/normal_val_op/00717384.png,normal_val_op,0,D5B634FC6979AABC8A4032250C8EA2531B4E65B58EACE881EA878E5CB3134771,Det/images/normal_train/00711996.png,normal_train,CONTENT_SHA_COLLIDES_WITH_HIGHER_PRIORITY_ROLE
Det/images/normal_val_op/00717392.png,normal_val_op,0,65C6366EEF67612A1CDD0D17C11A809346ED65B1B4D6D1EDC893DE8771371AFE,Det/images/normal_val_op/00712004.png,normal_val_op,CONTENT_SHA_DUPLICATE_WITHIN_EVALUATION_ROLE
Det/images/normal_val_op/00717402.png,normal_val_op,0,D65329E1C2A1AF3EADC10EC6203E57A67C88C767840A9A19836E93629646B8FE,Det/images/normal_val_cal/00712014.png,normal_val_cal,CONTENT_SHA_COLLIDES_WITH_HIGHER_PRIORITY_ROLE
Det/images/normal_val_op/00717422.png,normal_val_op,0,814662C16EF5A27AE75F9C1C89D9B1C2193D4C3F9F7699C089DCC28CB4B223CF,Det/images/normal_val_cal/00712034.png,normal_val_cal,CONTENT_SHA_COLLIDES_WITH_HIGHER_PRIORITY_ROLE
Det/images/normal_val_op/00717425.png,normal_val_op,0,D484B668D3421F331BAA53BF2816093C49A08148371F61A83E4467944AE048D1,Det/images/normal_val_op/00712037.png,normal_val_op,CONTENT_SHA_DUPLICATE_WITHIN_EVALUATION_ROLE
Det/images/normal_val_op/00859705.png,normal_val_op,0,C5F71C2A03E9C757C2F168B3B92C9DB1B94737EED823A9D9AD30BB9BCDF7CD01,Det/images/normal_train/00174250.png,normal_train,CONTENT_SHA_COLLIDES_WITH_HIGHER_PRIORITY_ROLE
Det/images/normal_val_op/00859787.png,normal_val_op,0,B378F9B8576961BC77F3EAED9E98FE5CECB56E2A4AA3D457387FE13E230E7F4A,Det/images/normal_val_cal/00175376.png,normal_val_cal,CONTENT_SHA_COLLIDES_WITH_HIGHER_PRIORITY_ROLE
Det/images/normal_val_op/00859809.png,normal_val_op,0,53D0F602CBDC3B56ECFEECC2DF5B959DA91CBB448766F20DAF45B3F026EE2EF5,Det/images/normal_train/00174359.png,normal_train,CONTENT_SHA_COLLIDES_WITH_HIGHER_PRIORITY_ROLE
Det/images/normal_val_op/00859811.png,normal_val_op,0,3BAA166021F5E06F68A0BCA9AFE2AC4446B34D9B83D86673D4E685BD03BAA206,Det/images/normal_val_cal/00174361.png,normal_val_cal,CONTENT_SHA_COLLIDES_WITH_HIGHER_PRIORITY_ROLE
Det/images/normal_val_op/00859812.png,normal_val_op,0,8FFE333E2B3C15BDA61FBB84384AEBB927B5495700BD930A4A85DD24C6A8AB7B,Det/images/normal_val_cal/00174362.png,normal_val_cal,CONTENT_SHA_COLLIDES_WITH_HIGHER_PRIORITY_ROLE
Det/images/normal_val_op/00859813.png,normal_val_op,0,3F56AF0C033A438F5F0B7F8D79A52031D5C11EC5BECF7378EBD1B72A8F648D66,Det/images/normal_val_cal/00174363.png,normal_val_cal,CONTENT_SHA_COLLIDES_WITH_HIGHER_PRIORITY_ROLE
Det/images/normal_val_op/00859815.png,normal_val_op,0,B684B3037DD15DA53D8FA90017C40C814948688FC7E6C7F4AA85BF1C64309A99,Det/images/normal_val_cal/00174365.png,normal_val_cal,CONTENT_SHA_COLLIDES_WITH_HIGHER_PRIORITY_ROLE
Det/images/normal_val_op/00859823.png,normal_val_op,0,9D9BF1386C2291468516343F72012EFD89BB505555864B9DB24B2CEAF49E3AD1,Det/images/normal_val_op/00174131.png,normal_val_op,CONTENT_SHA_DUPLICATE_WITHIN_EVALUATION_ROLE
Det/images/normal_val_op/00859830.png,normal_val_op,0,3502151236F108EF8E675E9C73DC8F5E42F116305D960B70FA0DC9A72527BE98,Det/images/normal_val_op/00174138.png,normal_val_op,CONTENT_SHA_DUPLICATE_WITHIN_EVALUATION_ROLE
Det/images/normal_val_op/00859833.png,normal_val_op,0,7373BE867FFA5D903BB82F19B35F84B568841FCF8E2BF72682CCC5631FEB336B,Det/images/normal_val_op/00174141.png,normal_val_op,CONTENT_SHA_DUPLICATE_WITHIN_EVALUATION_ROLE
Det/images/normal_val_op/00859843.png,normal_val_op,0,EC523B58A3F66B513D7B4B0563297C79311986C3DB9DE4817D69DACEA354898A,Det/images/normal_train/00174387.png,normal_train,CONTENT_SHA_COLLIDES_WITH_HIGHER_PRIORITY_ROLE
Det/images/normal_val_op/00859847.png,normal_val_op,0,C36D4CCA41A96CA4DDE949922986C63BA687C949CF40DD63B30C4AE4B3BB49C3,Det/images/normal_train/00174391.png,normal_train,CONTENT_SHA_COLLIDES_WITH_HIGHER_PRIORITY_ROLE
Det/images/normal_val_op/00859862.png,normal_val_op,0,B066509E23ED45180123246B9C6B378A249ACFE05144709CABB22B13F8C37751,Det/images/normal_train/00174406.png,normal_train,CONTENT_SHA_COLLIDES_WITH_HIGHER_PRIORITY_ROLE
Det/images/normal_val_op/01153423.png,normal_val_op,0,F409F457EF30CB6279131374C61755B11846E2D49C9F87A13086AFAEA705D3C8,Det/images/normal_val_op/01153418.png,normal_val_op,CONTENT_SHA_DUPLICATE_WITHIN_EVALUATION_ROLE
Det/images/normal_val_op/01153450.png,normal_val_op,0,B9FB7111E41D8B7AD554A2CF9BD1333A669D29C6E0EEF8166113D4C2CDE0CB73,Det/images/normal_train/01153473.png,normal_train,CONTENT_SHA_COLLIDES_WITH_HIGHER_PRIORITY_ROLE
Det/images/normal_val_op/01153453.png,normal_val_op,0,2F89A269BCC50D1CA4BA1A9D90DE226C6844E54B0FE56B4640299112027B8F09,Det/images/normal_val_cal/01153476.png,normal_val_cal,CONTENT_SHA_COLLIDES_WITH_HIGHER_PRIORITY_ROLE
Det/images/normal_val_op/01153482.png,normal_val_op,0,8DD0FEB19BEA939917B968C4E0B1843C9840845350CEB29CCC04BC10C4E5EF22,Det/images/normal_val_cal/01153459.png,normal_val_cal,CONTENT_SHA_COLLIDES_WITH_HIGHER_PRIORITY_ROLE
Det/images/normal_val_op/01153486.png,normal_val_op,0,591BBA593639A291F2C6487BECE7411147A265586180228F9FE5651F82E395C1,Det/images/normal_val_cal/01153463.png,normal_val_cal,CONTENT_SHA_COLLIDES_WITH_HIGHER_PRIORITY_ROLE
Det/images/normal_val_op/01153489.png,normal_val_op,0,17EE3E0EB18176A32C7D4CC6A0E6024FFA9EC8CDCB3D92FB463296FFB9B8995F,Det/images/normal_val_op/01153466.png,normal_val_op,CONTENT_SHA_DUPLICATE_WITHIN_EVALUATION_ROLE
Det/images/normal_val_op/01155268.png,normal_val_op,0,35DA8DF1A205ED8BE3B83B087121B5DC3568ED4D3F62A1576441DCD00E466900,Det/images/normal_train/01155407.png,normal_train,CONTENT_SHA_COLLIDES_WITH_HIGHER_PRIORITY_ROLE
Det/images/normal_val_op/01155270.png,normal_val_op,0,CFC8FE2E451E6DCA2F96D6E04B1061B4775C9264C246F837B86E2E1DB58A5C09,Det/images/normal_val_cal/01155409.png,normal_val_cal,CONTENT_SHA_COLLIDES_WITH_HIGHER_PRIORITY_ROLE
Det/images/normal_val_op/01155277.png,normal_val_op,0,9E881942C09F5CBE50DDB28CC2F573D58596587EBF573EDDFEB1B782FAF2EA1C,Det/images/normal_val_op/01155171.png,normal_val_op,CONTENT_SHA_DUPLICATE_WITHIN_EVALUATION_ROLE
Det/images/normal_val_op/01155411.png,normal_val_op,0,C6677CA9873AE397EEBD14F8F6F2E8E526EED90DF5915ECC9C434CA26E743533,Det/images/normal_train/01155272.png,normal_train,CONTENT_SHA_COLLIDES_WITH_HIGHER_PRIORITY_ROLE
Det/images/normal_val_op/01156877.png,normal_val_op,0,FE6D44956D173D9ECB6156FCB530E819C6B598D4D618273085FE87DB787891BB,Det/images/normal_val_cal/01156884.png,normal_val_cal,CONTENT_SHA_COLLIDES_WITH_HIGHER_PRIORITY_ROLE
Det/images/normal_val_op/01156878.png,normal_val_op,0,49B60B0B82010431568E17963BD0B8C1FB7FA6F3129604C1414B0B1B9700642F,Det/images/normal_val_cal/01156885.png,normal_val_cal,CONTENT_SHA_COLLIDES_WITH_HIGHER_PRIORITY_ROLE
Det/images/normal_val_op/01156879.png,normal_val_op,0,25A34349573F4F40C02C4C2B33072D1ED52D2788E9EADB6F87A9413D73405186,Det/images/normal_train/01156886.png,normal_train,CONTENT_SHA_COLLIDES_WITH_HIGHER_PRIORITY_ROLE
Det/images/val_cal/00768428.png,val_cal,1,FE011C4DE034A9B34A70B5219FE0CC8414DF6D5D4D39F7DD2C89222924DAF5F5,Det/images/val_cal/00768381.png,val_cal,CONTENT_SHA_DUPLICATE_WITHIN_EVALUATION_ROLE
Det/images/val_model/00717378.png,val_model,1,979A439229BDD2DC7EB0ED99DCDC2F548D0EFC644D4E2BC7EB9B61830E2C4667,Det/images/val_model/00711990.png,val_model,CONTENT_SHA_DUPLICATE_WITHIN_EVALUATION_ROLE
