setting_id,setting_name,signal,bucket,bucket_rank,image_id,img_rel_path,pool_rank,calibrated_p,R,C,D,S,pi,duplication_count,selected_flag
D-Q3,d_q3_bucket_uniform151,D,Q3,27,Normal_00498029,train/Normal/00498029.png,98,0.207995,0.090703,0.79841,0.836801,0.836801,0.02,3,1
D-Q3,d_q3_bucket_uniform151,D,Q3,28,Normal_00320863,train/Normal/00320863.png,170,0.702502,2e-06,0.923929,0.836474,0.836474,0.02,3,1
D-Q3,d_q3_bucket_uniform151,D,Q3,29,Normal_00322236,train/Normal/00322236.png,157,0.263204,0.571279,0.0,0.836129,0.836129,0.02,3,1
D-Q3,d_q3_bucket_uniform151,D,Q3,30,Normal_00518591,train/Normal/00518591.png,220,0.33939,0.375433,0.404828,0.833902,0.833902,0.02,4,1
D-Q3,d_q3_bucket_uniform151,D,Q3,31,Normal_00149587,train/Normal/00149587.png,3,0.765848,0.0,0.20889,0.832478,0.832478,0.02,3,1
D-Q3,d_q3_bucket_uniform151,D,Q3,32,Normal_00391827,train/Normal/00391827.png,109,0.420248,0.025351,0.66469,0.827587,0.827587,0.02,3,1
D-Q3,d_q3_bucket_uniform151,D,Q3,33,Normal_00130666,train/Normal/00130666.png,4,0.558113,0.000256,0.397803,0.825395,0.825395,0.02,3,1
D-Q3,d_q3_bucket_uniform151,D,Q3,34,Normal_00022864,train/Normal/00022864.png,38,0.660103,9e-06,0.368271,0.823138,0.823138,0.02,3,1
D-Q3,d_q3_bucket_uniform151,D,Q3,35,Normal_00458420,train/Normal/00458420.png,28,0.814632,0.0,0.0861,0.822759,0.822759,0.02,3,1
D-Q3,d_q3_bucket_uniform151,D,Q3,36,Normal_00335773,train/Normal/00335773.png,162,0.239651,0.260548,0.001896,0.821793,0.821793,0.02,3,1
D-Q3,d_q3_bucket_uniform151,D,Q3,37,Normal_00167010,train/Normal/00167010.png,249,0.257681,0.475221,0.723188,0.821709,0.821709,0.02,3,1
D-Q3,d_q3_bucket_uniform151,D,Q3,38,Normal_00144495,train/Normal/00144495.png,6,0.886571,0.0,0.056089,0.821598,0.821598,0.02,3,1
D-Q3,d_q3_bucket_uniform151,D,Q3,39,Normal_00481075,train/Normal/00481075.png,83,0.422205,0.023751,0.19555,0.821447,0.821447,0.02,3,1
D-Q3,d_q3_bucket_uniform151,D,Q3,40,Normal_00027337,train/Normal/00027337.png,154,0.352646,0.241347,0.230135,0.820362,0.820362,0.02,3,1
D-Q3,d_q3_bucket_uniform151,D,Q3,41,Normal_00317919,train/Normal/00317919.png,21,0.737935,1e-06,0.134465,0.819927,0.819927,0.02,3,1
D-Q3,d_q3_bucket_uniform151,D,Q3,42,Normal_00004306,train/Normal/00004306.png,195,0.377164,0.106585,0.007643,0.813938,0.813938,0.02,3,1
D-Q3,d_q3_bucket_uniform151,D,Q3,43,Normal_00473308,train/Normal/00473308.png,70,0.397999,0.053221,0.007608,0.813007,0.813007,0.02,3,1
D-Q3,d_q3_bucket_uniform151,D,Q3,44,Normal_00160652,train/Normal/00160652.png,5,0.859083,0.0,0.597395,0.811244,0.811244,0.02,3,1
D-Q3,d_q3_bucket_uniform151,D,Q3,45,Normal_00350271,train/Normal/00350271.png,84,0.444195,0.011411,0.201638,0.811056,0.811056,0.02,3,1
D-Q3,d_q3_bucket_uniform151,D,Q3,46,Normal_00000367,train/Normal/00000367.png,210,0.455788,0.007754,0.948085,0.810037,0.810037,0.02,3,1
D-Q3,d_q3_bucket_uniform151,D,Q3,47,Normal_00414877,train/Normal/00414877.png,135,0.545151,0.000394,0.275232,0.809976,0.809976,0.02,3,1
D-Q3,d_q3_bucket_uniform151,D,Q3,48,Normal_00428317,train/Normal/00428317.png,59,0.423877,0.022463,1e-06,0.808896,0.808896,0.02,3,1
D-Q3,d_q3_bucket_uniform151,D,Q3,49,Normal_00277841,train/Normal/00277841.png,82,0.484731,0.002955,0.825087,0.807513,0.807513,0.02,3,1
D-Q3,d_q3_bucket_uniform151,D,Q3,50,Normal_00016807,train/Normal/00016807.png,53,0.393612,0.061601,0.293059,0.806051,0.806051,0.02,3,1
