setting_id,setting_name,signal,bucket,bucket_rank,image_id,img_rel_path,pool_rank,calibrated_p,R,C,D,S,pi,duplication_count,selected_flag
C-Q1,c_q1_bucket_uniform151,C,Q1,34,Normal_00471904,train/Normal/00471904.png,191,0.593339,7.9e-05,0.834108,0.971772,0.834108,0.02,3,1
C-Q1,c_q1_bucket_uniform151,C,Q1,35,Normal_00277841,train/Normal/00277841.png,82,0.484731,0.002955,0.825087,0.807513,0.825087,0.02,4,1
C-Q1,c_q1_bucket_uniform151,C,Q1,36,Normal_00396948,train/Normal/00396948.png,180,0.319487,0.72889,0.819404,0.71226,0.819404,0.02,3,1
C-Q1,c_q1_bucket_uniform151,C,Q1,37,Normal_00002861,train/Normal/00002861.png,121,0.444737,0.011207,0.811129,0.451568,0.811129,0.02,3,1
C-Q1,c_q1_bucket_uniform151,C,Q1,38,Normal_00431431,train/Normal/00431431.png,15,0.824379,0.0,0.809856,0.795857,0.809856,0.02,3,1
C-Q1,c_q1_bucket_uniform151,C,Q1,39,Normal_00027237,train/Normal/00027237.png,149,0.649473,1.2e-05,0.804764,0.915655,0.804764,0.02,3,1
C-Q1,c_q1_bucket_uniform151,C,Q1,40,Normal_00498029,train/Normal/00498029.png,98,0.207995,0.090703,0.79841,0.836801,0.79841,0.02,3,1
C-Q1,c_q1_bucket_uniform151,C,Q1,41,Normal_00132693,train/Normal/00132693.png,93,0.511712,0.001202,0.795271,0.842531,0.795271,0.02,3,1
C-Q1,c_q1_bucket_uniform151,C,Q1,42,Normal_00315540,train/Normal/00315540.png,119,0.365102,0.159337,0.794177,0.684043,0.794177,0.02,3,1
C-Q1,c_q1_bucket_uniform151,C,Q1,43,Normal_00143693,train/Normal/00143693.png,47,0.469922,0.00484,0.790596,0.869112,0.790596,0.02,3,1
C-Q1,c_q1_bucket_uniform151,C,Q1,44,Normal_00315086,train/Normal/00315086.png,129,0.365102,0.159337,0.789107,1.0,0.789107,0.02,3,1
C-Q1,c_q1_bucket_uniform151,C,Q1,45,Normal_00159576,train/Normal/00159576.png,115,0.406088,0.040642,0.785036,0.879226,0.785036,0.02,3,1
C-Q1,c_q1_bucket_uniform151,C,Q1,46,Normal_00012805,train/Normal/00012805.png,188,0.207995,0.090703,0.782555,0.847306,0.782555,0.02,3,1
C-Q1,c_q1_bucket_uniform151,C,Q1,47,Normal_00360211,train/Normal/00360211.png,126,0.355236,0.221382,0.782253,0.7524,0.782253,0.02,3,1
C-Q1,c_q1_bucket_uniform151,C,Q1,48,Normal_00162245,train/Normal/00162245.png,172,0.328028,0.548296,0.780402,0.915103,0.780402,0.02,3,1
C-Q1,c_q1_bucket_uniform151,C,Q1,49,Normal_00021408,train/Normal/00021408.png,192,0.168802,0.024561,0.763981,0.784723,0.763981,0.02,3,1
C-Q1,c_q1_bucket_uniform151,C,Q1,50,Normal_00383285,train/Normal/00383285.png,95,0.561655,0.000227,0.760408,0.914727,0.760408,0.02,3,1
