setting_id,setting_name,signal,bucket,bucket_rank,image_id,img_rel_path,pool_rank,calibrated_p,R,C,D,S,pi,duplication_count,selected_flag
D-Q4,d_q4_bucket_uniform151,D,Q4,31,Normal_00267490,train/Normal/00267490.png,166,0.396249,0.056418,0.577941,0.748179,0.748179,0.02,3,1
D-Q4,d_q4_bucket_uniform151,D,Q4,32,Normal_00473181,train/Normal/00473181.png,245,0.143754,0.010657,0.007165,0.744501,0.744501,0.02,3,1
D-Q4,d_q4_bucket_uniform151,D,Q4,33,Normal_00491113,train/Normal/00491113.png,100,0.639321,1.7e-05,0.030704,0.743217,0.743217,0.02,3,1
D-Q4,d_q4_bucket_uniform151,D,Q4,34,Normal_00480646,train/Normal/00480646.png,134,0.317312,0.783708,0.151611,0.740538,0.740538,0.02,3,1
D-Q4,d_q4_bucket_uniform151,D,Q4,35,Normal_00291282,train/Normal/00291282.png,232,0.358767,0.196798,0.257687,0.739694,0.739694,0.02,3,1
D-Q4,d_q4_bucket_uniform151,D,Q4,36,Normal_00298702,train/Normal/00298702.png,138,0.458466,0.007091,0.528086,0.738499,0.738499,0.02,3,1
D-Q4,d_q4_bucket_uniform151,D,Q4,37,Normal_00467510,train/Normal/00467510.png,1,0.772191,0.0,0.340816,0.733924,0.733924,0.02,3,1
D-Q4,d_q4_bucket_uniform151,D,Q4,38,Normal_00388181,train/Normal/00388181.png,29,0.839097,0.0,0.01346,0.733532,0.733532,0.02,3,1
D-Q4,d_q4_bucket_uniform151,D,Q4,39,Normal_00138046,train/Normal/00138046.png,190,0.851851,0.0,0.00039,0.733085,0.733085,0.02,4,1
D-Q4,d_q4_bucket_uniform151,D,Q4,40,Normal_00001524,train/Normal/00001524.png,92,0.446092,0.010712,0.001805,0.732658,0.732658,0.02,3,1
D-Q4,d_q4_bucket_uniform151,D,Q4,41,Normal_00462814,train/Normal/00462814.png,215,0.400613,0.04878,0.672234,0.726123,0.726123,0.02,3,1
D-Q4,d_q4_bucket_uniform151,D,Q4,42,Normal_00375346,train/Normal/00375346.png,218,0.367294,0.148108,0.838534,0.718241,0.718241,0.02,3,1
D-Q4,d_q4_bucket_uniform151,D,Q4,43,Normal_00315548,train/Normal/00315548.png,167,0.346415,0.297059,0.0,0.71814,0.71814,0.02,3,1
D-Q4,d_q4_bucket_uniform151,D,Q4,44,Normal_00285297,train/Normal/00285297.png,97,0.209208,0.094446,0.074498,0.713791,0.713791,0.02,3,1
D-Q4,d_q4_bucket_uniform151,D,Q4,45,Normal_00331791,train/Normal/00331791.png,45,0.691189,3e-06,0.245171,0.713354,0.713354,0.02,3,1
D-Q4,d_q4_bucket_uniform151,D,Q4,46,Normal_00396948,train/Normal/00396948.png,180,0.319487,0.72889,0.819404,0.71226,0.71226,0.02,3,1
D-Q4,d_q4_bucket_uniform151,D,Q4,47,Normal_00022206,train/Normal/00022206.png,183,0.431353,0.017508,0.205853,0.698275,0.698275,0.02,3,1
D-Q4,d_q4_bucket_uniform151,D,Q4,48,Normal_00437039,train/Normal/00437039.png,187,0.331862,0.482516,0.649447,0.691215,0.691215,0.02,3,1
D-Q4,d_q4_bucket_uniform151,D,Q4,49,Normal_00491047,train/Normal/00491047.png,55,0.5607,0.000235,0.498569,0.690503,0.690503,0.02,3,1
D-Q4,d_q4_bucket_uniform151,D,Q4,50,Normal_00412822,train/Normal/00412822.png,223,0.214561,0.112895,0.91398,0.690493,0.690493,0.02,3,1
