setting_id,setting_name,signal,bucket,bucket_rank,image_id,img_rel_path,pool_rank,calibrated_p,R,C,D,S,pi,duplication_count,selected_flag
C-Q4,c_q4_bucket_uniform151,C,Q4,30,Normal_00373194,train/Normal/00373194.png,214,0.512765,0.001161,0.077336,0.983971,0.077336,0.02,3,1
C-Q4,c_q4_bucket_uniform151,C,Q4,31,Normal_00291401,train/Normal/00291401.png,237,0.187935,0.046475,0.076369,0.862082,0.076369,0.02,3,1
C-Q4,c_q4_bucket_uniform151,C,Q4,32,Normal_00429058,train/Normal/00429058.png,139,0.805893,0.0,0.075566,0.879116,0.075566,0.02,3,1
C-Q4,c_q4_bucket_uniform151,C,Q4,33,Normal_00285297,train/Normal/00285297.png,97,0.209208,0.094446,0.074498,0.713791,0.074498,0.02,3,1
C-Q4,c_q4_bucket_uniform151,C,Q4,34,Normal_00323059,train/Normal/00323059.png,7,0.780603,0.0,0.072008,0.600111,0.072008,0.02,3,1
C-Q4,c_q4_bucket_uniform151,C,Q4,35,Normal_00008225,train/Normal/00008225.png,219,0.627895,2.5e-05,0.07007,0.668186,0.07007,0.02,3,1
C-Q4,c_q4_bucket_uniform151,C,Q4,36,Normal_00271057,train/Normal/00271057.png,206,0.074712,0.001067,0.068291,0.548652,0.068291,0.02,3,1
C-Q4,c_q4_bucket_uniform151,C,Q4,37,Normal_00417012,train/Normal/00417012.png,122,0.375944,0.111011,0.067699,0.927799,0.067699,0.02,3,1
C-Q4,c_q4_bucket_uniform151,C,Q4,38,Normal_00401374,train/Normal/00401374.png,177,0.387403,0.075767,0.067072,0.77189,0.067072,0.02,3,1
C-Q4,c_q4_bucket_uniform151,C,Q4,39,Normal_00377670,train/Normal/00377670.png,208,0.600837,6.2e-05,0.064815,0.921403,0.064815,0.02,3,1
C-Q4,c_q4_bucket_uniform151,C,Q4,40,Normal_00375607,train/Normal/00375607.png,12,0.827412,0.0,0.064234,0.620306,0.064234,0.02,3,1
C-Q4,c_q4_bucket_uniform151,C,Q4,41,Normal_00342738,train/Normal/00342738.png,124,0.343756,0.324583,0.062156,0.909785,0.062156,0.02,4,1
C-Q4,c_q4_bucket_uniform151,C,Q4,42,Normal_00477572,train/Normal/00477572.png,239,0.374413,0.116824,0.060763,0.749946,0.060763,0.02,3,1
C-Q4,c_q4_bucket_uniform151,C,Q4,43,Normal_00482040,train/Normal/00482040.png,150,0.362265,0.175142,0.058577,0.975231,0.058577,0.02,3,1
C-Q4,c_q4_bucket_uniform151,C,Q4,44,Normal_00144495,train/Normal/00144495.png,6,0.886571,0.0,0.056089,0.821598,0.056089,0.02,3,1
C-Q4,c_q4_bucket_uniform151,C,Q4,45,Normal_00371952,train/Normal/00371952.png,202,0.450412,0.009275,0.05422,0.599802,0.05422,0.02,3,1
C-Q4,c_q4_bucket_uniform151,C,Q4,46,Normal_00444328,train/Normal/00444328.png,89,0.39273,0.063439,0.053484,0.893106,0.053484,0.02,3,1
C-Q4,c_q4_bucket_uniform151,C,Q4,47,Normal_00308456,train/Normal/00308456.png,118,0.26046,0.521354,0.048829,0.881113,0.048829,0.02,3,1
C-Q4,c_q4_bucket_uniform151,C,Q4,48,Normal_00143068,train/Normal/00143068.png,231,0.269914,0.71447,0.048201,0.930791,0.048201,0.02,3,1
C-Q4,c_q4_bucket_uniform151,C,Q4,49,Normal_00146294,train/Normal/00146294.png,209,0.373491,0.120467,0.040133,0.588357,0.040133,0.02,3,1
C-Q4,c_q4_bucket_uniform151,C,Q4,50,Normal_00509588,train/Normal/00509588.png,102,0.464073,0.005883,0.037737,0.32195,0.037737,0.02,3,1
