img_path,img_rel_path,gt,pred,p_abnormal,p_normal,top1_label,top1_prob,top2_label,top2_prob,top3_label,top3_prob,heuristic_group,heuristic_reason
C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\sewerml_gate2_train7200\train\Normal\00312330.png,train\Normal\00312330.png,Normal,Normal,0.194946,0.805176,Normal,0.805176,Abnormal,0.194946,,0.0,其他,未命中显著启发式规则。
C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\sewerml_gate2_train7200\train\Normal\00437560.png,train\Normal\00437560.png,Normal,Normal,0.185059,0.814941,Normal,0.814941,Abnormal,0.185059,,0.0,其他,未命中显著启发式规则。
C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\sewerml_gate2_train7200\train\Normal\00345686.png,train\Normal\00345686.png,Normal,Normal,0.174805,0.825195,Normal,0.825195,Abnormal,0.174805,,0.0,其他,未命中显著启发式规则。
C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\sewerml_gate2_train7200\train\Normal\00288653.png,train\Normal\00288653.png,Normal,Normal,0.169067,0.831055,Normal,0.831055,Abnormal,0.169067,,0.0,反光,高亮区域比例偏高且亮度波动明显。
C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\sewerml_gate2_train7200\train\Normal\00323059.png,train\Normal\00323059.png,Normal,Normal,0.160645,0.839355,Normal,0.839355,Abnormal,0.160645,,0.0,其他,未命中显著启发式规则。
C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\sewerml_gate2_train7200\train\Normal\00314328.png,train\Normal\00314328.png,Normal,Normal,0.139404,0.860352,Normal,0.860352,Abnormal,0.139404,,0.0,水膜,饱和度较低且整体亮度变化平缓。
C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\sewerml_gate2_train7200\train\Normal\00281638.png,train\Normal\00281638.png,Normal,Normal,0.133911,0.866211,Normal,0.866211,Abnormal,0.133911,,0.0,其他,未命中显著启发式规则。
C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\sewerml_gate2_train7200\train\Normal\00479528.png,train\Normal\00479528.png,Normal,Normal,0.132568,0.867188,Normal,0.867188,Abnormal,0.132568,,0.0,污渍,亮度与颜色波动同时较强。
C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\sewerml_gate2_train7200\train\Normal\00505638.png,train\Normal\00505638.png,Normal,Normal,0.124084,0.875977,Normal,0.875977,Abnormal,0.124084,,0.0,其他,未命中显著启发式规则。
C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\sewerml_gate2_train7200\train\Normal\00314262.png,train\Normal\00314262.png,Normal,Normal,0.101074,0.898926,Normal,0.898926,Abnormal,0.101074,,0.0,其他,未命中显著启发式规则。
C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\sewerml_gate2_train7200\train\Normal\00394189.png,train\Normal\00394189.png,Normal,Normal,0.101074,0.898926,Normal,0.898926,Abnormal,0.101074,,0.0,其他,未命中显著启发式规则。
C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\sewerml_gate2_train7200\train\Normal\00350801.png,train\Normal\00350801.png,Normal,Normal,0.09082,0.90918,Normal,0.90918,Abnormal,0.09082,,0.0,反光,高亮区域比例偏高且亮度波动明显。
